Date,area (km2),GranD_ID
2022-07-01,4.6774000000000004,323
2022-07-15,4.7935,323
2022-08-01,4.662,323
2022-08-15,4.606000000000001,323
2022-09-01,4.78625,323
2022-09-15,4.8772,323
2022-10-01,4.83525,323
2022-10-15,4.94325,323
2022-11-01,4.9038,323
2022-11-15,5.0182,323
2022-12-01,5.29025,323
2022-12-15,4.7336,323
2023-01-01,3.641,323
2023-01-15,3.414,323
2023-02-01,3.414,323
2023-02-15,3.414,323
2023-03-01,3.414,323
2019-05-01,5.6946666666666665,92
2019-05-15,5.50625,92
2019-06-01,5.61775,92
2019-06-15,5.65125,92
2019-07-01,5.5235,92
2019-07-15,5.334,92
2019-08-01,4.953749999999999,92
2019-08-15,4.6884,92
2019-09-01,4.142,92
2019-09-15,3.2445999999999997,92
2019-10-01,2.853,92
2019-10-15,1.9692,92
2019-11-01,1.0593333333333332,92
2019-11-15,0.30475,92
2019-12-01,0.24325,92
2019-12-15,0.7737499999999999,92
2020-01-01,1.348,92
2020-01-15,1.621,92
2020-02-01,1.9482499999999998,92
2020-02-15,2.502,92
2020-03-01,3.37475,92
2020-03-15,3.8989999999999996,92
2020-04-01,4.6225000000000005,92
2020-04-15,5.1365,92
2020-05-01,5.3885,92
2020-05-15,5.4342500000000005,92
2020-06-01,5.6323333333333325,92
2020-06-15,5.86375,92
2020-07-01,5.67025,92
2020-07-15,5.7338000000000005,92
2020-08-01,5.6386666666666665,92
2020-08-15,5.50125,92
2020-09-01,5.257666666666666,92
2020-09-15,4.1754999999999995,92
2020-10-01,2.40975,92
2020-10-15,0.6305000000000001,92
2020-11-01,-0.4305,92
2020-11-15,0.7353333333333333,92
2020-12-01,1.044,92
2020-12-15,0.8739999999999999,92
2021-01-01,1.0070000000000001,92
2021-01-15,1.343,92
2021-02-01,2.179,92
2021-02-15,3.28925,92
2021-03-01,4.534000000000001,92
2021-03-15,4.98475,92
2021-04-01,5.185,92
2021-04-15,5.218,92
2021-05-01,5.141249999999999,92
2021-05-15,5.06725,92
2021-06-01,5.025,92
2021-06-15,5.0565,92
2021-07-01,4.795333333333333,92
2021-07-15,4.6072500000000005,92
2021-08-01,4.4976666666666665,92
2021-08-15,4.304399999999999,92
2021-09-01,4.1625,92
2021-09-15,3.68275,92
2021-10-01,3.2336666666666667,92
2021-10-15,2.6654999999999998,92
2021-11-01,1.7375,92
2021-11-15,0.87375,92
2021-12-01,0.477,92
2021-12-15,0.5595,92
2022-01-01,1.176,92
2022-01-15,0.7516,92
2022-02-01,0.224,92
2022-02-15,0.2782,92
2022-03-01,0.59075,92
2022-03-15,1.0106,92
2022-04-01,1.6936,92
2022-04-15,2.939,92
2022-05-01,4.4455,92
2022-05-15,5.4323999999999995,92
2022-06-01,5.73325,92
2022-06-15,5.8864,92
2022-07-01,5.8565000000000005,92
2022-07-15,5.8302,92
2022-08-01,5.78925,92
2022-08-15,5.680400000000001,92
2022-09-01,5.4382,92
2022-09-15,4.3974,92
2022-10-01,3.13525,92
2022-10-15,1.6743999999999999,92
2022-11-01,0.255,92
2022-11-15,-0.5272,92
2022-12-01,-0.6574,92
2022-12-15,-0.5225,92
2023-01-01,-0.47859999999999997,92
2023-01-15,-0.23975000000000002,92
2023-02-01,-0.3438,92
2023-02-15,-0.5112,92
2019-04-15,17.738,98
2019-05-01,17.727,98
2019-05-15,17.585250000000002,98
2019-06-01,17.00325,98
2019-06-15,16.40025,98
2019-07-01,16.99325,98
2019-07-15,16.874,98
2019-08-01,16.158,98
2019-08-15,16.049799999999998,98
2019-09-01,15.702333333333334,98
2019-09-15,15.959399999999999,98
2019-10-01,16.438499999999998,98
2019-10-15,16.7632,98
2019-11-01,16.270333333333333,98
2019-11-15,16.05375,98
2019-12-01,17.122,98
2019-12-15,17.95525,98
2020-01-01,16.828333333333333,98
2020-01-15,15.744,98
2020-02-01,16.15,98
2020-02-15,17.4125,98
2020-03-01,18.28,98
2020-03-15,16.483,98
2020-04-01,16.78525,98
2020-04-15,16.882,98
2020-05-01,17.0225,98
2020-05-15,17.28125,98
2020-06-01,17.453,98
2020-06-15,17.18475,98
2020-07-01,17.2305,98
2020-07-15,16.706200000000003,98
2020-08-01,16.208000000000002,98
2020-08-15,15.643,98
2020-09-01,15.830666666666666,98
2020-09-15,15.978750000000002,98
2020-10-01,16.10425,98
2020-10-15,16.26125,98
2020-11-01,16.95925,98
2020-11-15,18.039666666666665,98
2020-12-01,15.30625,98
2020-12-15,12.2155,98
2021-01-01,15.35125,98
2021-01-15,16.50775,98
2021-02-01,16.907999999999998,98
2021-02-15,15.82275,98
2021-03-01,17.8195,98
2021-03-15,19.051000000000002,98
2021-04-01,17.3975,98
2021-04-15,18.155,98
2021-05-01,17.681,98
2021-05-15,17.533,98
2021-06-01,17.5175,98
2021-06-15,17.380000000000003,98
2021-07-01,17.022333333333332,98
2021-07-15,16.5195,98
2021-08-01,16.291666666666668,98
2021-08-15,16.363999999999997,98
2021-09-01,15.7245,98
2021-09-15,15.396,98
2021-10-01,16.19066666666667,98
2021-10-15,15.86275,98
2021-11-01,15.5105,98
2021-11-15,15.71975,98
2021-12-01,15.6572,98
2021-12-15,9.478,98
2022-01-01,4.6608,98
2022-01-15,3.6521999999999997,98
2022-02-01,7.851,98
2022-02-15,12.0622,98
2022-03-01,15.594999999999999,98
2022-03-15,17.990000000000002,98
2022-04-01,17.6072,98
2022-04-15,16.97775,98
2022-05-01,16.547,98
2022-05-15,18.325,98
2022-06-01,17.836750000000002,98
2022-06-15,17.9234,98
2022-07-01,17.565,98
2022-07-15,17.587400000000002,98
2022-08-01,17.2655,98
2022-08-15,16.8036,98
2022-09-01,16.553800000000003,98
2022-09-15,16.5132,98
2022-10-01,16.59825,98
2022-10-15,16.6892,98
2022-11-01,17.18075,98
2022-11-15,17.1742,98
2022-12-01,14.4274,98
2022-12-15,11.0825,98
2023-01-01,7.792199999999999,98
2023-01-15,6.714,98
2023-02-01,6.714,98
2023-02-15,6.714,98
2019-04-15,15.315,82
2019-05-01,14.526000000000002,82
2019-05-15,13.932,82
2019-06-01,15.18725,82
2019-06-15,15.31225,82
2019-07-01,14.433250000000001,82
2019-07-15,14.864333333333335,82
2019-08-01,15.019,82
2019-08-15,15.163999999999998,82
2019-09-01,14.482,82
2019-09-15,14.8482,82
