date,wz,wi,wk,qu,qd
2010-02-18,39.52,38.24,40.90,835.28,681.00
2010-02-19,38.24,36.61,39.87,795.64,658.00
2010-02-20,36.77,34.33,38.36,725.51,603.00
2010-02-21,35.38,32.97,37.16,646.35,544.00
2010-02-22,34.95,32.01,37.02,572.70,488.00
2010-02-23,35.92,33.21,38.33,518.14,441.00
2010-02-24,39.99,38.39,42.09,484.11,410.00
2010-02-25,41.64,38.77,44.32,493.73,405.00
2010-02-26,41.65,41.27,42.62,472.19,389.00
2010-02-27,42.28,39.38,45.47,467.69,384.00
2010-02-28,42.63,39.75,44.73,469.72,383.00
2010-03-01,42.66,39.68,44.78,464.68,383.00
2010-03-02,44.15,42.54,45.29,465.18,383.00
2010-03-03,45.94,43.71,47.86,512.79,417.00
2010-03-04,44.13,42.29,46.51,593.32,494.00
2010-03-05,42.98,40.12,45.38,629.78,535.00
2010-03-06,42.66,39.65,44.70,604.24,515.00
2010-03-07,42.99,39.43,45.24,583.72,497.00
2010-03-08,42.70,39.63,45.18,594.22,507.00
2010-03-09,38.21,35.82,39.78,581.13,505.00
2010-03-10,38.49,35.81,40.86,549.61,476.00
2010-03-11,38.35,36.49,40.21,510.57,442.00
2010-03-12,40.39,39.46,41.46,484.59,413.00
2010-03-13,40.21,37.02,42.97,486.54,421.00
2010-03-14,40.37,36.52,43.12,448.53,385.00
2010-03-15,42.67,39.20,45.67,428.07,359.00
2010-03-16,45.16,41.83,48.24,435.17,354.00
2010-03-17,47.25,44.70,50.07,484.36,380.00
2010-03-18,44.19,40.67,46.96,557.40,449.00
2010-03-19,42.59,38.77,45.28,584.40,476.00
2010-03-20,42.51,38.76,45.20,573.30,476.00
2010-03-21,43.19,41.69,44.74,572.83,472.00
2010-03-22,43.59,40.56,46.77,596.31,498.00
2010-03-23,44.05,40.25,46.99,603.77,511.00
2010-03-24,44.46,40.93,47.22,592.27,499.00
2010-03-25,45.73,43.88,47.11,584.22,497.00
2010-03-26,44.39,41.66,47.51,607.78,514.00
2010-03-27,44.27,40.36,47.43,594.23,506.00
2010-03-28,46.75,44.34,48.54,559.71,474.00
2010-03-29,47.86,45.74,50.15,605.81,508.00
2010-03-30,43.34,41.33,46.93,921.30,764.00
2010-03-31,40.80,37.76,43.92,1087.46,911.00
2010-04-01,42.29,38.87,45.32,1040.95,866.00
2010-04-02,40.18,38.63,43.61,1002.43,829.00
2010-04-03,39.01,36.41,41.46,867.44,814.00
2010-04-04,40.90,37.29,43.93,931.55,744.00
2010-04-05,43.26,40.46,45.73,907.25,715.00
2010-04-06,43.13,40.97,45.09,883.26,691.00
2010-04-07,44.30,39.92,48.88,873.25,681.00
2010-04-08,46.41,44.14,48.46,889.43,716.00
2010-04-09,42.72,39.06,45.72,980.94,807.00
2010-04-10,42.80,39.31,45.42,959.87,794.00
2010-04-11,45.34,42.26,48.25,899.74,750.00
2010-04-12,46.75,44.62,48.69,852.66,712.00
2010-04-13,47.29,44.48,50.41,847.58,717.00
2010-04-14,47.32,43.42,51.09,864.59,733.00
2010-04-15,49.39,45.18,53.26,894.09,762.00
2010-04-16,50.08,46.78,52.29,966.60,834.00
2010-04-17,50.58,47.57,52.91,1095.63,959.00
2010-04-18,50.36,46.86,53.13,1193.52,1070.00
2010-04-19,51.55,48.36,54.43,1256.46,1140.00
2010-04-20,51.83,50.11,53.72,1348.14,1210.00
2010-04-21,47.76,44.53,51.88,2021.57,1650.00
2010-04-22,45.94,42.93,49.65,2066.19,1680.00
2010-04-23,47.95,44.96,50.75,1681.49,1380.00
2010-04-24,48.69,46.98,50.18,1409.98,1170.00
2010-04-25,47.45,43.95,50.66,1182.10,988.00
2010-04-26,48.53,45.75,50.48,1026.90,857.00
2010-04-27,50.13,48.93,51.64,1010.33,850.00
2010-04-28,47.01,44.47,49.18,1553.18,1290.00
2010-04-29,43.58,41.77,46.01,1601.66,1340.00
2010-04-30,44.05,41.43,47.37,1493.43,1260.00
2010-05-01,45.44,42.87,48.26,1369.23,1160.00
2010-05-02,45.41,41.93,47.82,1458.30,1240.00
2010-05-03,46.72,45.17,48.46,1548.22,1340.00
2010-05-04,43.15,40.45,44.99,1764.61,1570.00
2010-05-05,42.77,40.99,44.75,1635.62,1440.00
2010-05-06,43.46,38.83,48.43,1458.56,1270.00
2010-05-07,44.80,42.14,46.59,1324.10,1130.00
2010-05-08,48.25,45.08,51.71,1245.11,1050.00
2010-05-09,49.51,45.03,53.54,1145.90,976.00
2010-05-10,48.17,46.60,51.84,1122.57,933.00
2010-05-11,49.73,45.12,54.77,1404.60,1090.00
2010-05-12,50.86,47.47,53.90,1874.43,1520.00
2010-05-13,51.33,47.49,54.67,1805.02,1500.00
2010-05-14,53.06,49.40,56.76,1587.97,1350.00
2010-05-15,54.75,51.06,57.97,1384.10,1190.00
2010-05-16,55.97,53.70,57.65,1233.77,1080.00
2010-05-17,54.87,52.59,56.85,1203.10,1070.00
2010-05-18,54.64,52.86,57.05,1240.49,1060.00
2010-05-19,52.65,48.97,56.33,1199.82,1040.00
2010-05-20,51.65,49.93,54.10,1364.19,1160.00
2010-05-21,47.63,45.70,51.02,1485.44,1190.00
2010-05-22,47.47,44.86,50.14,1493.00,1190.00
2010-05-23,47.75,44.58,50.77,1405.78,1130.00
2010-05-24,50.56,46.35,55.33,1268.47,1030.00
2010-05-25,51.59,49.32,53.53,1127.15,927.00
2010-05-26,52.97,50.13,56.17,1049.59,857.00
2010-05-27,50.82,48.80,54.98,1131.66,870.00
2010-05-28,48.46,47.02,50.09,1546.86,1080.00
2010-05-29,48.37,45.38,51.39,2017.60,1340.00
2010-05-30,49.74,46.30,53.19,1979.88,1450.00
2010-05-31,52.53,50.45,54.75,1850.89,1380.00
2010-06-01,53.17,51.11,55.12,2043.74,1470.00
2010-06-02,52.02,50.93,54.42,2264.24,1570.00
2010-06-03,50.08,48.83,51.42,5810.41,4490.00
2010-06-04,50.64,48.09,53.54,5420.85,4410.00
2010-06-05,50.92,47.61,54.36,4717.25,3900.00
2010-06-06,52.34,50.13,54.15,3694.57,2900.00
2010-06-07,53.73,50.99,56.70,2735.10,2300.00
2010-06-08,53.84,50.18,57.19,1917.57,1970.00
2010-06-09,54.94,53.52,56.43,1959.48,1720.00
2010-06-10,52.82,50.34,54.88,1907.04,1660.00
2010-06-11,53.90,50.10,58.07,1806.96,1570.00
2010-06-12,55.47,51.02,59.90,1662.68,1460.00
2010-06-13,58.41,54.09,62.66,1463.43,1290.00
2010-06-14,58.81,55.86,61.57,1211.84,1110.00
2010-06-15,56.50,53.03,59.51,1027.60,955.00
2010-06-16,52.78,51.42,56.09,874.65,857.00
2010-06-17,52.03,49.51,54.55,813.00,813.00
2010-06-18,55.66,49.88,61.92,738.00,738.00
2010-06-19,59.55,56.72,63.13,646.40,658.00
2010-06-20,54.80,53.65,58.97,615.55,610.00
2010-06-21,56.10,52.23,60.75,581.15,563.00
2010-06-22,60.56,55.00,65.73,480.10,528.00
2010-06-23,64.24,60.45,67.02,467.00,467.00
2010-06-24,66.95,62.30,71.39,450.15,432.00
2010-06-25,66.29,62.72,69.64,360.45,427.00
2010-06-26,64.22,59.27,68.30,326.11,434.00
2010-06-27,64.82,59.18,69.65,294.36,432.00
2010-06-28,65.83,60.10,70.81,266.12,433.00
2010-06-29,64.08,59.94,67.75,231.88,428.00
2010-06-30,60.23,55.04,64.83,212.75,425.00
2010-07-01,59.67,54.62,63.73,196.11,425.00
2010-07-02,58.46,55.06,61.86,200.17,422.00
2010-07-03,58.62,53.16,64.17,191.08,423.00
2010-07-04,59.46,53.71,64.83,180.69,400.00
2010-07-05,60.23,54.39,65.79,153.01,394.00
2010-07-06,60.68,54.33,66.25,156.02,395.00
2010-07-07,61.93,55.31,67.91,127.30,394.00
2010-07-08,62.98,56.53,68.74,127.22,403.00
2010-07-09,63.32,56.88,69.11,113.60,404.00
2010-07-10,62.88,58.40,67.25,103.03,402.00
2010-07-11,63.20,56.74,69.48,101.14,387.00
2010-07-12,61.61,57.36,65.59,85.61,375.00
2010-07-13,58.54,52.11,64.55,97.94,347.00
2010-07-14,60.36,53.31,66.96,93.72,309.00
2010-07-15,63.72,56.76,70.46,94.50,276.00
2010-07-16,64.78,59.18,69.72,72.42,263.00
2010-07-17,63.63,57.63,69.21,63.89,259.00
2010-07-18,62.83,56.71,68.22,64.32,268.00
2010-07-19,63.08,56.96,69.06,64.32,267.00
2010-07-20,63.54,56.59,69.70,59.84,261.00
2010-07-21,64.80,58.59,70.50,53.81,258.00
2010-07-22,64.25,58.87,68.92,43.74,257.00
2010-07-23,62.93,56.61,68.81,52.75,264.00
2010-07-24,63.68,56.58,70.13,54.18,274.00
2010-07-25,64.58,57.52,70.61,58.70,276.00
2010-07-26,64.99,58.72,70.08,44.13,270.00
2010-07-27,63.69,59.37,67.30,46.69,266.00
2010-07-28,59.82,58.22,64.41,56.70,274.00
2010-07-29,62.18,55.60,69.58,63.17,284.00
2010-07-30,65.30,59.20,70.71,55.73,270.00
2010-07-31,64.56,59.29,69.33,51.17,273.00
2010-08-01,63.22,57.18,68.33,45.10,275.00
2010-08-02,62.97,56.55,68.49,48.65,272.00
2010-08-03,63.36,56.75,69.00,75.40,269.00
2010-08-04,63.40,57.08,68.78,42.11,271.00
2010-08-05,64.31,58.08,69.99,40.74,254.00
2010-08-06,65.14,60.09,69.75,35.36,234.00
2010-08-07,64.22,58.69,69.54,22.84,224.00
2010-08-08,64.40,59.18,69.30,30.74,244.00
2010-08-09,61.39,56.07,65.72,19.60,249.00
2010-08-10,60.87,55.67,65.28,33.65,257.00
2010-08-11,62.14,57.03,67.27,44.13,270.00
2010-08-12,62.66,56.17,68.62,40.15,264.00
2010-08-13,63.26,57.34,68.37,35.63,262.00
2010-08-14,62.26,55.80,67.68,34.68,255.00
2010-08-15,62.71,56.33,68.03,35.23,249.00
2010-08-16,62.92,56.58,68.40,28.70,246.00
2010-08-17,62.93,56.25,68.44,24.69,244.00
2010-08-18,64.50,59.68,68.51,24.60,255.00
2010-08-19,60.87,55.25,65.89,17.50,259.00
2010-08-20,59.13,52.96,64.26,25.02,264.00
2010-08-21,58.70,53.81,62.26,21.47,267.00
2010-08-22,58.10,53.55,62.60,25.49,269.00
2010-08-23,58.28,52.44,64.04,34.07,268.00
2010-08-24,58.96,52.45,64.53,33.67,255.00
2010-08-25,60.41,53.86,66.01,38.26,249.00
2010-08-26,60.52,55.52,64.51,23.67,245.00
2010-08-27,57.76,52.56,62.12,30.81,235.00
2010-08-28,56.53,52.57,59.29,35.48,219.00
2010-08-29,57.17,52.39,61.94,38.58,210.00
2010-08-30,57.93,53.63,61.87,38.09,209.00
2010-08-31,57.08,53.93,59.76,40.60,210.00
2010-09-01,58.79,55.32,63.48,50.01,230.00
2010-09-02,60.04,54.82,65.15,72.71,229.00
2010-09-03,61.69,56.51,66.45,46.65,210.00
2010-09-04,62.14,58.88,65.38,31.10,201.00
2010-09-05,55.81,51.90,59.47,31.57,204.00
2010-09-06,56.51,51.67,61.36,39.61,208.00
2010-09-07,57.89,54.67,59.96,40.03,218.00
2010-09-08,58.12,55.63,60.83,44.53,222.00
2010-09-09,56.74,53.93,59.55,47.07,220.00
2010-09-10,56.73,52.85,61.51,43.02,222.00
2010-09-11,57.42,52.57,61.60,46.05,221.00
2010-09-12,57.86,52.48,62.61,46.57,220.00
2010-09-13,59.02,53.81,63.19,39.48,223.00
2010-09-14,60.56,56.53,64.53,33.37,230.00
2010-09-15,58.86,55.03,61.24,41.95,230.00
2010-09-16,61.07,57.65,64.35,43.98,228.00
2010-09-17,61.47,57.81,64.37,48.07,221.00
2010-09-18,61.33,58.78,63.33,68.34,209.00
2010-09-19,59.50,57.43,61.86,107.29,193.00
2010-09-20,58.71,56.24,61.96,77.15,180.00
2010-09-21,58.58,55.75,61.81,70.10,179.00
2010-09-22,57.74,54.15,61.34,54.38,190.00
2010-09-23,55.73,52.94,57.67,51.21,207.00
2010-09-24,57.86,53.64,62.23,57.22,212.00
2010-09-25,58.72,54.32,62.49,50.67,211.00
2010-09-26,58.43,55.28,60.35,48.57,222.00
2010-09-27,60.51,56.18,64.76,46.00,228.00
2010-09-28,62.03,57.61,65.92,39.42,230.00
2010-09-29,61.10,57.00,63.90,40.27,249.00
2010-09-30,59.90,55.58,63.30,77.32,220.00
2010-10-01,60.82,57.20,64.39,64.60,174.00
2010-10-02,60.31,56.81,63.50,59.57,172.00
2010-10-03,58.99,58.05,60.69,60.07,172.00
2010-10-04,56.86,54.82,59.08,62.58,174.00
2010-10-05,54.78,51.00,58.33,65.08,176.00
2010-10-06,55.12,51.79,58.03,63.59,174.00
2010-10-07,55.18,54.60,56.29,92.75,184.00
2010-10-08,56.94,54.67,59.98,73.44,202.00
2010-10-09,58.13,55.86,60.13,77.37,214.00
2010-10-10,60.05,57.38,62.80,83.95,211.00
2010-10-11,55.32,52.77,57.59,77.38,213.00
2010-10-12,52.98,49.59,55.83,75.39,210.00
2010-10-13,53.00,49.71,55.93,67.84,208.00
2010-10-14,53.40,49.99,56.46,72.87,209.00
2010-10-15,53.96,51.40,56.21,65.83,207.00
2010-10-16,51.41,48.94,53.46,65.84,206.00
2010-10-17,50.24,47.21,52.85,66.35,206.00
2010-10-18,49.36,46.04,52.06,70.38,206.00
2010-10-19,49.73,46.37,52.72,68.36,206.00
2010-10-20,49.90,46.87,52.49,69.37,206.00
2010-10-21,49.83,46.67,52.41,70.87,207.00
2010-10-22,51.48,49.19,53.72,67.35,208.01
2010-10-23,52.80,50.99,54.54,75.89,210.00
2010-10-24,52.06,50.03,53.40,83.40,217.00
2010-10-25,48.48,47.39,49.97,84.34,225.00
2010-10-26,46.96,45.87,48.13,90.87,228.00
2010-10-27,48.68,46.07,51.68,90.35,229.00
2010-10-28,49.68,48.64,50.86,94.88,230.00
2010-10-29,49.76,48.68,51.24,94.89,229.00
2010-10-30,47.54,46.78,49.06,102.42,233.00
2010-10-31,49.21,47.26,51.51,112.91,245.00
2010-11-01,51.13,50.07,52.36,118.37,255.00
2010-11-02,53.35,52.22,55.64,118.38,254.00
2010-11-03,49.50,47.49,52.12,112.39,247.00
2010-11-04,47.51,45.30,49.01,111.92,243.00
2010-11-05,46.89,45.66,47.79,104.38,240.00
2010-11-06,48.58,46.61,50.68,107.89,242.00
2010-11-07,49.40,47.06,50.46,126.44,255.00
2010-11-08,45.13,43.82,47.00,129.91,262.00
2010-11-09,42.68,40.86,43.86,135.96,262.00
2010-11-10,43.81,42.24,44.51,131.92,262.00
2010-11-11,41.73,39.60,43.57,132.45,259.00
2010-11-12,43.65,42.55,45.24,126.92,257.00
2010-11-13,42.02,40.59,43.61,127.43,257.00
2010-11-14,46.30,43.64,48.42,142.98,266.00
2010-11-15,46.91,46.00,47.66,216.59,327.00
2010-11-16,45.02,43.84,47.06,244.02,363.00
2010-11-17,44.01,43.42,44.35,256.70,353.00
2010-11-18,42.40,40.33,44.10,294.25,325.00
2010-11-19,39.18,37.75,40.29,249.59,299.00
2010-11-20,39.25,38.31,40.42,230.69,268.00
2010-11-21,38.27,37.34,39.13,220.67,260.00
2010-11-22,35.87,33.83,37.32,237.35,256.00
2010-11-23,32.20,32.07,33.77,236.48,239.00
2010-11-24,,,,186.40,198.00
2010-11-25,,,,176.52,174.00
2010-11-26,,,,184.00,184.00
2010-11-27,,,,199.02,197.00
2010-11-28,32.42,32.01,33.80,204.00,204.00
2010-11-29,,,,203.52,201.00
2010-11-30,32.33,32.10,33.20,241.79,207.00
2010-12-01,35.12,33.25,36.19,326.26,235.01
2010-12-02,35.05,34.25,35.84,401.88,296.00
2010-12-03,34.53,34.03,35.17,504.23,355.00
2010-12-04,34.04,33.70,34.37,496.11,362.00
2010-12-05,33.69,33.20,34.29,458.42,347.00
2010-12-06,33.27,32.76,33.80,418.26,326.00
2010-12-07,32.25,32.00,32.72,398.71,313.00
2010-12-08,33.60,32.34,35.24,552.53,367.00
2010-12-09,37.54,35.31,39.44,1099.66,778.00
2010-12-10,38.26,37.53,39.41,1293.34,950.00
2010-12-11,37.00,36.55,37.65,1258.62,942.00
2010-12-12,39.89,37.64,41.78,1590.73,1140.00
2010-12-13,41.73,41.24,42.10,3133.05,2220.00
2010-12-14,40.21,38.92,41.24,3822.72,3070.00
2010-12-15,37.66,36.98,38.84,2767.28,2250.00
2010-12-16,35.51,34.56,36.91,1871.40,1520.00
2010-12-17,34.28,33.58,35.24,1362.08,1110.00
2010-12-18,33.31,32.27,34.18,1069.11,874.00
2010-12-19,32.57,32.00,33.33,893.34,731.00
2010-12-20,32.05,32.01,32.30,766.09,634.00
2010-12-21,32.81,32.15,33.43,675.02,552.00
2010-12-22,33.36,32.29,34.19,593.31,495.00
2010-12-23,34.60,34.22,35.08,554.29,459.00
2010-12-24,34.42,34.00,34.79,506.16,426.00
2010-12-25,33.49,32.90,34.74,479.63,403.00
2010-12-26,35.99,34.77,37.13,469.11,395.00
2010-12-27,35.80,34.90,37.18,465.09,394.00
2010-12-28,38.53,37.21,39.67,652.84,491.00
2010-12-29,35.40,33.02,39.28,2686.84,1980.00
2010-12-30,32.66,32.05,33.31,1903.41,1430.00
2010-12-31,,,,1322.67,1000.00
2011-01-01,,,,1014.01,771.00
2011-01-02,,,,914.68,711.00
2011-01-03,,,,812.85,650.00
2011-01-04,,,,939.53,573.00
2011-01-05,,,,650.55,524.00
2011-01-06,32.65,32.03,33.71,600.96,485.00
2011-01-07,33.92,32.53,35.34,650.67,509.00
2011-01-08,33.30,32.05,35.22,724.80,568.00
2011-01-09,32.02,32.00,32.28,761.42,590.00
2011-01-10,32.02,32.01,32.14,700.69,557.00
2011-01-11,,,,633.57,504.00
2011-01-12,32.10,32.05,33.14,609.05,482.00
2011-01-13,37.57,33.31,40.21,823.38,536.00
2011-01-14,39.36,38.98,40.04,1509.10,953.00
2011-01-15,37.82,37.05,39.16,2297.18,1610.00
2011-01-16,39.03,38.29,39.29,6389.33,4050.00
2011-01-17,38.50,37.77,39.36,11010.70,8930.00
2011-01-18,37.13,36.69,38.22,6493.70,5380.00
2011-01-19,36.14,35.23,36.88,4189.70,3440.00
2011-01-20,34.23,33.12,35.86,3062.40,2470.00
2011-01-21,37.09,35.50,38.33,2863.48,2200.00
2011-01-22,37.15,36.24,38.12,4821.95,3920.00
2011-01-23,36.63,35.39,37.88,3984.00,3560.00
2011-01-24,39.05,37.74,40.23,3111.66,2790.00
2011-01-25,39.69,39.03,40.58,2874.68,2550.00
2011-01-26,37.33,36.31,39.01,2711.16,2510.00
2011-01-27,37.29,36.38,38.28,2337.47,2220.00
2011-01-28,37.24,35.80,38.54,1928.66,2030.00
2011-01-29,37.98,37.03,38.93,1730.86,1990.00
2011-01-30,36.37,35.43,38.01,1515.99,1820.00
2011-01-31,34.76,33.69,35.40,1363.54,1540.00
2011-02-01,32.18,32.04,33.60,1090.85,1230.00
2011-02-02,,,,920.68,1080.00
2011-02-03,32.58,32.00,33.93,830.35,1090.00
2011-02-04,35.62,33.38,38.31,827.33,1090.00
2011-02-05,37.93,37.13,38.49,795.56,1030.00
2011-02-06,37.61,37.19,38.17,852.62,1080.00
2011-02-07,37.15,36.31,37.88,1018.42,1210.00
2011-02-08,36.07,35.14,37.20,1144.47,1330.00
2011-02-09,34.79,33.18,36.23,1123.87,1260.00
2011-02-10,34.01,32.02,35.75,1029.50,1150.00
2011-02-11,34.95,32.79,37.57,994.55,1110.00
2011-02-12,38.00,36.50,39.22,974.63,1080.00
2011-02-13,39.00,37.00,40.76,969.67,1070.00
2011-02-14,38.40,37.12,39.74,998.83,1080.00
2011-02-15,38.37,37.71,39.09,1170.84,1190.00
2011-02-16,36.69,35.63,37.93,1463.70,1440.00
2011-02-17,35.83,34.23,37.01,1578.32,1540.00
2011-02-18,36.64,35.17,38.10,1532.43,1480.00
2011-02-19,35.13,34.47,36.86,1437.47,1380.00
2011-02-20,34.65,33.11,35.98,1313.70,1290.00
2011-02-21,35.68,33.78,37.40,1190.00,1190.00
2011-02-22,35.38,34.24,36.55,1104.62,1090.00
2011-02-23,33.60,32.14,34.78,1024.12,1010.00
2011-02-24,33.25,32.18,34.08,963.20,939.00
2011-02-25,32.07,32.06,32.48,880.43,828.00
2011-02-26,,,,756.10,684.00
2011-02-27,32.61,32.04,33.67,806.92,696.00
2011-02-28,33.89,32.11,35.23,781.04,655.00
2011-03-01,35.09,33.44,36.70,777.93,666.00
2011-03-02,38.29,35.73,40.71,812.05,685.00
2011-03-03,39.08,37.51,40.38,1171.50,990.00
2011-03-04,37.27,35.51,38.69,1277.80,1120.00
2011-03-05,39.03,36.96,41.19,1253.77,1100.00
2011-03-06,39.52,37.25,41.40,1300.33,1140.00
2011-03-07,38.10,36.38,40.04,1310.75,1160.00
2011-03-08,37.26,34.58,39.83,1206.55,1080.00
2011-03-09,40.39,37.57,43.21,1152.09,1020.00
2011-03-10,40.54,38.41,42.32,1434.10,1240.00
2011-03-11,37.60,35.29,39.58,2022.50,1780.00
2011-03-12,37.73,35.27,39.87,1913.35,1690.00
2011-03-13,37.85,36.35,39.07,1769.73,1560.00
2011-03-14,38.71,36.67,40.85,1957.46,1720.00
2011-03-15,40.00,39.26,40.77,2178.47,1880.00
2011-03-16,38.56,37.60,39.92,2997.62,2620.00
2011-03-17,37.84,35.70,40.14,2933.84,2590.00
2011-03-18,38.20,37.21,38.95,2407.04,2160.00
2011-03-19,39.03,37.28,40.97,2062.51,1880.00
2011-03-20,39.28,36.64,42.03,1829.74,1680.00
2011-03-21,39.60,38.69,41.62,1719.65,1580.00
2011-03-22,38.72,36.12,41.48,1753.02,1630.00
2011-03-23,39.25,36.22,42.15,1683.02,1560.00
2011-03-24,41.23,38.93,43.31,1607.39,1500.00
2011-03-25,40.69,39.61,42.42,1545.79,1450.00
2011-03-26,39.07,37.31,40.39,1494.70,1410.00
2011-03-27,39.20,37.55,41.02,1443.61,1370.00
2011-03-28,40.77,38.60,42.92,1438.06,1370.00
2011-03-29,39.86,38.89,40.88,1582.18,1440.00
2011-03-30,40.50,39.55,41.41,3735.33,2970.00
2011-03-31,41.39,40.62,42.29,5803.59,5430.00
2011-04-01,42.14,39.65,44.87,5959.92,6030.00
2011-04-02,41.66,39.58,44.47,6300.84,6260.00
2011-04-03,39.23,36.86,41.52,5160.52,5400.00
2011-04-04,39.75,38.62,40.66,3811.46,4240.00
2011-04-05,41.06,39.55,42.91,4919.00,5040.00
2011-04-06,38.90,38.19,40.95,5003.46,5250.00
2011-04-07,38.30,36.18,40.40,3976.23,4130.00
2011-04-08,38.99,36.04,41.89,3237.14,3220.00
2011-04-09,40.12,36.86,43.26,2666.80,2570.00
2011-04-10,41.83,39.80,43.85,2223.18,2080.00
2011-04-11,43.27,41.54,45.58,2007.47,1830.00
2011-04-12,41.47,38.08,44.65,1985.79,1830.00
2011-04-13,41.83,40.05,43.60,1966.29,1810.00
2011-04-14,40.15,37.75,42.64,1906.80,1750.00
2011-04-15,41.22,40.12,42.31,1808.14,1610.00
2011-04-16,43.21,41.35,45.33,2608.54,2120.00
2011-04-17,41.79,40.07,43.55,7617.33,6670.00
2011-04-18,39.97,37.81,41.87,6252.10,6240.00
2011-04-19,40.13,37.37,43.08,4269.60,4620.00
2011-04-20,40.04,37.88,41.54,3316.32,3640.00
2011-04-21,41.54,39.37,44.06,2848.34,3110.00
2011-04-22,41.75,38.13,45.83,2436.23,2590.00
2011-04-23,43.43,39.66,47.07,2085.97,2210.00
2011-04-24,43.42,41.08,45.93,1984.88,2120.00
2011-04-25,42.89,41.19,45.04,1968.32,2050.00
2011-04-26,42.95,39.88,46.36,1973.78,1880.00
2011-04-27,43.87,40.59,47.25,1825.12,1690.00
2011-04-28,44.91,42.21,47.45,1795.62,1660.00
2011-04-29,43.23,40.72,45.28,1787.72,1640.00
2011-04-30,43.64,40.27,47.23,1740.58,1610.00
2011-05-01,44.77,40.38,49.16,1657.64,1580.00
2011-05-02,44.60,43.46,47.68,1675.80,1640.00
2011-05-03,43.53,40.71,46.37,1787.64,1650.00
2011-05-04,45.08,40.52,49.95,1672.10,1720.00
2011-05-05,46.31,43.99,48.40,1715.80,1740.00
2011-05-06,45.15,43.96,46.69,1878.40,1890.00
2011-05-07,45.68,43.32,48.17,2159.75,2130.00
2011-05-08,45.54,43.18,48.46,2469.75,2440.00
2011-05-09,43.44,41.81,45.33,2290.00,2290.00
2011-05-10,45.94,41.61,50.80,1994.20,2030.00
2011-05-11,48.27,45.22,51.28,1984.46,2050.00
2011-05-12,47.17,45.05,49.12,2213.12,2380.00
2011-05-13,47.06,43.30,50.87,2060.94,2310.00
2011-05-14,49.10,47.34,50.65,2342.96,2590.00
2011-05-15,46.55,44.83,49.34,3686.89,3640.00
2011-05-16,43.66,42.21,44.97,6305.84,5660.00
2011-05-17,43.19,41.04,45.11,6295.54,6170.00
2011-05-18,44.77,41.75,47.99,4850.26,4940.00
2011-05-19,47.33,43.96,50.77,3731.84,3630.00
2011-05-20,49.21,45.69,52.66,3099.99,2980.00
2011-05-21,48.76,47.40,51.69,2736.55,2670.00
2011-05-22,47.30,45.13,49.55,2385.55,2380.00
2011-05-23,45.62,44.39,48.81,2154.21,2250.00
2011-05-24,47.52,43.42,52.47,1921.85,1940.00
2011-05-25,47.12,45.90,50.97,1721.85,1740.00
2011-05-26,46.03,43.70,48.39,3194.94,2960.00
2011-05-27,45.36,43.86,46.85,3490.75,3400.00
2011-05-28,45.38,42.25,48.65,3418.40,3370.00
2011-05-29,45.62,43.45,47.72,2957.65,3000.00
2011-05-30,47.31,44.49,50.14,2500.85,2640.00
2011-05-31,48.94,46.30,51.70,2253.46,2440.00
2011-06-01,49.16,47.19,51.56,2095.80,2180.00
2011-06-02,46.47,45.31,48.68,3380.24,3170.00
2011-06-03,46.91,43.58,50.95,4847.91,4980.00
2011-06-04,49.43,45.47,53.17,3986.31,4130.00
2011-06-05,50.72,48.58,52.71,3206.05,3200.00
2011-06-06,49.55,48.20,50.88,2705.80,2730.00
2011-06-07,51.35,47.52,55.96,2337.64,2260.00
2011-06-08,49.16,47.78,53.14,2038.40,1990.00
2011-06-09,50.53,45.83,55.82,1765.80,1790.00
2011-06-10,51.80,49.51,54.37,1558.15,1540.00
2011-06-11,52.55,48.81,56.26,1353.95,1360.00
2011-06-12,53.96,49.88,57.63,1226.05,1220.00
2011-06-13,56.30,53.28,59.09,1099.75,1070.00
2011-06-14,56.29,51.98,60.46,1000.35,958.00
2011-06-15,55.17,51.84,57.95,912.80,877.00
2011-06-16,55.03,50.65,59.07,841.35,799.00
2011-06-17,57.44,53.26,61.57,746.05,740.00
2011-06-18,55.61,53.76,60.43,747.70,724.00
2011-06-19,55.20,50.82,60.10,838.00,838.00
2011-06-20,57.25,52.90,61.50,817.05,811.00
2011-06-21,60.50,55.76,64.63,715.95,722.00
2011-06-22,63.14,58.65,67.21,648.30,672.00
2011-06-23,61.13,57.65,64.81,611.00,611.00
2011-06-24,59.39,55.28,63.15,554.05,548.00
2011-06-25,60.08,55.46,64.38,506.00,506.00
2011-06-26,61.38,56.83,64.88,469.05,463.00
2011-06-27,63.45,59.70,66.55,414.90,427.00
2011-06-28,64.92,61.50,67.99,385.55,440.00
2011-06-29,63.03,59.71,65.64,362.11,470.00
2011-06-30,60.60,57.00,64.30,354.16,456.00
2011-07-01,60.42,55.12,65.30,317.41,449.00
2011-07-02,62.56,57.01,67.16,302.22,457.00
2011-07-03,64.23,59.37,68.39,277.13,443.00
2011-07-04,62.93,57.54,67.29,255.09,426.00
2011-07-05,63.32,57.66,67.89,243.40,437.00
2011-07-06,64.23,58.54,69.12,222.41,415.00
2011-07-07,63.67,59.39,67.45,193.17,414.00
2011-07-08,59.61,54.15,64.15,184.64,410.00
2011-07-09,59.46,53.56,64.38,183.65,408.00
