date,inflow(m3/d),avg air temperature (C),max air temperature (C),min air temperature (C),outflow(m3/d)
1995-12-26,434584.4990976,0.927905200000005,7.100176800000003,-3.2999063999999994,2201914.368
1995-12-27,499614.3700992,2.533473600000004,4.300154400000004,1.5501324000000025,2387853.80352
1995-12-28,557451.320832,3.405702800000004,5.089049600000003,1.7279116000000023,2263078.656
1995-12-29,730962.1730304,7.139066000000003,10.0668672,4.9112704000000065,956609.46432
1995-12-30,602786.2910976,9.777976000000006,13.778008000000003,7.839071600000004,555371.7350399999
1995-12-31,750608.142336,8.122407200000001,12.600220800000002,3.5612595999999996,1294236.33408
1996-01-01,707572.9492992,7.544624800000001,10.289091200000005,4.605712400000002,1213499.47392
1996-01-02,537854.2829568,8.972414000000004,11.861326000000005,7.489068800000002,1066705.18272
1996-01-03,535138.5885696,7.294622800000006,11.422433600000005,2.3834724000000023,978628.608
1996-01-04,494476.5699072,4.1334864000000024,8.977969600000002,2.0723588,973735.46496
1996-01-05,565206.9525504,4.400155200000004,6.572394800000001,2.8612540000000024,971288.89344
1996-01-06,681786.0854784,6.4335048000000015,9.5890856,3.911262400000002,971288.89344
1996-01-07,1587873.8479104,8.744634400000006,9.500196000000003,7.183510800000004,506440.30464
1996-01-08,1325748.1752576,6.3057260000000035,8.277964000000004,4.039041200000003,24465.7152
1996-01-09,1040404.53888,6.016834800000002,9.500196000000003,3.5612595999999996,24465.7152
1996-01-10,762498.4799232001,5.016826800000004,8.189074400000006,2.294582800000004,347413.15584
1996-01-11,662702.8276224,3.116811600000002,7.533513600000006,1.289019200000002,804922.0300799999
1996-01-12,572399.8728192,1.277908,2.511251200000004,0.3279004000000043,963949.17888
1996-01-13,520336.83087360003,3.0001440000000024,4.083486000000004,1.7668008000000022,959056.03584
1996-01-14,570980.8613375999,5.477941600000001,7.272400400000006,3.8668176000000045,959056.03584
1996-01-15,911396.8226304,3.6001487999999995,4.783491600000001,1.4612428000000044,817154.88768
1996-01-16,580620.3531263999,1.6334664000000032,5.089049600000003,-1.6387819999999955,239764.00896
1996-01-17,730668.584448,0.7445704000000042,3.733483200000002,-1.6387819999999955,636108.5952
1996-01-18,929330.191872,0.43345680000000186,3.4279252000000042,-1.0721107999999973,751097.45664
1996-01-19,1790792.4897792002,0.9556832000000028,3.5612595999999996,-1.110999999999997,254443.43808
1996-01-20,1992830.3659007999,1.7723564000000032,3.777928000000003,-0.19432599999999667,26912.28672
1996-01-21,2272057.5734784,0.9945724000000027,5.744610400000006,-1.244334399999996,26912.28672
1996-01-22,1559420.2211328,-0.7609971999999985,1.2001296000000004,-2.1165635999999974,26912.28672
1996-01-23,1380159.9258624,-0.5998847999999981,0.9390163999999999,-1.855450399999997,249550.29504
1996-01-24,1375976.2885631998,-1.105444399999996,0.11123200000000466,-2.0332295999999985,477081.4464
1996-01-25,1048747.3477632,-0.888776,3.4723700000000015,-2.816569199999998,501547.1616
1996-01-26,830831.2224768,-1.0721107999999973,0.022342400000002982,-2.0721187999999984,959056.03584
1996-01-27,931556.5719551999,-1.144333599999996,2.0334696,-2.599900799999997,1274663.76192
1996-01-28,761348.5913088,-0.08876959999999912,2.7279196,-1.7276715999999972,1482622.34112
1996-01-29,686777.0913792,-1.4332247999999979,2.5556960000000046,-6.049928399999999,1656328.91904
1996-01-30,553708.0664064,-6.094373199999998,-2.422121599999997,-8.0610556,1604950.9171199999
1996-01-31,527994.5997312,-5.016586799999999,-0.5443287999999988,-7.6221631999999975,1830035.49696
1996-02-01,881010.4043520001,-5.538813199999998,1.2001296000000004,-10.594409199999998,2157876.08064
1996-02-02,105227.04107519999,-5.144365599999999,1.9001352000000047,-9.544400799999998,1974383.21664
1996-02-03,394265.00044800004,-4.344359199999998,-0.5887735999999961,-9.238842799999999,1580485.20192
1996-02-04,365028.47078399995,-0.627662799999996,2.2501379999999997,-3.427685199999999,1255091.18976
1996-02-05,1074632.0744448,2.9112544000000042,8.583522000000006,-0.5887735999999961,1098510.61248
1996-02-06,4616802.786816,6.100168800000002,8.450187600000003,3.122367200000003,73397.1456
1996-02-07,9048595.8352896,5.9168340000000015,9.939088400000003,3.9557072000000026,110095.7184
1996-02-08,8717745.96864,9.177971200000005,11.027986000000006,6.400171200000006,1891199.78496
1996-02-09,4372488.1548288,5.383496400000002,10.200201600000003,0.06678720000000027,4012377.2928
1996-02-10,2430717.7365504,7.005731600000004,11.772436400000004,4.389044000000002,2984817.2544
1996-02-11,1439244.6280703999,6.522394400000003,14.433568800000003,1.2001296000000004,1370080.0511999999
1996-02-12,985087.5568128,5.5446088000000024,16.272472400000005,-1.027666,1492408.6272
1996-02-13,963900.2474496,5.383496400000002,16.533585600000002,-1.3776687999999986,2519968.6656
1996-02-14,937746.3979008,5.133494400000004,16.0502484,-1.6832268,2813557.248
1996-02-15,788970.3837696001,7.255733600000003,18.194710000000008,0.5001240000000031,2691228.672
1996-02-16,684673.039872,5.111272000000003,8.977969600000002,0.5890136000000048,2471037.2352
1996-02-17,785765.3750784,8.066851200000006,9.761309200000003,6.355726400000002,2272864.94208
1996-02-18,1071965.311488,7.794626800000003,9.850198800000001,4.827936400000002,2135856.93696
1996-02-19,1234760.1804288,6.544616800000004,11.205765200000005,4.605712400000002,2037994.07616
1996-02-20,1490573.69856,4.211264800000002,7.927961200000006,2.2501379999999997,1401885.48096
1996-02-21,1153754.1974016,2.1056924000000024,4.694602000000003,0.37234520000000515,1255091.18976
1996-02-22,1029713.0213376,1.433464800000003,5.439052400000001,-1.1998895999999988,1485068.91264
1996-02-23,1345492.0074240002,0.4556792000000023,5.305718000000002,-1.3332239999999977,978628.608
1996-02-24,1089311.5035648,-0.45543919999999716,2.3834724000000023,-2.466566399999998,645894.88128
1996-02-25,861584.6264832,-0.42766119999999574,4.827936400000002,-2.6832347999999975,631215.45216
1996-02-26,787918.358016,-0.5776623999999977,3.5168148000000024,-3.472129999999998,621429.16608
1996-02-27,601269.4167552,-0.24988199999999594,3.4279252000000042,-2.8610139999999973,614089.45152
1996-02-28,660084.9960960001,0.011231200000004549,3.6890384000000047,-1.9443399999999968,506440.30464
1996-02-29,594125.4279168,2.939032400000002,9.150193200000004,-2.511011199999997,261783.15264
1996-03-01,490782.246912,2.372361200000004,11.422433600000005,-4.261025199999999,171260.00639999998
1996-03-02,516862.6993152,4.672379600000003,13.083558000000004,-3.5165747999999972,168813.43488
1996-03-03,540398.7173376,7.677959200000004,12.994668400000005,4.827936400000002,166366.86336
1996-03-04,774070.7632127999,4.700157600000004,5.611276000000004,3.8668176000000045,168813.43488
1996-03-05,728907.0529536,5.327940400000006,8.144629600000002,3.0334776000000048,168813.43488
1996-03-06,650323.1757312,7.711292800000006,13.300226400000003,4.783491600000001,168813.43488
1996-03-07,641075.1353855999,7.072398800000002,8.672411600000004,5.961278800000002,168813.43488
1996-03-08,605673.2454912,9.044636800000003,13.389116000000005,6.355726400000002,168813.43488
1996-03-09,536851.1886336,9.277972000000005,11.816881200000005,7.444624000000001,166366.86336
1996-03-10,537046.9143552,10.433536800000006,14.216900400000007,7.839071600000004,166366.86336
1996-03-11,552215.6577792,9.433528800000001,13.472450000000006,4.389044000000002,166366.86336
1996-03-12,445691.9337984,6.916842000000006,11.511323200000003,2.1168036000000043,166366.86336
1996-03-13,403146.05506559997,8.122407200000001,17.450259600000003,0.1945660000000018,163920.29184
1996-03-14,350153.3159424,9.9668664,22.25585360000001,0.5890136000000048,97862.8608
1996-03-15,331388.112384,8.227963600000006,15.572466800000008,2.1612484000000016,36698.5728
1996-03-16,305699.111424,7.161288400000004,14.783571600000002,-1.0721107999999973,36698.5728
1996-03-17,278542.16755199997,8.927969200000003,17.055812000000003,2.8168092000000016,36698.5728
1996-03-18,278321.9761152,11.389100000000003,23.1280828,1.0723508000000024,36698.5728
1996-03-19,237904.61460479998,9.0335256,13.472450000000006,2.950143600000004,36698.5728
1996-03-20,224644.1969664,7.400179200000004,15.744690400000003,1.027906000000005,36698.5728
1996-03-21,226919.50848,5.4001632000000015,9.805754000000004,0.7667928000000046,36698.5728
1996-03-22,240816.0347136,4.8834924000000015,11.116875600000004,1.7668008000000022,36698.5728
1996-03-23,240375.65184,4.539045200000004,11.116875600000004,-0.7221079999999986,36698.5728
1996-03-24,186159.6269568,4.150153200000002,9.105748400000003,0.5445688000000004,36698.5728
1996-03-25,158806.9573632,3.9612628000000036,11.989104800000003,-2.2054531999999973,36698.5728
1996-03-26,199591.3046016,5.077938400000004,15.266908800000003,-3.994356399999999,36698.5728
1996-03-27,226699.3170432,3.844595200000004,8.322408800000002,-1.0721107999999973,36698.5728
1996-03-28,190979.3728512,6.622395200000003,14.655792800000008,-0.8943315999999975,41591.71584
1996-03-29,184447.0268928,6.439060400000006,11.466878400000002,0.6779032000000029,61164.288
1996-03-30,229194.81999360002,6.1723916000000045,11.772436400000004,-0.8943315999999975,78290.28864
1996-03-31,283826.7620352,6.711284800000001,8.755745600000001,5.133494400000004,78290.28864
1996-04-01,352012.71029759996,7.394623600000006,12.122439200000002,5.177939200000004,78290.28864
1996-04-02,253733.9323392,6.661284400000003,12.733555200000005,3.2112568000000046,75843.71712
1996-04-03,281135.53336319997,8.022406400000001,16.750254000000005,-0.32766039999999563,75843.71712
1996-04-04,188116.8841728,10.689094400000005,21.2947348,1.4223536000000045,119882.00448
1996-04-05,240767.10328319998,13.639118000000003,23.344751200000005,5.566831200000006,185939.43552
1996-04-06,244950.7405824,15.194686000000004,23.739198800000004,7.444624000000001,217744.86528
1996-04-07,231567.994368,17.4058148,27.58367400000001,8.672411600000004,217744.86528
1996-04-08,174269.2893696,15.050240400000007,22.9558592,8.755745600000001,215298.29376
1996-04-09,288915.6307968,11.650213200000003,15.744690400000003,7.666848000000002,193279.15008
1996-04-10,185058.6697728,9.066859200000003,12.250218000000004,6.966842400000004,171260.00639999998
1996-04-11,323852.6721024,6.789063200000001,8.755745600000001,3.777928000000003,171260.00639999998
1996-04-12,875016.3041279999,4.316821200000003,6.4446160000000035,3.255701600000002,335180.29824
1996-04-13,679045.925376,7.683514800000001,14.433568800000003,3.9945964000000025,499100.59008
1996-04-14,480408.7836672,11.433544800000004,19.9836132,3.5612595999999996,494207.44704
1996-04-15,450169.15968,11.4779896,17.011367200000002,7.927961200000006,491760.87552
1996-04-16,445471.74236160005,8.183518800000002,10.677983200000003,4.694602000000003,528459.44832
1996-04-17,414571.54406399996,6.466838400000004,10.811317600000002,3.733483200000002,594516.87936
1996-04-18,497754.97574399994,6.055724000000001,9.761309200000003,3.2112568000000046,594516.87936
1996-04-19,556032.3093504,6.439060400000006,10.855762400000003,3.605704400000004,528459.44832
1996-04-20,548692.5947904,7.483513200000004,13.389116000000005,4.5223784000000045,437936.30208
1996-04-21,562515.7238783999,7.805738000000002,10.461314800000004,5.527942000000003,437936.30208
1996-04-22,1259470.5527807998,8.694634000000004,9.939088400000003,7.227955600000001,526012.8768
1996-04-23,4692279.518208,9.194638000000001,11.289099200000003,7.183510800000004,3938980.1472
1996-04-24,3044146.61376,8.211296800000003,12.689110400000004,4.566823200000002,3156077.2608
1996-04-25,1468383.2948736,7.5668472000000015,12.205773200000003,4.039041200000003,1524214.05696
1996-04-26,1063549.1054592,7.161288400000004,13.605784400000005,3.1668120000000037,1230625.47456
1996-04-27,782707.1606784001,8.389076000000003,16.228027600000004,2.339027600000005,963949.17888
1996-04-28,717775.1525376,10.722428,20.333616,0.9834612000000043,689933.16864
1996-04-29,601489.608192,13.666896000000005,19.9836132,6.750174000000001,685040.0255999999
1996-04-30,526355.3968128,10.166868000000001,18.32248880000001,2.511251200000004,582284.02176
1996-05-01,504580.9102848,10.6224272,16.750254000000005,5.439052400000001,420810.30144
1996-05-02,432284.7218688,7.744626400000001,12.511331200000004,3.0334776000000048,418363.72992
1996-05-03,429838.1503488,6.127946800000004,12.733555200000005,1.5056876000000017,415917.1584
1996-05-04,371683.14531839994,8.339075600000001,17.100256800000004,-0.0665471999999987,413470.58688
1996-05-05,329699.9780352,9.255749600000001,18.455823200000005,1.0723508000000024,413470.58688
1996-05-06,282897.06485759997,8.922413600000006,17.272480400000006,0.5001240000000031,171260.00639999998
1996-05-07,233574.18301439998,7.739070800000004,12.905778800000004,1.811245600000003,24465.7152
1996-05-08,262492.6583808,7.572402800000006,14.700237600000001,-0.28321559999999835,95416.28928
1996-05-09,268364.4300288,8.889080000000003,15.661356400000003,2.600140800000002,254443.43808
1996-05-10,226601.45418240002,10.655760800000003,17.494704400000003,3.4723700000000015,254443.43808
1996-05-11,240522.4461312,11.922437600000006,16.661364400000004,7.839071600000004,254443.43808
1996-05-12,321430.5662976,13.922453600000004,18.411378400000004,9.672419600000001,293588.5824
1996-05-13,171798.25213439998,13.900231200000004,18.061375600000005,11.3779888,826941.17376
1996-05-14,190098.607104,13.639118000000003,17.80026240000001,11.161320400000005,577390.87872
1996-05-15,265550.87278080004,12.694666000000005,17.450259600000003,8.583522000000006,445276.01664
1996-05-16,217965.0567168,12.333552000000005,18.844715200000003,7.972406000000003,342520.01279999997
1996-05-17,461080.86865920003,11.694658,17.189146400000006,8.539077200000001,281355.72479999997
1996-05-18,560485.0695168,11.272432400000003,15.4835772,7.883516400000001,283802.29632
1996-05-19,505021.2931584,10.500204000000004,15.744690400000003,6.139058000000002,283802.29632
1996-05-20,381518.3628288,10.239090800000003,16.400251200000007,4.9112704000000065,283802.29632
1996-05-21,459759.7200384,10.133534400000006,15.266908800000003,7.139066000000003,320500.86912
1996-05-22,359107.7677056,9.527974000000004,13.389116000000005,6.400171200000006,344966.58432
1996-05-23,377897.4369792,10.600204800000004,16.0502484,6.3112816000000045,308268.01152
1996-05-24,325589.73788160004,14.422457600000001,24.3947596,4.566823200000002,283802.29632
1996-05-25,269881.3043712,17.5224824,26.79477880000001,7.5779584000000035,283802.29632
1996-05-26,255960.31242240002,13.428005200000005,21.600292800000005,6.139058000000002,283802.29632
1996-05-27,253513.7409024,10.372425200000006,17.36137,3.255701600000002,281355.72479999997
1996-05-28,232424.29439999998,10.411314400000006,14.872461200000004,5.9168340000000015,232424.29439999998
1996-05-29,237341.9031552,11.677991200000005,16.622475200000004,8.233519200000003,97862.8608
1996-05-30,173975.7007872,12.394663600000005,17.711372800000007,7.100176800000003,20795.85792
1996-05-31,117802.41868799999,13.700229600000004,22.033629600000005,4.827936400000002,34252.00128
1996-06-01,187333.98128639997,18.783603600000006,28.544792800000003,10.0668672,117435.43296
1996-06-02,149240.86272,22.039185200000006,32.4337128,11.594657200000004,149240.86272
1996-06-03,135246.4736256,19.122495200000003,25.966994400000004,13.039113200000003,149240.86272
1996-06-04,149240.86272,14.8113496,22.38363240000001,7.666848000000002,149240.86272
1996-06-05,135246.4736256,16.600252800000007,27.4947844,6.3112816000000045,149240.86272
1996-06-06,79464.6429696,19.744722400000008,30.72814360000001,8.755745600000001,149240.86272
1996-06-07,267630.4585728,15.928025200000008,23.872533200000007,9.850198800000001,141901.14816
1996-06-08,102364.5523968,14.994684400000004,22.300298400000003,9.022414400000006,144347.71968
1996-06-09,130353.33058560001,13.039113200000003,18.889160000000004,7.839071600000004,144347.71968
1996-06-10,87000.0832512,13.889120000000005,21.728071600000007,5.9168340000000015,114988.86144
1996-06-11,73397.1456,14.428013200000002,21.689182400000007,5.961278800000002,73397.1456
1996-06-12,73397.1456,16.344695200000004,26.75033400000001,5.305718000000002,73397.1456
1996-06-13,73397.1456,14.989128800000003,21.90585080000001,8.189074400000006,73397.1456
1996-06-14,58717.71648,14.466902400000002,24.4392044,3.8223728000000037,58717.71648
1996-06-15,54901.0649088,14.133566400000003,21.37806880000001,5.611276000000004,26912.28672
1996-06-16,68895.4540032,12.277996000000005,19.15582880000001,3.122367200000003,26912.28672
1996-06-17,81813.3516288,9.694642000000005,15.222464000000002,3.9945964000000025,53824.57344
1996-06-18,106964.1068544,12.805778000000004,22.0780744,6.139058000000002,92969.71776
1996-06-19,63928.9138176,16.4891408,26.1836628,4.739046800000004,119882.00448
1996-06-20,105887.6153856,16.944700000000005,25.311433600000008,6.222392000000006,119882.00448
1996-06-21,67427.5110912,13.689118400000005,22.911414400000005,5.611276000000004,95416.28928
1996-06-22,83183.43168,14.350234800000003,20.7669528,7.183510800000004,83183.43168
1996-06-23,125166.59896319998,14.355790400000004,19.805834000000004,10.983541200000005,83183.43168
1996-06-24,111147.7441536,13.550228400000005,19.0224944,11.289099200000003,83183.43168
1996-06-25,111857.2498944,16.000248,24.178091200000004,9.500196000000003,97862.8608
1996-06-26,63904.4481024,17.150257200000006,27.189226400000003,8.277964000000004,119882.00448
1996-06-27,74082.1856256,15.055796000000008,19.63361040000001,9.239082800000006,88076.57472
1996-06-28,59402.7565056,15.572466800000008,19.766944800000005,10.9002072,73397.1456
1996-06-29,59402.7565056,16.80581,25.400323200000003,6.794618800000002,73397.1456
1996-06-30,31609.7040384,19.489164800000005,30.5503644,8.755745600000001,73397.1456
1996-07-01,60993.0279936,20.850286800000006,30.467030400000006,10.0668672,102756.00384
1996-07-02,121961.590272,20.872509200000003,28.672571600000005,14.044676800000005,205512.00768
1996-07-03,114205.9585536,17.211368800000002,24.744762400000006,10.2446464,239764.00896
1996-07-04,28208.9696256,15.711356800000004,20.333616,8.539077200000001,237317.43744
1996-07-05,39707.8557696,15.528022000000007,24.8725412,4.261265200000004,234870.86592
1996-07-06,41371.5244032,20.928065200000006,29.633690400000006,8.711300800000004,234870.86592
1996-07-07,52699.150540799994,23.989200800000006,34.52817400000001,10.022422400000004,232424.29439999998
1996-07-08,64026.776678400005,21.872517200000004,31.122591200000002,11.511323200000003,313161.15456
1996-07-09,64246.968115200005,17.128034800000002,23.911422400000006,10.155756800000002,437936.30208
1996-07-10,2740.1601024,18.739158800000006,28.500348000000002,6.750174000000001,445276.01664
1996-07-11,28624.886784,24.833652000000008,33.8281684,13.472450000000006,452615.7312
1996-07-12,30973.5954432,25.7836596,36.0115192,13.516894800000003,496654.01856
1996-07-13,50790.8247552,26.6614444,39.68377080000001,13.472450000000006,516226.59072
1996-07-14,25322.015231999998,26.51699880000001,39.15598880000001,14.739126800000001,513780.0192
1996-07-15,15046.414848,21.561403600000006,31.68926240000001,12.166884000000003,477081.4464
1996-07-16,37823.9956992,16.544696800000004,26.139218000000007,7.883516400000001,445276.01664
1996-07-17,78363.6857856,13.622451200000004,17.928041200000003,9.672419600000001,467295.16031999997
1996-07-18,56907.253555200004,13.689118400000005,17.972486000000004,8.977969600000002,433043.15904
1996-07-19,61408.945152,16.261361200000003,22.866969600000004,11.727991600000003,411024.01536
1996-07-20,47634.7474944,17.3224808,23.261417200000004,11.861326000000005,408577.44384
1996-07-21,36649.6413696,19.611388000000005,28.01701080000001,10.416870000000003,408577.44384
1996-07-22,33053.1812352,24.828096400000007,36.189298400000006,12.205773200000003,445276.01664
1996-07-23,12746.637619199999,26.5392212,37.583754000000006,14.739126800000001,464848.58879999997
1996-07-24,15462.3320064,25.489212800000004,36.40596680000001,15.616911600000002,464848.58879999997
1996-07-25,-1052.0257536,24.550316400000007,36.31707720000001,11.900215200000005,462402.01728
1996-07-26,14116.7176704,25.172543600000004,36.31707720000001,14.172455600000003,462402.01728
1996-07-27,43891.4930688,25.5947692,37.88931200000001,15.355798400000005,459955.44576
1996-07-28,-8832.123187199999,21.000288000000005,28.01701080000001,15.744690400000003,459955.44576
1996-07-29,14508.169113599999,23.333640000000003,34.26706080000001,14.433568800000003,442829.44512
1996-07-30,31462.9097472,20.11139200000001,28.805906,10.811317600000002,430596.58752
1996-07-31,954.1628928,17.566927200000002,29.37257720000001,5.833500000000004,413470.58688
1996-08-01,7095.057408,17.333592000000003,27.58367400000001,8.366853600000006,393898.01472
1996-08-02,51378.00192,15.461354800000002,20.11139200000001,11.205765200000005,396344.58624
1996-08-03,35695.4784768,16.111360000000005,24.4392044,9.977977600000003,393898.01472
1996-08-04,9835.217510399998,15.639134000000006,21.42251360000001,9.977977600000003,393898.01472
1996-08-05,31218.2525952,15.939136400000002,21.6447376,9.894643600000006,374325.44256
1996-08-06,27866.449612800003,17.183590800000005,27.62811880000001,6.400171200000006,369432.29952
1996-08-07,29676.9125376,22.316965200000006,34.57261880000001,10.200201600000003,384111.72864
1996-08-08,16636.686336,24.572538800000004,35.750406000000005,11.861326000000005,384111.72864
1996-08-09,1590.271488,24.4225376,36.972638,11.333544000000003,428150.016
1996-08-10,-5309.0601983999995,25.316989200000002,38.72265200000001,12.778000000000002,484421.16096
1996-08-11,8122.6174464,17.92248560000001,25.444768000000003,11.511323200000003,484421.16096
1996-08-12,-3009.2829696,20.1780592,30.37814080000001,8.755745600000001,481974.58944
1996-08-13,43451.1101952,23.0503044,34.833732000000005,11.116875600000004,491760.87552
1996-08-14,-17811.0406656,21.8447392,31.733707200000005,12.733555200000005,501547.1616
1996-08-15,18593.943552,19.055828000000005,29.722580000000008,7.972406000000003,499100.59008
1996-08-16,-5700.5116416,18.011375200000003,26.055884000000006,10.022422400000004,499100.59008
1996-08-17,23217.9637248,15.200241600000005,21.033621600000004,7.227955600000001,499100.59008
1996-08-18,-16489.8920448,14.244678400000005,21.161400400000005,7.316845200000003,496654.01856
1996-08-19,17223.8635008,15.778024000000002,27.322560800000012,5.744610400000006,538245.7344
1996-08-20,18936.4635648,16.2391388,23.522530400000008,11.900215200000005,599410.0224
1996-08-21,-1516.8743424,18.194710000000008,28.194790000000005,8.450187600000003,599410.0224
1996-08-22,-17664.246374399998,21.42251360000001,34.26706080000001,8.100184800000001,653234.59584
1996-08-23,-13823.129088000002,24.055868000000004,36.144853600000005,10.677983200000003,699719.45472
1996-08-24,9003.3831936,24.811429600000004,38.19487000000001,12.994668400000005,697272.8832
1996-08-25,24392.318054400002,22.416966000000002,29.200353600000007,16.355806400000006,694826.31168
1996-08-26,-58717.71648,18.533601600000004,22.211408800000008,15.700245600000002,692379.74016
1996-08-27,9957.5460864,16.850254800000002,21.466958400000003,13.211336800000005,687486.5971199999
1996-08-28,-13945.457664,19.07805040000001,31.250370000000004,9.633530400000005,682593.4540799999
1996-08-29,-26374.040985599997,22.855858400000002,35.83929560000001,11.989104800000003,680146.8825599999
1996-08-30,-7706.700288,19.205829200000004,26.405886800000005,12.250218000000004,633662.02368
1996-08-31,-41591.71584,17.7891512,24.133646400000003,11.072430800000003,587177.1648
1996-09-01,-4575.0887424,17.616927600000004,25.616991600000006,7.794626800000003,584730.59328
1996-09-02,-25199.686656,15.005795600000006,23.783643600000005,6.877952800000006,584730.59328
1996-09-03,36551.7785088,14.394679600000003,23.083638,9.239082800000006,496654.01856
1996-09-04,1125.4228992,12.527998000000004,19.111384000000008,7.444624000000001,371878.87104
1996-09-05,47439.0217728,12.577998400000006,19.544720800000007,7.883516400000001,303374.86848
1996-09-06,16294.166323200001,15.122463200000006,23.6058644,6.750174000000001,293588.5824
1996-09-07,14875.1548416,18.261377200000005,27.367005600000006,12.644665600000003,303374.86848
1996-09-08,47732.610355200006,17.811373600000003,27.0170028,10.2446464,303374.86848
1996-09-09,14239.046246400001,16.472474000000005,24.8725412,8.450187600000003,278909.15327999997
1996-09-10,21456.432230399998,18.083598000000002,31.861486,6.922397600000004,274016.01024
1996-09-11,30900.1982976,19.678055200000003,30.333696000000003,12.166884000000003,283802.29632
1996-09-12,29579.049676799998,14.966906400000006,17.494704400000003,12.472442000000004,271569.43872
1996-09-13,40808.8129536,14.933572800000007,19.500276,11.944660000000002,249550.29504
1996-09-14,174465.0150912,13.683562800000004,15.044684800000006,12.511331200000004,239764.00896
1996-09-15,111930.64704,12.0335496,17.36137,9.805754000000004,242210.58048
1996-09-16,79366.7801088,12.061327600000006,18.150265200000007,8.711300800000004,166366.86336
1996-09-17,26667.629568,13.022446400000003,20.900287200000008,8.627966800000003,102756.00384
1996-09-18,16905.8092032,11.850214800000003,17.189146400000006,6.3112816000000045,92969.71776
1996-09-19,220.1914368,13.511339200000005,19.0224944,7.972406000000003,119882.00448
1996-09-20,23658.3465984,11.955771200000004,20.422505600000008,6.139058000000002,176153.14944
1996-09-21,33640.3584,10.316869200000003,17.711372800000007,4.783491600000001,185939.43552
1996-09-22,22508.457983999997,10.883540400000005,18.411378400000004,4.083486000000004,185939.43552
1996-09-23,24147.6609024,13.533561600000002,22.1225192,4.300154400000004,185939.43552
1996-09-24,3253.9401216,13.539117200000003,23.69475400000001,5.350162800000003,185939.43552
1996-09-25,14018.854809600001,13.639118000000003,25.222544000000006,3.3390356000000025,185939.43552
1996-09-26,24636.9752064,16.394695600000006,28.89479560000001,6.266836800000004,185939.43552
1996-09-27,28380.229632,17.0447008,29.900359200000004,7.755737600000003,200618.86463999999
1996-09-28,21505.363660799998,17.694706000000004,29.900359200000004,8.977969600000002,215298.29376
1996-09-29,33738.2212608,15.811357600000008,27.844787200000006,8.322408800000002,215298.29376
1996-09-30,35548.684185599996,13.955787200000003,24.789207200000007,7.927961200000006,205512.00768
1996-10-01,33102.1126656,11.939104400000005,24.566983200000003,1.9001352000000047,203065.43615999998
1996-10-02,15609.1262976,14.894683600000008,23.344751200000005,8.016850800000004,217744.86528
1996-10-03,41885.304422400004,16.6502532,23.478085600000007,11.027986000000006,222638.00832
1996-10-04,73568.4056064,15.266908800000003,20.028058,11.639102000000005,222638.00832
1996-10-05,42912.864460799996,11.716880400000004,20.155836800000003,6.094613200000001,222638.00832
1996-10-06,22875.443712,13.172447600000005,24.789207200000007,6.005723600000003,222638.00832
1996-10-07,33322.3041024,17.250258000000002,28.06145560000001,9.061303600000006,222638.00832
1996-10-08,33322.3041024,17.994708400000007,30.467030400000006,9.455751200000005,222638.00832
1996-10-09,22532.9236992,18.55582400000001,30.817033200000004,9.761309200000003,222638.00832
1996-10-10,33004.2498048,14.900239200000001,17.711372800000007,11.511323200000003,222638.00832
1996-10-11,46215.7360128,14.039121200000007,20.072502800000002,10.2446464,222638.00832
1996-10-12,66815.8682112,11.439100400000004,15.266908800000003,6.705729200000004,222638.00832
1996-10-13,77140.4000256,11.555768,16.228027600000004,7.055732000000006,222638.00832
1996-10-14,169376.14632960001,9.661308400000003,12.339107600000006,7.794626800000003,200618.86463999999
1996-10-15,121031.8930944,8.127962800000006,13.605784400000005,3.8223728000000037,183492.864
1996-10-16,29970.50112,6.161280400000006,12.294662800000005,1.8556904000000038,185939.43552
1996-10-17,112444.4270592,5.9223896000000025,11.027986000000006,1.683466800000005,154134.00576
1996-10-18,222686.9397504,7.111288000000002,10.200201600000003,3.8668176000000045,139454.57663999998
1996-10-19,97911.79223040001,5.844611200000006,11.727991600000003,3.122367200000003,139454.57663999998
1996-10-20,76993.6057344,5.2890512000000065,11.989104800000003,2.511251200000004,139454.57663999998
1996-10-21,87293.6718336,5.705721200000006,10.111312000000005,2.1612484000000016,139454.57663999998
1996-10-22,131601.0820608,9.861310000000003,14.261345200000008,5.350162800000003,141901.14816
1996-10-23,120982.961664,7.300178400000004,10.200201600000003,4.389044000000002,141901.14816
1996-10-24,331706.16668160004,8.816857200000001,12.511331200000004,5.700165600000002,144347.71968
1996-10-25,269245.195776,7.794626800000003,14.216900400000007,2.8612540000000024,144347.71968
1996-10-26,141901.14816,5.911278400000004,14.961350800000005,0.4612348000000033,141901.14816
1996-10-27,79440.1772544,7.405734800000001,17.316925200000007,2.339027600000005,141901.14816
1996-10-28,162672.5403648,6.872397200000002,8.366853600000006,4.650157200000002,141901.14816
1996-10-29,69140.11115520001,7.7168484000000035,16.9280332,4.1279308000000015,141901.14816
1996-10-30,79440.1772544,8.850190800000004,17.36137,2.7723644000000043,141901.14816
1996-10-31,67207.3196544,7.605736400000001,16.578030400000003,1.4612428000000044,129668.29056
1996-11-01,54974.4620544,6.761285200000003,17.100256800000004,0.15567680000000195,117435.43296
1996-11-02,54974.4620544,6.839063600000003,15.966914400000007,0.8501268000000017,117435.43296
