date,chum,sockeye,steelhead,lamprey,avg_temp(C),pink,chinook,shad,coho
1980-07-08,,2.0,7.0,,17.8,,50.0,82.0,
1980-07-09,,,9.0,,18.3,,29.0,65.0,
1980-07-10,,12.0,9.0,,18.3,,92.0,69.0,
1980-07-11,,5.0,22.0,,18.3,,77.0,143.0,
1980-07-12,,1.0,17.0,,18.3,,77.0,106.0,
1980-07-13,,1.0,19.0,,18.3,,81.0,105.0,
1980-07-14,,2.0,16.0,,18.3,,55.0,814.0,
1980-07-15,,,32.0,,18.3,,56.0,97.0,
1980-07-16,,3.0,26.0,,18.3,,49.0,120.0,
1980-07-17,,,44.0,,18.3,,47.0,51.0,
1980-07-18,,,38.0,,18.3,,32.0,62.0,
1980-07-19,,1.0,38.0,,18.3,,41.0,45.0,
1980-07-20,,,44.0,,18.3,,31.0,73.0,
1980-07-21,,2.0,36.0,,18.9,,19.0,39.0,
1980-07-22,,2.0,27.0,,18.9,,16.0,17.0,
1980-07-23,,,98.0,,18.9,,50.0,34.0,
1980-07-24,,,80.0,,18.9,,17.0,32.0,
1980-07-25,,,61.0,,18.9,,11.0,16.0,
1980-07-26,,,90.0,,19.4,,28.0,17.0,
1980-07-27,,,67.0,,19.4,,8.0,9.0,
1980-07-28,,,116.0,,19.4,,12.0,9.0,
1980-07-29,,,167.0,,19.4,,15.0,9.0,
1980-07-30,,,103.0,,19.4,,10.0,4.0,
1980-07-31,,,80.0,,21.1,,7.0,11.0,
1980-08-01,,,135.0,,21.1,,14.0,9.0,
1980-08-02,,,199.0,,21.1,,13.0,10.0,
1980-08-03,,,190.0,,21.1,,15.0,2.0,
1980-08-04,,,105.0,,21.7,,8.0,2.0,
1980-08-05,,,159.0,,21.7,,8.0,13.0,
1980-08-06,,,159.0,,21.7,,26.0,8.0,
1980-08-07,,,199.0,,21.7,,6.0,8.0,
1980-08-08,,,182.0,,21.7,,14.0,8.0,
1980-08-09,,,145.0,,21.7,,8.0,,
1980-08-10,,,58.0,,21.7,,1.0,8.0,
1980-08-11,,,61.0,,21.7,,7.0,,
1980-08-12,,,106.0,,21.7,,3.0,2.0,
1980-08-13,,,89.0,,21.7,,3.0,,
1980-08-14,,,99.0,,21.7,,5.0,3.0,
1980-08-15,,,124.0,,21.7,,6.0,,
1980-08-16,,,104.0,,21.7,,9.0,,
1980-08-17,,,102.0,,22.2,,7.0,,
1980-08-18,,,132.0,,22.2,,11.0,2.0,
1980-08-19,,,78.0,,22.2,,6.0,2.0,
1980-08-20,,,56.0,,21.7,,4.0,1.0,
1980-08-21,,,135.0,,21.7,,9.0,2.0,
1980-08-22,,,153.0,,21.7,,9.0,1.0,
1980-08-23,,,131.0,,21.7,,12.0,,
1980-08-24,,,155.0,,21.7,,13.0,,
1980-08-25,,,108.0,,21.7,,8.0,,
1980-08-26,,,151.0,,21.7,,11.0,,
1980-08-27,,,256.0,,21.1,,7.0,,
1980-08-28,,,290.0,,21.1,,17.0,,
1980-08-29,,,219.0,,21.1,,20.0,,
1980-08-30,,,140.0,,21.1,,11.0,1.0,
1980-08-31,,,113.0,,21.1,,10.0,,
1980-09-01,,,101.0,,21.1,,7.0,,
1980-09-02,,,148.0,,21.7,,10.0,,
1980-09-03,,,369.0,,21.7,,20.0,,
1980-09-04,,,338.0,,21.7,,7.0,,
1980-09-05,,,512.0,,21.7,,19.0,,
1980-09-06,,,423.0,,21.7,,11.0,,
1980-09-07,,,312.0,,21.7,,16.0,,
1980-09-08,,,269.0,,21.7,,21.0,,
1980-09-09,,,416.0,,21.7,,29.0,,5.0
1980-09-10,,,645.0,,21.7,,25.0,,6.0
1980-09-11,,,788.0,,21.7,,29.0,,3.0
1980-09-12,,,561.0,,21.1,,33.0,,2.0
1980-09-13,,,778.0,,21.1,,18.0,,1.0
1980-09-14,,,987.0,,21.1,,33.0,,4.0
1980-09-15,,,496.0,,20.6,,29.0,,1.0
1980-09-16,,,1043.0,,20.0,,52.0,,
1980-09-17,,,1136.0,,20.0,,40.0,,1.0
1980-09-18,,,994.0,,20.0,,53.0,,6.0
1980-09-19,,,1273.0,,20.0,,58.0,,3.0
1980-09-20,,,1121.0,,20.0,,47.0,,6.0
1980-09-21,,,717.0,,20.0,,29.0,,1.0
1980-09-22,,,835.0,,20.0,,57.0,,
1980-09-23,,,496.0,,20.0,,15.0,,
1980-09-24,,,611.0,,20.0,,51.0,,1.0
1980-09-25,,,887.0,,18.9,,37.0,,
1980-09-26,,,902.0,,18.9,,44.0,,
1980-09-27,,,950.0,,18.9,,54.0,,
1980-09-28,,,1531.0,,18.9,,68.0,,3.0
1980-09-29,,,1215.0,,18.9,,48.0,,
1980-09-30,,,1210.0,,18.9,,74.0,,
1980-10-01,,,1365.0,,18.9,,37.0,,1.0
1980-10-02,,,1381.0,,18.9,,64.0,,
1980-10-03,,,1221.0,,18.3,,45.0,,
1980-10-04,,,1042.0,,18.3,,40.0,,
1980-10-05,,,812.0,,18.3,,31.0,,2.0
1980-10-06,,,578.0,,18.3,,23.0,,3.0
1980-10-07,,,752.0,,18.3,,30.0,,
1980-10-08,,,775.0,,18.3,,19.0,,
1980-10-09,,,642.0,,18.3,,16.0,,2.0
1980-10-10,,,444.0,,17.8,,15.0,,
1980-10-11,,,433.0,,17.8,,20.0,,
1980-10-12,,,458.0,,17.8,,14.0,,
1980-10-13,,,367.0,,17.8,,10.0,,
1980-10-14,,1.0,395.0,,17.8,,10.0,,
1980-10-15,,,327.0,,17.8,,8.0,,
1980-10-16,,2.0,280.0,,17.8,,14.0,,
1980-10-17,,,262.0,,16.1,,26.0,,
1980-10-18,,,364.0,,16.1,,10.0,,
1980-10-19,,,370.0,,16.1,,10.0,,
1980-10-20,,,303.0,,16.1,,7.0,,
1980-10-21,,,358.0,,15.6,,10.0,,
1980-10-22,,,303.0,,15.6,,6.0,,
1980-10-23,,,300.0,,15.6,,10.0,,
1980-10-24,,,254.0,,15.6,,6.0,,
1980-10-25,,,335.0,,15.0,,4.0,,
1980-10-26,,,328.0,,15.0,,3.0,,
1980-10-27,,,219.0,,14.4,,6.0,,
1980-10-28,,,186.0,,14.4,,4.0,,
1980-10-29,,,194.0,,14.4,,3.0,,
1980-10-30,,,183.0,,14.4,,2.0,,
1980-10-31,,,193.0,,14.4,,1.0,,
1980-11-01,,,64.0,,14.4,,3.0,,
1980-11-02,,,67.0,,14.4,,1.0,,
1980-11-03,,,46.0,,14.4,,2.0,,
1980-11-04,,,67.0,,14.4,,10.0,,
1980-11-05,,,67.0,,14.4,,,,
1980-11-06,,,86.0,,13.9,,1.0,,
1980-11-07,,,66.0,,13.9,,,,
1980-11-08,,,102.0,,13.9,,3.0,,
1980-11-09,,,80.0,,13.3,,,,
1980-11-10,,,147.0,,13.3,,,,
1980-11-11,,,97.0,,13.3,,,,
1980-11-12,,,84.0,,13.3,,,,
1980-11-13,,,88.0,,13.3,,1.0,,
1980-11-14,,,103.0,,13.3,,,,
1980-11-15,,,122.0,,13.3,,,,
1980-11-16,,,196.0,,13.3,,,,
1980-11-17,,,118.0,,13.3,,1.0,,
1980-11-18,,,113.0,,13.3,,1.0,,
1980-11-19,,,80.0,,13.3,,1.0,,
1980-11-20,,,103.0,,13.3,,,,
1980-11-21,,,69.0,,10.6,,,,
1980-11-22,,,50.0,,10.6,,,,1.0
1980-11-23,,,37.0,,10.0,,,,
1980-11-24,,,37.0,,10.0,,,,
1980-11-25,,,43.0,,10.0,,1.0,,1.0
1980-11-26,,,21.0,,10.0,,,,
1980-11-27,,,32.0,,10.0,,,,
1980-11-28,,,38.0,,9.4,,,,
1980-11-29,,,21.0,,8.9,,,,
1980-11-30,,,35.0,,8.9,,,,
1981-03-01,,,11.0,,5.0,,,,
1981-03-02,,,19.0,,5.0,,,,
1981-03-03,,,30.0,,5.0,,,,
1981-03-04,,,24.0,,5.0,,,,
1981-03-05,,,23.0,,5.0,,,,
1981-03-06,,,24.0,,5.6,,,,
1981-03-07,,,42.0,,5.6,,,,
1981-03-08,,,47.0,,5.6,,,,
1981-03-09,,,32.0,,5.6,,,,
1981-03-10,,,46.0,,5.6,,,,
1981-03-11,,,39.0,,5.6,,,,
1981-03-12,,,50.0,,6.1,,,,
1981-03-13,,,36.0,,6.1,,,,
1981-03-14,,,28.0,,6.1,,,,
1981-03-15,,,29.0,,6.1,,,,
1981-03-16,,,26.0,,6.7,,,,
1981-03-17,,,14.0,,6.7,,,,
1981-03-18,,,30.0,,6.7,,,,
1981-03-19,,,27.0,,6.7,,,,
1981-03-20,,,21.0,,7.2,,,,
1981-03-21,,,22.0,,7.2,,,,
1981-03-22,,,13.0,,7.2,,,,
1981-03-23,,,23.0,,7.8,,,,
1981-03-24,,,20.0,,7.8,,,,
1981-03-25,,,12.0,,7.8,,,,
1981-03-26,,,20.0,,7.8,,1.0,,
1981-03-27,,,17.0,,7.8,,,,
1981-03-28,,,19.0,,7.8,,,,
1981-03-29,,,31.0,,7.8,,,,
1981-03-30,,,22.0,,7.8,,,,
1981-04-01,,,15.0,,7.8,,1.0,,
1981-04-02,,,60.0,,7.8,,1.0,,
1981-04-03,,,52.0,,7.8,,1.0,,
1981-04-04,,,62.0,,7.8,,1.0,,
1981-04-05,,,39.0,,7.8,,1.0,,
1981-04-06,,,38.0,,7.8,,3.0,,
1981-04-07,,,33.0,,7.8,,2.0,,
1981-04-08,,,45.0,,7.8,,4.0,,
1981-04-09,,,39.0,,7.8,,2.0,,
1981-04-10,,,17.0,,8.3,,8.0,,
1981-04-11,,,39.0,,8.3,,12.0,,
1981-04-12,,,27.0,,8.3,,30.0,,
1981-04-13,,,30.0,,8.3,,12.0,,
1981-04-14,,,28.0,,8.3,,18.0,,
1981-04-15,,,40.0,,8.3,,92.0,,
1981-04-16,,,26.0,,8.3,,26.0,,
1981-04-17,,,33.0,,8.3,,40.0,,
1981-04-18,,,33.0,,8.3,,92.0,,
1981-04-19,,,22.0,,8.3,,193.0,,
1981-04-20,,,29.0,,8.3,,201.0,,
1981-04-21,,,21.0,,10.0,,169.0,,
1981-04-22,,,48.0,,10.0,,376.0,,
1981-04-23,,,42.0,,10.0,,662.0,,
1981-04-24,,,29.0,,11.1,,435.0,,
1981-04-25,,,34.0,,11.1,,508.0,,
1981-04-26,,,25.0,,11.1,,785.0,,
1981-04-27,,,35.0,,11.1,,654.0,,
1981-04-28,,,47.0,,11.1,,793.0,,
1981-04-29,,,64.0,,11.7,,1017.0,,
1981-04-30,,,54.0,,12.2,,605.0,,
1981-05-01,,,41.0,,12.2,,653.0,,
1981-05-02,,,44.0,,12.2,,661.0,1.0,
1981-05-03,,,56.0,,12.2,,450.0,,
1981-05-04,,,26.0,,12.2,,417.0,,
1981-05-05,,,25.0,,12.2,,377.0,,
1981-05-06,,,24.0,,12.2,,247.0,,
1981-05-07,,,19.0,,12.2,,259.0,,
1981-05-08,,,1.0,,12.2,,18.0,,
1981-05-09,,,16.0,,12.2,,15.0,,
1981-05-10,,,14.0,,12.2,,96.0,,
1981-05-11,,,20.0,,12.2,,649.0,,
1981-05-12,,,23.0,,12.2,,445.0,,
1981-05-13,,,8.0,,12.2,,397.0,,
1981-05-14,,,12.0,,12.2,,575.0,,
1981-05-15,,,15.0,,11.7,,632.0,,
1981-05-16,,,12.0,,11.7,,255.0,,
1981-05-17,,,16.0,,11.7,,289.0,,
1981-05-18,,,12.0,,11.7,,385.0,,
1981-05-19,,,16.0,,11.7,,166.0,,
1981-05-20,,,3.0,,11.7,,239.0,,
1981-05-21,,,6.0,,11.7,,188.0,,
1981-05-22,,,5.0,,12.2,,83.0,,
1981-05-23,,,3.0,,12.2,,108.0,,
1981-05-24,,,2.0,,12.2,,93.0,,
1981-05-25,,,2.0,,12.8,,165.0,,
1981-05-26,,,2.0,,12.8,,236.0,,
1981-05-27,,,1.0,,12.8,,172.0,,
1981-05-28,,,4.0,,13.3,,166.0,,
1981-05-29,,,,,13.3,,60.0,,
1981-05-30,,,,,13.3,,24.0,,
1981-05-31,,,5.0,,13.3,,22.0,,
1981-06-01,,,,,13.3,,124.0,,
1981-06-02,,,1.0,,13.9,,144.0,,
1981-06-03,,,,,13.9,,129.0,,
1981-06-04,,,1.0,,13.9,,147.0,,
1981-06-05,,,6.0,,13.9,,130.0,,
1981-06-06,,,9.0,,13.9,,46.0,,
1981-06-07,,,1.0,,13.9,,11.0,,
1981-06-08,,,2.0,,13.9,,52.0,,
1981-06-09,,,1.0,,13.9,,22.0,,
1981-06-10,,,1.0,,13.9,,47.0,,
1981-06-11,,,3.0,,13.9,,28.0,,
1981-06-12,,,2.0,,13.9,,103.0,,
1981-06-13,,,2.0,,13.9,,18.0,,
1981-06-14,,,2.0,,13.9,,7.0,,
1981-06-15,,,,,13.9,,25.0,,
1981-06-16,,,,,13.9,,15.0,,
1981-06-17,,,2.0,,13.9,,22.0,,
1981-06-18,,,4.0,,13.9,,107.0,,
1981-06-19,,,6.0,,13.9,,18.0,,
1981-06-20,,,8.0,,13.9,,58.0,,
1981-06-21,,,4.0,,13.9,,21.0,,
1981-06-22,,,6.0,,13.9,,122.0,,
1981-06-23,,,15.0,,13.9,,192.0,,
1981-06-24,,,1.0,,13.9,,41.0,,
1981-06-25,,,11.0,,13.9,,216.0,,
1981-06-26,,,13.0,,13.9,,379.0,,
1981-06-27,,2.0,7.0,,13.9,,170.0,,
1981-06-28,,,8.0,,14.4,,140.0,,
1981-06-29,,1.0,18.0,,14.4,,144.0,,
1981-06-30,,1.0,3.0,,14.4,,206.0,,
1981-07-01,,5.0,19.0,,15.6,,114.0,,
1981-07-02,,12.0,14.0,,15.6,,172.0,28.0,
1981-07-03,,8.0,12.0,,16.1,,115.0,34.0,
1981-07-04,,12.0,23.0,,16.7,,122.0,116.0,
1981-07-05,,6.0,26.0,,16.7,,91.0,423.0,
1981-07-06,,12.0,37.0,,16.7,,111.0,225.0,
1981-07-07,,8.0,16.0,,16.7,,98.0,145.0,
1981-07-08,,11.0,23.0,,16.7,,108.0,154.0,
1981-07-09,,6.0,51.0,,16.7,,95.0,96.0,
1981-07-10,,4.0,45.0,,17.2,,120.0,86.0,
1981-07-11,,8.0,67.0,,17.8,,87.0,98.0,
1981-07-12,,9.0,57.0,,17.8,,56.0,130.0,
1981-07-13,,4.0,63.0,,17.8,,31.0,148.0,
1981-07-14,,7.0,86.0,,18.3,,42.0,244.0,
1981-07-15,,5.0,77.0,,18.3,,50.0,184.0,
1981-07-16,,,63.0,,18.3,,22.0,789.0,
1981-07-17,,3.0,67.0,,18.3,,24.0,311.0,
1981-07-18,,5.0,96.0,,18.3,,36.0,235.0,
1981-07-19,,,84.0,,18.3,,31.0,166.0,
1981-07-20,,3.0,97.0,,18.3,,30.0,280.0,
1981-07-21,,3.0,80.0,,18.3,,28.0,127.0,
1981-07-22,,,118.0,,18.3,,28.0,122.0,
1981-07-23,,,106.0,,18.3,,15.0,79.0,
1981-07-24,,1.0,81.0,,20.0,,12.0,123.0,
1981-07-25,,,119.0,,20.0,,17.0,79.0,
1981-07-26,,1.0,118.0,,20.0,,11.0,77.0,
1981-07-27,,1.0,94.0,,20.0,,10.0,60.0,
1981-07-28,,1.0,38.0,,20.0,,28.0,89.0,
1981-07-29,,1.0,249.0,,20.6,,28.0,42.0,
1981-07-30,,,151.0,,20.0,,11.0,90.0,
1981-07-31,,,128.0,,20.0,,8.0,19.0,
1981-08-01,,2.0,104.0,,20.0,,10.0,44.0,
1981-08-02,,,60.0,,20.0,,1.0,11.0,
1981-08-03,,,53.0,,20.0,,7.0,16.0,
1981-08-04,,,136.0,,21.1,,5.0,13.0,
1981-08-05,,,89.0,,21.1,,2.0,11.0,
1981-08-06,,,56.0,,21.1,,7.0,9.0,
1981-08-07,,,54.0,,21.1,,2.0,33.0,
1981-08-08,,,113.0,,21.1,,13.0,25.0,
1981-08-09,,,61.0,,21.1,,4.0,11.0,
1981-08-10,,,58.0,,21.1,,7.0,12.0,
1981-08-11,,,55.0,,21.1,,1.0,4.0,
1981-08-12,,,69.0,,21.1,,2.0,9.0,
1981-08-13,,,27.0,,21.1,,2.0,6.0,
1981-08-14,,,39.0,,21.7,,8.0,6.0,
1981-08-15,,,44.0,,21.7,,7.0,11.0,
1981-08-16,,,6.0,,21.7,,30.0,8.0,
1981-08-17,,,11.0,,22.2,,1.0,12.0,
1981-08-18,,,34.0,,22.2,,4.0,7.0,
1981-08-19,,,20.0,,22.2,,2.0,,
1981-08-20,,,32.0,,22.2,,2.0,,
1981-08-21,,,12.0,,22.2,,3.0,,
1981-08-22,,,24.0,,22.2,,,,
1981-08-23,,,16.0,,22.2,,,,
1981-08-24,,,14.0,,22.2,,2.0,,
1981-08-25,,,16.0,,22.2,,,,
1981-08-26,,,21.0,,22.2,,3.0,,
1981-08-27,,,43.0,,22.2,,3.0,,
1981-08-28,,,55.0,,22.2,,2.0,,
1981-08-29,,,45.0,,22.2,,8.0,,
1981-08-30,,,34.0,,22.2,,7.0,,
1981-08-31,,,30.0,,22.8,,16.0,,
1981-09-01,,,46.0,,22.8,,8.0,,
1981-09-02,,,119.0,,22.8,,22.0,,
1981-09-03,,,109.0,,22.2,,16.0,,
1981-09-04,,,98.0,,22.2,,18.0,,
1981-09-05,,,108.0,,22.2,,20.0,,
1981-09-06,,,161.0,,21.1,,18.0,,
1981-09-07,,,82.0,,21.1,,19.0,,
1981-09-08,,,53.0,,21.7,,16.0,,16.0
1981-09-09,,,405.0,,21.7,,44.0,,
1981-09-10,,,585.0,,21.1,,38.0,,
1981-09-11,,,512.0,,21.1,,67.0,,
1981-09-12,,,587.0,,21.1,,92.0,,6.0
1981-09-13,,,505.0,,21.1,,59.0,,
1981-09-14,,,284.0,,21.1,,84.0,,1.0
1981-09-15,,,491.0,,21.1,,84.0,,3.0
1981-09-16,,,562.0,,21.1,,76.0,,8.0
1981-09-17,,,829.0,,22.2,,86.0,,8.0
1981-09-18,,,905.0,,22.2,,52.0,,
1981-09-19,,,1073.0,,21.1,,99.0,,8.0
1981-09-20,,,1160.0,,21.1,,73.0,,8.0
1981-09-21,,,706.0,,21.1,,85.0,,1.0
1981-09-22,,,756.0,,21.1,,80.0,,2.0
1981-09-23,,,768.0,,21.1,,74.0,,2.0
1981-09-24,,,884.0,,21.1,,59.0,,
1981-09-25,,,805.0,,20.0,,52.0,,
1981-09-26,,,847.0,,20.0,,37.0,,
1981-09-27,,,719.0,,20.0,,41.0,,2.0
1981-09-28,,,761.0,,20.0,,42.0,,
1981-09-29,,,985.0,,21.1,,44.0,,1.0
1981-09-30,,,658.0,,21.1,,25.0,,
1981-10-01,,,934.0,,20.0,,52.0,,
1981-10-02,,,1201.0,,18.3,,51.0,,
1981-10-03,,,1232.0,,18.3,,48.0,,
1981-10-04,,,946.0,,17.8,,34.0,,4.0
1981-10-05,,,467.0,,17.2,,21.0,,7.0
1981-10-06,,,952.0,,17.8,,22.0,,2.0
1981-10-07,,,1187.0,,17.2,,27.0,,
1981-10-08,,,1073.0,,16.7,,29.0,,
1981-10-09,,,631.0,,16.7,,15.0,,2.0
1981-10-10,,,714.0,,16.7,,15.0,,1.0
1981-10-11,,,527.0,,15.6,,10.0,,
1981-10-12,,,466.0,,15.6,,14.0,,
1981-10-13,,,268.0,,15.6,,8.0,,
1981-10-14,,,430.0,,15.6,,8.0,,
1981-10-15,,,488.0,,15.6,,14.0,,
1981-10-16,,,413.0,,15.6,,16.0,,
1981-10-17,,,515.0,,15.6,,9.0,,
1981-10-18,,,332.0,,15.6,,22.0,,
1981-10-19,,,342.0,,15.6,,13.0,,
1981-10-20,,,373.0,,14.4,,8.0,,
1981-10-21,,,97.0,,15.6,,1.0,,
1981-10-22,,,348.0,,15.6,,6.0,,
1981-10-23,,,317.0,,15.0,,5.0,,
1981-10-24,,,361.0,,15.0,,1.0,,
1981-10-25,,,304.0,,14.4,,2.0,,
1981-10-26,,,217.0,,13.9,,3.0,,
1981-10-27,,,404.0,,13.9,,,,
1981-10-28,,,308.0,,13.9,,2.0,,
1981-10-29,,,335.0,,13.9,,6.0,,
1981-10-30,,,178.0,,13.9,,4.0,,
1981-10-31,,,309.0,,13.9,,4.0,,
1981-11-01,,,126.0,,13.9,,2.0,,
1981-11-02,,,93.0,,13.3,,,,
1981-11-03,,,138.0,,13.3,,,,
1981-11-04,,,105.0,,13.3,,,,
1981-11-05,,,112.0,,13.3,,1.0,,
1981-11-06,,,130.0,,13.3,,1.0,,
1981-11-07,,,122.0,,13.3,,,,
1981-11-08,,,78.0,,13.3,,,,
1981-11-09,,,67.0,,13.3,,,,
1981-11-10,,,42.0,,12.2,,1.0,,
1981-11-11,,,64.0,,12.2,,,,
1981-11-12,,,39.0,,12.2,,,,
1981-11-13,,,38.0,,12.2,,,,
1981-11-14,,,60.0,,12.2,,,,
1981-11-15,,,60.0,,12.2,,1.0,,
1981-11-16,,,68.0,,12.2,,,,
1981-11-17,,,42.0,,11.1,,,,
1981-11-18,,,42.0,,11.1,,,,
1981-11-19,,,58.0,,11.1,,,,
1981-11-20,,,42.0,,11.1,,,,
1981-11-21,,,37.0,,11.1,,1.0,,
1981-11-22,,,50.0,,11.1,,1.0,,
1981-11-23,,,21.0,,10.6,,1.0,,
1981-11-24,,,36.0,,10.6,,,,
1981-11-25,,,44.0,,10.6,,,,
1981-11-27,,,36.0,,10.6,,,,
1981-11-28,,,26.0,,10.0,,,,
1981-11-29,,,42.0,,10.0,,,,
1981-11-30,,,31.0,,8.9,,,,
1982-03-01,,,2.0,,,,,,
1982-03-02,,,7.0,,,,,,
1982-03-03,,,12.0,,,,,,
1982-03-04,,,22.0,,,,,,
1982-03-05,,,28.0,,,,,,
1982-03-06,,,28.0,,,,,,
1982-03-07,,,21.0,,,,,,
1982-03-08,,,11.0,,,,,,
1982-03-09,,,11.0,,,,,,
1982-03-10,,,45.0,,,,,,
1982-03-11,,,20.0,,,,,,
1982-03-12,,,37.0,,,,,,
1982-03-13,,,59.0,,,,,,
1982-03-14,,,57.0,,,,,,
1982-03-15,,,52.0,,,,1.0,,
1982-03-16,,,56.0,,,,,,
1982-03-17,,,83.0,,,,,,
1982-03-18,,,55.0,,,,,,
1982-03-19,,,61.0,,,,,,
1982-03-20,,,55.0,,,,,,
1982-03-21,,,98.0,,,,,,
1982-03-22,,,90.0,,,,,,
1982-03-23,,,,,,,,,
1982-03-24,,,95.0,,,,,,
1982-03-25,,,97.0,,,,,,
1982-03-26,,,94.0,,,,,,
1982-03-27,,,96.0,,,,1.0,,
1982-03-28,,,70.0,,,,,,
1982-03-29,,,53.0,,,,1.0,,
1982-03-30,,,56.0,,,,,,
1982-04-01,,,80.0,,,,,,
1982-04-02,,,52.0,,,,,,
1982-04-03,,,58.0,,,,,,
1982-04-04,,,100.0,,,,,,
1982-04-05,,,77.0,,,,1.0,,
1982-04-06,,,61.0,,,,,,
1982-04-07,,,67.0,,,,,,
1982-04-08,,,44.0,,,,,,
1982-04-09,,,57.0,,,,,,
1982-04-10,,,54.0,,,,,,
1982-04-11,,,64.0,,,,1.0,,
1982-04-12,,,39.0,,,,1.0,,
1982-04-13,,,69.0,,,,4.0,,
1982-04-14,,,63.0,,,,6.0,,
1982-04-15,,,12.0,,,,,,
1982-04-16,,,20.0,,,,,,
1982-04-17,,,51.0,,,,2.0,,
1982-04-18,,,83.0,,,,1.0,,
1982-04-19,,,103.0,,,,1.0,,
1982-04-20,,,81.0,,,,,,
1982-04-21,,,78.0,,,,10.0,,
1982-04-22,,,90.0,,,,2.0,,
1982-04-23,,,58.0,,,,13.0,,
1982-04-24,,,52.0,,,,17.0,,
1982-04-25,,,52.0,,,,23.0,,
1982-04-26,,,39.0,,,,43.0,,
1982-04-27,,,56.0,,,,66.0,,
1982-04-28,,,54.0,,,,96.0,,
1982-04-29,,,100.0,,,,131.0,,
1982-04-30,,,117.0,,,,238.0,,
1982-05-01,,,91.0,,,,232.0,,
1982-05-02,,,68.0,,,,179.0,,
1982-05-03,,,70.0,,,,278.0,,
1982-05-04,,,62.0,,,,214.0,,
1982-05-05,,,55.0,,,,225.0,,
1982-05-06,,,32.0,,,,198.0,,
1982-05-07,,,35.0,,,,363.0,,
1982-05-08,,,40.0,,,,627.0,,
1982-05-09,,,46.0,,,,759.0,,
1982-05-10,,,52.0,,,,815.0,,
1982-05-11,,,35.0,,,,681.0,,
1982-05-12,,,37.0,,,,639.0,,
1982-05-13,,,38.0,,,,464.0,,
1982-05-14,,,29.0,,,,413.0,,
1982-05-15,,,30.0,,,,401.0,,
1982-05-16,,,21.0,,,,356.0,,
1982-05-17,,,21.0,,,,244.0,,
1982-05-18,,,30.0,,,,526.0,,
1982-05-19,,,25.0,,,,414.0,,
1982-05-20,,,19.0,,,,676.0,,
1982-05-21,,,15.0,,,,492.0,,
1982-05-22,,,18.0,,,,468.0,,
1982-05-23,,,15.0,,,,240.0,,
1982-05-24,,,5.0,,,,136.0,,
1982-05-25,,,7.0,,,,167.0,,
1982-05-26,,,6.0,,,,303.0,,
1982-05-27,,,4.0,,,,250.0,,
1982-05-28,,,4.0,,,,221.0,,
1982-05-29,,,,,,,139.0,,
1982-05-30,,,5.0,,,,247.0,,
1982-05-31,,,3.0,,,,176.0,,
1982-06-01,,,2.0,,,,116.0,,
1982-06-02,,,2.0,,,,215.0,,
1982-06-03,,,1.0,,,,93.0,,
1982-06-04,,,1.0,,,,52.0,,
1982-06-05,,,,,,,145.0,,
1982-06-06,,,3.0,,,,229.0,,
1982-06-07,,,1.0,,,,394.0,,
1982-06-08,,,2.0,,,,391.0,1.0,
1982-06-09,,,2.0,,,,300.0,4.0,
1982-06-10,,,4.0,,,,260.0,14.0,
1982-06-11,,,1.0,,,,203.0,8.0,
1982-06-12,,,,,,,228.0,29.0,
1982-06-13,,,,,,,213.0,3.0,
1982-06-14,,,,,,,201.0,19.0,
1982-06-15,,,1.0,,,,306.0,,
1982-06-16,,,5.0,,,,215.0,,
1982-06-17,,,1.0,,,,163.0,,
1982-06-18,,,1.0,,,,76.0,,
1982-06-19,,,2.0,,,,62.0,,
1982-06-20,,,,,,,33.0,,
1982-06-21,,,,,,,50.0,,
1982-06-22,,,1.0,,,,19.0,,
1982-06-23,,,1.0,,,,28.0,,
1982-06-24,,,,,,,18.0,,
1982-06-25,,,2.0,,,,25.0,,
1982-06-26,,,6.0,,,,81.0,,
1982-06-27,,,4.0,,,,142.0,,
1982-06-28,,,1.0,,,,78.0,,
1982-06-29,,,,,,,77.0,9.0,
1982-06-30,,2.0,1.0,,,,109.0,4.0,
1982-07-01,,2.0,5.0,,,,169.0,28.0,
1982-07-02,,,2.0,,,,163.0,5.0,
1982-07-03,,,2.0,,,,153.0,17.0,
1982-07-04,,,2.0,,,,134.0,33.0,
1982-07-05,,,10.0,,,,182.0,25.0,
1982-07-06,,,7.0,,,,233.0,124.0,
1982-07-07,,1.0,4.0,,,,129.0,137.0,
1982-07-08,,,20.0,,,,139.0,262.0,
1982-07-09,,7.0,8.0,,,,136.0,77.0,
1982-07-10,,10.0,16.0,,,,117.0,70.0,
1982-07-11,,,28.0,,,,89.0,215.0,
1982-07-12,,6.0,37.0,,,,79.0,256.0,
1982-07-13,,5.0,26.0,,,,75.0,450.0,
1982-07-14,,15.0,33.0,,,,72.0,432.0,
1982-07-15,,14.0,51.0,,,,41.0,449.0,
1982-07-16,,2.0,42.0,,,,29.0,305.0,
1982-07-17,,2.0,71.0,,,,20.0,325.0,
1982-07-18,,6.0,78.0,,,,47.0,563.0,
1982-07-19,,6.0,103.0,,,,49.0,660.0,
1982-07-20,,1.0,121.0,,,,42.0,1188.0,
1982-07-21,,1.0,48.0,,,,46.0,1382.0,
1982-07-22,,,131.0,,,,27.0,1159.0,
1982-07-23,,1.0,144.0,,,,32.0,886.0,
1982-07-24,,1.0,174.0,,,,23.0,395.0,
