date,unregulated flow (m3/d),total avg discharge (m3/d),elevation (m),avg air temperature (C),max air temperature (C),min air temperature (C),discharge (m3/d),storage (m3)
1996-06-01,3832358.5603584,4457653.30944,813.940968,18.6224912,27.367005600000006,8.539077200000001,839174.03136,888422838.7212
1996-06-02,1905243.1054848,4452760.1663999995,813.8922,20.072502800000002,30.333696000000003,8.061295600000001,733971.456,885875320.1424
1996-06-03,3040036.3736063996,4452760.1663999995,813.864768,22.3725212,32.605936400000004,11.511323200000003,658127.73888,884462590.8288001
1996-06-04,2398887.8410752,4460099.88096,813.8251440000001,23.378084800000003,31.250370000000004,13.955787200000003,609196.30848,882401371.74
1996-06-05,2107843.693056,4452760.1663999995,813.7794240000001,20.394727600000003,28.589237600000004,10.766872800000005,599410.0224,880056452.2512
1996-06-06,1975949.0224128,4477225.8816,813.730656,20.4113944,31.0781464,8.277964000000004,601856.59392,877555189.1724
1996-06-07,1625281.9264512,4447867.02336,813.675792,23.422529600000004,36.667080000000006,9.544640800000003,572497.73568,874732592.2188001
1996-06-08,1815307.1364096,4477225.8816,813.623976,26.38922,35.9670744,15.266908800000003,601856.59392,872070668.37
1996-06-09,1657087.3562112,4479672.45312,813.569112,24.189202400000006,32.47260200000001,11.944660000000002,599410.0224,869248083.7512
1996-06-10,1817753.7079296,4479672.45312,813.517296,21.389180000000003,30.2448064,11.027986000000006,599410.0224,866586159.9024
1996-06-11,1227126.8772864,4479672.45312,813.453288,21.594737200000004,27.933676800000008,13.255781600000002,599410.0224,863333621.16
1996-06-12,2002690.0491264001,4479672.45312,813.40452,20.300282400000007,29.811469600000002,8.277964000000004,599410.0224,860856645.3024
1996-06-13,605991.2997888,4491905.3107199995,813.3283200000001,22.822524800000004,33.8726132,9.022414400000006,596963.45088,856970714.58
1996-06-14,2174047.9183872,4491905.3107199995,813.2826,26.322552800000004,33.1726076,19.239162800000003,596963.45088,854652857.6424
1996-06-15,135319.87077120002,4494351.88224,813.1972559999999,24.911430400000008,34.78928720000001,13.605784400000005,599410.0224,850293813.3311999
1996-06-16,1597831.3939968,4504138.16832,813.139344,24.12253520000001,32.73927080000001,14.394679600000003,599410.0224,847387500.09
1996-06-17,1417592.4701184,4504138.16832,813.078384,19.116939600000002,25.00587560000001,12.077994400000005,599410.0224,844300950.7512
1996-06-18,514000.2106368,4501691.5967999995,812.9991360000001,12.739110800000002,19.894723600000006,4.039041200000003,596963.45088,840313257.9288001
1996-06-19,1092345.2522496001,4494351.88224,812.93208,14.028010000000005,22.689190400000008,2.2501379999999997,592070.30784,836911246.08
1996-06-20,1131123.4108416,4494351.88224,812.8650240000001,18.983605200000007,25.1780992,12.733555200000005,592070.30784,833548014.8424001
1996-06-21,983203.6967424,4489458.7392,812.79492,17.944708000000006,23.955867200000007,11.772436400000004,587177.1648,830041761.5988001
1996-06-22,1586234.644992,4489458.7392,812.7370080000001,19.9058348,27.1447816,11.944660000000002,587177.1648,827138544.3924
1996-06-23,826867.7766144001,4489458.7392,812.663856,18.111376,27.233671200000003,9.194638000000001,587177.1648,823475947.5588001
1996-06-24,1271434.2875136,4464993.024,812.5998480000001,15.894691600000002,20.594729200000003,11.727991600000003,565158.02112,820282393.83
1996-06-25,1127355.6907008,4472332.7385599995,812.5327920000001,17.366925600000002,23.172527600000002,12.822444800000003,587177.1648,816937430.4311999
1996-06-26,1869523.1612928,4438080.73728,812.480976,16.939144400000004,24.222536000000005,11.511323200000003,582284.02176,814368856.3488001
1996-06-27,1601941.6341503998,4325538.44736,812.4261120000001,17.2058132,22.25585360000001,12.339107600000006,577390.87872,811645258.5
1996-06-28,1146879.3314304,4313305.58976,812.362104,18.683602800000003,26.055884000000006,10.811317600000002,574944.3072,808478841.3311999
1996-06-29,1134475.213824,4323091.87584,812.298096,20.305838,30.2448064,8.627966800000003,574944.3072,805290221.5224
1996-06-30,1602063.9627264,4301072.73216,812.243232,23.200305600000007,34.044836800000006,10.722428,552925.16352,802591206.9300001
1996-07-01,1568937.3843456,4418508.16512,812.18532,26.39477560000001,37.15041720000001,13.561339600000004,574944.3072,799741633.7688001
1996-07-02,1559224.4954111998,4408721.87904,812.1274080000001,27.378116800000008,41.428229200000004,15.005795600000006,528459.44832,796892146.9511999
1996-07-03,1576228.1674752,4403828.736,812.0694960000001,27.444784000000006,38.894875600000006,12.644665600000003,521119.73376,794064542.0688001
1996-07-04,543701.5888896,4445420.45184,811.9902480000001,26.99478040000001,33.1726076,15.878024800000006,562711.4495999999,790162822.8024
1996-07-05,273551.1616512,4445420.45184,811.9049040000001,22.1280748,29.155908800000006,14.305790000000002,562711.4495999999,785990959.0811999
1996-07-06,1035242.2729728,4445420.45184,811.8348000000001,22.005851600000007,32.128154800000004,9.544640800000003,562711.4495999999,782580769.26
1996-07-07,1032795.7014528,4442973.8803199995,811.7646960000001,24.378092800000005,35.40040320000001,11.205765200000005,560264.8780799999,779170579.4388001
1996-07-08,875799.2070144,4438080.73728,811.6915440000001,25.655880800000006,35.13929,13.694674000000003,555371.7350399999,775608289.1988001
1996-07-09,589501.407744,4425847.87968,811.612296,28.111456000000004,38.767096800000004,15.178019200000001,552925.16352,771771944.3724
1996-07-10,588596.1762816,4420954.73664,811.5330480000001,26.761445200000004,35.44484800000001,14.394679600000003,550478.592,767939596.0212
1996-07-11,1016721.7265663999,4418508.16512,811.4629440000001,26.100328800000007,35.272624400000005,13.300226400000003,550478.592,764537806.1988001
1996-07-12,736882.8761088,4418508.16512,811.3867440000001,27.517006800000004,37.32264080000001,15.044684800000006,550478.592,760856176.7688001
1996-07-13,618640.0745472,4416061.5936,811.307496,27.267004800000002,37.7615332,13.516894800000003,550478.592,757058760.5711999
1996-07-14,644231.2126464,4416061.5936,811.2282480000001,27.311449600000003,37.41153040000001,15.789135200000004,552925.16352,753286926.7488
1996-07-15,1203272.8049664,4420954.73664,811.161192,27.600340800000012,33.522610400000005,22.25585360000001,555371.7350399999,750069246.1511999
1996-07-16,119172.4987392,4359790.44864,811.0728,27.205893200000006,32.77816000000001,19.372497200000005,557818.3065599999,745828615.92
1996-07-17,134145.5164416,4320645.30432,810.984408,24.933652800000004,35.311513600000005,12.733555200000005,555371.7350399999,741642110.7911999
1996-07-18,977405.32224,4318198.7328,810.914304,20.6613964,28.717016400000006,13.083558000000004,555371.7350399999,738301304.22
1996-07-19,1119697.9218432,4291286.44608,810.8472480000001,20.3836164,28.93924040000001,10.722428,552925.16352,735129718.77
1996-07-20,-332538.0009984,4288839.87456,810.749712,22.100296800000002,31.99482040000001,9.4113064,552925.16352,730508337.9324
1996-07-21,985870.4596991999,4291286.44608,810.679608,24.194758,33.43372080000001,12.733555200000005,555371.7350399999,727202919.9024
1996-07-22,552729.4377984,4276607.01696,810.60036,26.033661600000002,36.233743200000006,13.955787200000003,560264.8780799999,723479043.7824
1996-07-23,1120040.441856,4279053.58848,810.533304,28.10590040000001,37.583754000000006,15.355798400000005,562711.4495999999,720320015.1588001
1996-07-24,404320.40939519997,4269267.3024,810.451008,28.272568400000004,38.67820720000001,16.183582800000003,560264.8780799999,716455065.9311999
1996-07-25,576950.4958463999,4266820.73088,810.37176,29.511467200000006,39.289323200000005,17.4058148,557818.3065599999,712765184.52
1996-07-26,722032.1869824,4266820.73088,810.29556,29.900359200000004,39.68377080000001,18.6724916,555371.7350399999,709220397.3612
1996-07-27,318568.0776192,4298626.16064,810.2102160000001,30.661476400000005,40.29488680000001,20.989176800000003,557818.3065599999,705240339.78
1996-07-28,965906.436096,4354897.3056,810.137064,29.939248400000004,37.84486720000001,18.628046800000007,562711.4495999999,701851353.48
1996-07-29,305821.44,4386702.73536,810.048672,25.572546800000005,29.900359200000004,19.939168400000007,562711.4495999999,697770458.9088001
1996-07-30,871713.432576,4398935.59296,809.972472,24.789207200000007,34.1781712,17.233591200000006,562711.4495999999,694243248.84
1996-07-31,620670.7289087999,4394042.44992,809.890176,24.766984800000003,34.92262160000001,14.089121600000002,557818.3065599999,690469885.5024
1996-08-01,450976.52828160004,4367130.1632,809.804832,26.917002000000004,38.022646400000006,14.739126800000001,560264.8780799999,686553734.52
1996-08-02,413201.46401279996,4313305.58976,809.7194880000001,24.1447576,28.717016400000006,18.583602000000006,562711.4495999999,682653631.1124
1996-08-03,268658.0186112,4310859.01824,809.6310960000001,20.016946800000007,25.400323200000003,14.700237600000001,562711.4495999999,678611430.8088001
1996-08-04,535089.6571392,4313305.58976,809.5488,19.755833600000003,29.200353600000007,10.200201600000003,560264.8780799999,674833207.5600001
1996-08-05,292879.07665919996,4161618.15552,809.463456,21.200289600000005,27.233671200000003,14.566903200000006,567604.59264,670964471.5488001
1996-08-06,973588.6706688,4137152.44032,809.3933519999999,19.2724964,27.755897600000004,9.366861600000004,538245.7344,667800903.7188001
1996-08-07,586565.52192,4193423.5852799998,809.314104,21.878072800000005,32.211488800000005,9.672419600000001,567604.59264,664194060.1811999
1996-08-08,651155.0100479999,4232568.7296,809.234856,23.639198,36.144853600000005,10.0668672,567604.59264,660612651.0012
1996-08-09,592779.8135808,4235015.30112,809.15256,27.594785200000004,38.328204400000004,15.222464000000002,567604.59264,656970418.9224
1996-08-10,590406.6392064,4232568.7296,809.0733120000001,29.0059076,40.33933160000001,15.0891296,545585.44896,653328260.8524001
1996-08-11,646604.3870208,4288839.87456,808.9910160000001,30.478141600000008,39.5504364,21.689182400000007,550478.592,649686016.4388001
1996-08-12,1701247.9721472,4286393.30304,808.9331040000001,22.911414400000005,36.9281932,12.861334000000003,562711.4495999999,647100876.72
1996-08-13,-178917.77525759998,4301072.73216,808.83252,27.644785600000006,36.75596960000001,17.011367200000002,567604.59264,642620877.36
1996-08-14,559457.5094784,4210549.5859199995,808.7502240000001,27.911454400000004,35.311513600000005,19.939168400000007,552925.16352,638969776.5600001
1996-08-15,1104553.6441344,4222782.44352,808.6801200000001,26.055884000000006,36.4948564,14.739126800000001,567604.59264,635851539.12
1996-08-16,179040.1038336,4222782.44352,808.5886800000001,27.922565600000006,37.19486200000001,16.311361600000005,567604.59264,631807809.3012
1996-08-17,337553.4726144,4222782.44352,808.5002880000001,26.03921720000001,32.30037840000001,18.411378400000004,567604.59264,627922581.6624
1996-08-18,864667.3065984,4222782.44352,808.424088,20.711396800000003,26.2281076,14.394679600000003,567604.59264,624564469.3668
1996-08-19,462010.56583680003,4210549.5859199995,808.3387440000001,18.905826800000007,29.022574400000003,7.755737600000003,557818.3065599999,620815923.6467999
1996-08-20,594272.222208,4193423.5852799998,808.2564480000001,22.1280748,31.122591200000002,12.600220800000002,567604.59264,617216777.0244
1996-08-21,1004268.6775296,4193423.5852799998,808.183296,21.5725148,28.805906,13.516894800000003,567604.59264,614027614.4844
1996-08-22,750559.2109055999,4190977.01376,808.1040480000001,20.855842400000007,31.778152000000006,9.327972400000004,567604.59264,610587204.4032
1996-08-23,324244.1235456,4186083.87072,808.015656,23.150305200000005,34.26706080000001,12.250218000000004,567604.59264,606725375.88
1996-08-24,911665.9454976,4186083.87072,807.939456,25.189210400000007,36.272632400000006,13.694674000000003,567604.59264,603450955.2024
1996-08-25,734167.1817216,4178744.15616,807.8602080000001,26.839223600000004,37.500420000000005,14.305790000000002,572497.73568,600006375.9588
1996-08-26,726876.398592,4171404.4416,807.7809599999999,25.944772000000007,37.62819880000001,13.739118800000004,565158.02112,596561846.0544001
1996-08-27,692575.4658815999,4137152.44032,807.698664,22.500300000000003,27.711452800000004,15.616911600000002,540692.30592,593117279.1456
1996-08-28,692575.4658815999,4137152.44032,807.6194160000001,22.344743200000003,30.161472400000008,13.516894800000003,570051.16416,589672712.2368
1996-08-29,381151.3771008,4036843.008,807.534072,23.261417200000004,34.74484240000001,13.255781600000002,567604.59264,586017022.8912001
1996-08-30,329137.2665856,3965892.4339199997,807.4487280000001,25.48365720000001,36.71152480000001,13.650229200000005,567604.59264,582380255.1288
1996-08-31,589868.393472,3963445.8624,807.3694800000001,22.750302000000005,30.2448064,12.383552400000003,567604.59264,579006687.3288
1996-09-01,701994.7662336,3931640.43264,807.29328,19.8558344,28.06145560000001,9.805754000000004,567604.59264,575777054.3100001
1996-09-02,328941.540864,3934087.00416,807.2079360000001,19.03360560000001,28.4559032,8.450187600000003,567604.59264,572171900.64
1996-09-03,80859.188736,3836224.14336,807.1195440000001,20.589173600000002,29.594801200000006,11.594657200000004,567604.59264,568416533.7756
1996-09-04,317736.2433024,3775059.85536,807.0372480000001,19.866945600000008,26.883668400000005,11.161320400000005,567604.59264,564959200.3488001
1996-09-05,724380.8956415999,3657624.4224,806.9671440000001,14.972462000000007,19.894723600000006,9.150193200000004,567604.59264,562025947.9044
1996-09-06,594394.550784,3657624.4224,806.893992,13.611340000000006,23.389196,2.7723644000000043,567604.59264,558962723.6724
1996-09-07,329626.5808896,3652731.27936,806.8147440000001,16.633586400000006,27.672563600000004,5.222384000000002,562711.4495999999,555639605.2044001
1996-09-08,694067.8745088,3598906.70592,806.7446400000001,19.9002792,30.2448064,9.327972400000004,562711.4495999999,552734759.8044001
1996-09-09,556276.9665024,3457005.5577599998,806.6745360000001,20.594729200000003,32.211488800000005,8.889080000000003,562711.4495999999,549834046.5624
1996-09-10,622407.794688,3412967.2704,806.60748,21.783627600000003,34.57261880000001,9.672419600000001,562711.4495999999,547043483.0844
1996-09-11,574503.9243263999,3342016.69632,806.540424,25.344767200000007,35.4892928,12.511331200000004,562711.4495999999,544275985.6824
1996-09-12,532961.1399168,3300424.98048,806.473368,25.411434400000005,32.77816000000001,16.4891408,562711.4495999999,541508512.95
1996-09-13,535358.7800064,3302871.552,806.4063120000001,23.400307200000007,26.972558000000006,18.500268000000005,562711.4495999999,538741003.2132001
1996-09-14,408039.1981056,3302871.552,806.336208,20.2113928,25.572546800000005,15.700245600000002,562711.4495999999,535846186.0056
1996-09-15,1021883.9924736,3261279.83616,806.2813440000001,15.061351600000002,18.978049600000006,7.711292800000006,562711.4495999999,533606803.0656
1996-09-16,67965.75682560001,2962798.1107199998,806.2112400000001,11.7946588,17.100256800000004,6.922397600000004,562711.4495999999,530711973.52320004
1996-09-17,616046.708736,2855148.96384,806.156376,12.327996400000004,18.978049600000006,6.833508000000002,560264.8780799999,528472861.9488
1996-09-18,749066.8022784,2855148.96384,806.10456,13.539117200000003,21.728071600000007,5.7890552000000035,560264.8780799999,526366781.19240004
1996-09-19,320843.3891328,2678995.8144,806.0466480000001,16.061359600000003,22.1225192,10.939096400000004,560264.8780799999,524008626.46320003
1996-09-20,827357.0909184,2681442.38592,806.000928,14.955795200000004,23.828088400000006,5.9168340000000015,562711.4495999999,522154558.0056
1996-09-21,199787.0303232,2683888.95744,805.939968,15.000240000000005,21.994740400000005,5.611276000000004,562711.4495999999,519670440.2988
1996-09-22,552117.7949184,2656976.67072,805.888152,12.266884800000003,17.928041200000003,5.305718000000002,560264.8780799999,517565593.0224
1996-09-23,794377.3068288,2630064.384,805.842432,9.572418800000001,18.933604800000005,0.41679000000000244,557818.3065599999,515729903.41679996
1996-09-24,504189.45884160005,2598258.95424,805.815,12.916890000000002,22.1225192,4.566823200000002,557818.3065599999,513635836.7556
1996-09-25,447918.31388160004,2541987.80928,805.7388000000001,13.039113200000003,21.950295600000004,4.172375600000002,560264.8780799999,511541770.09440005
1996-09-26,769911.5916288,2480823.52128,805.696128,13.689118400000005,21.033621600000004,3.911262400000002,560264.8780799999,509830859.32559997
1996-09-27,1001601.9145727999,2480823.52128,805.659552,15.528022000000007,26.27255240000001,6.922397600000004,560264.8780799999,508351645.44
1996-09-28,769911.5916288,2480823.52128,805.61688,16.416918000000003,30.161472400000008,5.9168340000000015,560264.8780799999,506640734.67120004
1996-09-29,511186.6533888,2480823.52128,805.568112,19.161384400000003,29.722580000000008,9.500196000000003,560264.8780799999,504671101.4724
1996-09-30,419611.48139519995,2480823.52128,805.516296,19.561387600000003,30.861478000000005,8.9335248,560264.8780799999,502609870.0488
1996-10-01,1043560.6161408001,2488163.2358399997,805.47972,18.361378000000002,27.672563600000004,9.805754000000004,567604.59264,501165279.9468
1996-10-02,409286.94958079996,2488163.2358399997,805.427904,17.466926400000006,27.711452800000004,8.100184800000001,567604.59264,499086397.42440003
1996-10-03,796897.2754944001,2488163.2358399997,805.3852320000001,18.055820000000004,29.461466800000004,9.500196000000003,567604.59264,497395148.3268
1996-10-04,1572068.9958912,2488163.2358399997,805.382184,17.211368800000002,28.150345200000004,7.272400400000006,567604.59264,496479055.0656
1996-10-05,1572068.9958912,2488163.2358399997,805.339512,20.033613600000002,27.405894800000006,10.289091200000005,567604.59264,495562961.8044
1996-10-06,552925.16352,2490609.80736,805.2907440000001,18.00026400000001,29.155908800000006,8.539077200000001,567604.59264,493625053.7112
1996-10-07,567139.7440512,2490609.80736,805.241976,18.472490000000008,29.722580000000008,10.022422400000004,567604.59264,491701589.6688
1996-10-08,563249.6953343999,2483270.0927999998,805.193208,18.933604800000005,30.1170276,9.5890856,560264.8780799999,489781567.03559995
1996-10-09,477423.96641279996,2537094.66624,805.141392,19.9002792,29.983693200000005,10.811317600000002,567604.59264,487721889.79679996
1996-10-10,1088332.8749568,2537094.66624,805.104816,19.68361080000001,30.161472400000008,10.9002072,567604.59264,486273130.5324
1996-10-11,372686.2396416,2537094.66624,805.049952,18.011375200000003,26.31699720000001,10.766872800000005,567604.59264,484108718.5068
1996-10-12,494868.0213504,2537094.66624,804.998136,18.711380800000008,26.139218000000007,10.722428,567604.59264,482066495.01
1996-10-13,388173.0373632,2537094.66624,804.943272,16.072470800000005,20.63917400000001,7.055732000000006,567604.59264,479917575.49320006
1996-10-14,639509.3296127999,2537094.66624,804.8945040000001,10.322424800000004,16.839143600000007,2.994588400000005,567604.59264,478019989.86120003
1996-10-15,746326.642176,2419659.23328,804.8518320000001,12.805778000000004,16.228027600000004,6.833508000000002,567604.59264,476346650.89320004
1996-10-16,522073.8966528,2419659.23328,804.803064,6.611284000000001,12.205773200000003,0.6334584000000021,567604.59264,474449065.2612
1996-10-17,105985.4782464,2365834.65984,804.745152,5.344607200000002,14.000232000000004,-3.2110167999999977,567604.59264,472189206.55320007
1996-10-18,734313.9760128,1700367.2064,804.720768,11.027986000000006,14.700237600000001,7.100176800000003,567604.59264,471223169.6868
1996-10-19,285808.48496639996,1700367.2064,804.684192,6.622395200000003,10.677983200000003,2.2501379999999997,567604.59264,469808590.15320003
1996-10-20,287521.08503039996,1590271.488,804.650664,3.8612620000000035,10.022422400000004,-2.1165635999999974,565158.02112,468505850.2512
1996-10-21,529046.6254848,1587824.91648,804.623232,4.1334864000000024,12.689110400000004,-3.2554615999999967,562711.4495999999,467447055.6888
1996-10-22,604229.7682944,1441030.62528,804.601896,6.1557248000000016,11.072430800000003,0.9834612000000043,555371.7350399999,466610262.85679996
1996-10-23,1106804.4899328,1448370.33984,804.592752,8.233519200000003,12.511331200000004,2.466806400000003,562711.4495999999,466268699.91
1996-10-24,739207.1190528,858746.60352,804.5897040000001,9.677975200000006,13.255781600000002,6.966842400000004,562711.4495999999,466149163.3632
1996-10-25,76504.2914304,315607.72608,804.583608,7.866849600000002,10.372425200000006,4.605712400000002,315607.72608,465910065.6
1996-10-26,158709.0945024,39145.14432,804.586656,8.294630800000004,12.472442000000004,5.611276000000004,39145.14432,466029639.1512
1996-10-27,612425.7828864,31805.42976,804.601896,5.583498000000002,14.611348,-1.5498923999999974,31805.42976,466610262.85679996
1996-10-28,509963.3676288,31805.42976,804.614088,5.339051600000001,11.244654400000005,-2.511011199999997,31805.42976,467088421.3788
1996-10-29,731989.7330688,31805.42976,804.632376,8.211296800000003,10.594649200000003,6.005723600000003,31805.42976,467788618.6356
1996-10-30,629502.852096,31805.42976,804.6476160000001,8.289075200000003,10.505759600000001,6.266836800000004,31805.42976,468386313.70440006
1996-10-31,1333308.0812544,31805.42976,804.6811440000001,8.066851200000006,15.439132400000005,1.9890248000000028,31805.42976,469687832.4612
1996-11-01,618322.0202495999,31805.42976,804.696384,7.172399600000002,15.966914400000007,1.027906000000005,31805.42976,470274352.2012
1996-11-02,859847.560704,31805.42976,804.7177200000001,3.8945956000000024,12.905778800000004,-2.6443455999999994,31805.42976,471102399.66
1996-11-03,635594.8151808,31805.42976,804.7329599999999,5.294606800000004,14.044676800000005,-0.9387763999999983,31805.42976,471706188.12
1996-11-04,635594.8151808,31805.42976,804.7482,5.255717600000004,12.600220800000002,-0.5443287999999988,31805.42976,472309976.58
1996-11-05,618322.0202495999,31805.42976,804.7634400000001,3.272368400000005,10.372425200000006,-2.0332295999999985,31805.42976,472896496.32
1996-11-06,980585.865216,31805.42976,804.7878240000001,5.7834996000000025,12.861334000000003,-3.1221271999999978,31805.42976,473845276.80120003
1996-11-07,514856.5106688,31805.42976,804.800016,7.7057372000000015,12.250218000000004,0.06678720000000027,31805.42976,474328332.2388
1996-11-08,618322.0202495999,31805.42976,804.815256,5.016826800000004,13.822452800000004,-1.244334399999996,31805.42976,474914851.9788
1996-11-09,514832.04495360004,31805.42976,804.8274480000001,3.783483600000004,13.911342400000002,-2.511011199999997,31805.42976,475397882.74679995
1996-11-10,980585.865216,31805.42976,804.8518320000001,4.777936000000004,14.478013600000004,-1.5943371999999982,31805.42976,476346650.89320004
1996-11-11,859847.560704,31805.42976,804.873168,4.272376400000002,13.433560800000002,-0.8498867999999966,31805.42976,477174710.6868
1996-11-12,394069.2747264,31805.42976,804.8823120000001,5.7946108000000045,13.472450000000006,-0.8498867999999966,31805.42976,477536959.0932
1996-11-13,1584399.7163520001,31805.42976,804.9219360000001,8.016850800000004,14.783571600000002,1.5056876000000017,31805.42976,479089565.0388
1996-11-14,376796.4797952,31805.42976,804.9310800000001,7.466846400000001,10.766872800000005,4.5223784000000045,31805.42976,479434557.06
1996-11-15,635594.8151808,31805.42976,804.94632,5.0390492000000044,9.105748400000003,2.511251200000004,31805.42976,480038345.52
1996-11-16,739084.7904768,31805.42976,804.964608,7.066843200000001,9.716864400000006,3.911262400000002,31805.42976,480745635.28679997
1996-11-17,637013.8266624,31805.42976,804.9798480000001,5.377940800000005,10.550204400000005,1.7668008000000022,31805.42976,481350842.2488
1996-11-18,3034066.7390976003,31805.42976,805.0560480000001,11.844659200000002,19.894723600000006,3.5168148000000024,31805.42976,484353095.5644
1996-11-19,-90376.35194879999,31805.42976,805.053,17.811373600000003,19.678055200000003,15.833580000000005,31805.42976,484230907.03559995
1996-11-20,-317320.326144,31805.42976,805.043856,7.272400400000006,16.272472400000005,4.605712400000002,31805.42976,483881795.1912
1996-11-21,991840.0942079999,31805.42976,805.0682400000001,5.116827600000004,8.627966800000003,3.1668120000000037,31805.42976,484841825.01
1996-11-22,1236179.1919103998,31805.42976,805.0987200000001,8.405742800000006,13.650229200000005,5.2612732000000015,31805.42976,486046207.2168
1996-11-23,869658.3124992,31805.42976,805.120056,6.066835200000003,11.116875600000004,-0.46099479999999815,31805.42976,486884048.5068
1996-11-24,1236179.1919103998,31805.42976,805.1505360000001,5.450163600000003,7.755737600000003,3.5168148000000024,31805.42976,488088418.3788
1996-11-25,869658.3124992,31805.42976,805.171872,4.272376400000002,10.766872800000005,-0.8943315999999975,31805.42976,488926259.6688
1996-11-26,887102.3674367999,31805.42976,805.193208,1.8668016000000023,8.450187600000003,-2.5554559999999977,31805.42976,489781567.03559995
1996-11-27,747452.0650751999,31805.42976,805.211496,1.9223576000000016,5.961278800000002,-2.511011199999997,31805.42976,490497219.79679996
1996-11-28,1358385.4393344,31805.42976,805.2450240000001,5.139050000000005,9.939088400000003,1.683466800000005,31805.42976,491823790.5324
1996-11-29,503064.0359424,31805.42976,805.2572160000001,3.3890360000000044,7.444624000000001,-1.027666,31805.42976,492295053.9012
1996-11-30,1112700.727296,29358.85824,805.2846480000001,4.483489200000005,8.061295600000001,-0.633218399999997,29358.85824,493378394.71559995
1996-12-01,1368294.0539904,29358.85824,805.318176,6.122391200000006,9.283527600000003,3.255701600000002,29358.85824,494717337.2556
1996-12-02,401775.97501439997,31805.42976,805.3273200000001,4.5223784000000045,6.489060800000004,1.944580000000002,31805.42976,495087307.2468
1996-12-03,758975.4169344001,36698.5728,805.3456080000001,2.4001392000000017,6.355726400000002,-6.049928399999999,36698.5728,495809583.7956
1996-12-04,1622272.6434816,36698.5728,805.3852320000001,-4.388803999999997,0.5445688000000004,-8.277723999999997,36698.5728,497395148.3268
1996-12-05,283361.91344639997,36698.5728,805.391328,5.2779400000000045,8.977969600000002,0.6334584000000021,36698.5728,497641807.32240003
1996-12-06,635668.2123264,36698.5728,805.406568,4.589045600000002,8.189074400000006,-0.4165499999999973,36698.5728,498240772.8756
1996-12-07,1005663.223296,36698.5728,805.4309519999999,0.4890128000000047,2.8612540000000024,-2.599900799999997,36698.5728,499209745.42440003
1996-12-08,653283.5272704,36698.5728,805.446192,3.7945948000000023,9.633530400000005,0.8056820000000045,36698.5728,499826337.4068
1996-12-09,759024.3483648,36698.5728,805.46448,4.733491200000003,6.616839600000002,2.7723644000000043,36698.5728,500548650.96
1996-12-10,1868911.5184128,36698.5728,805.5102,8.250186000000003,15.4835772,1.4612428000000044,36698.5728,502380874.48679996
1996-12-11,882331.5529728,36698.5728,805.5315360000001,4.7557136000000035,8.583522000000006,0.4612348000000033,36698.5728,503226499.03559995
1996-12-12,635668.2123264,36698.5728,805.546776,6.094613200000001,11.727991600000003,1.0723508000000024,36698.5728,503825464.5888
1996-12-13,1746998.8595711999,36698.5728,805.5894480000001,6.011279200000004,8.9335248,3.077922400000002,36698.5728,505535770.9524
1996-12-14,1141668.1340927999,36698.5728,805.61688,1.572354800000003,7.5779584000000035,-3.9110223999999967,36698.5728,506640734.67120004
1996-12-15,1266394.3501824,36698.5728,805.6473599999999,-1.7832275999999982,0.8501268000000017,-4.477693599999997,36698.5728,507870440.2224
1996-12-16,1266443.2816128,36698.5728,805.6778400000001,1.8390236000000044,7.533513600000006,-4.477693599999997,36698.5728,509100170.44320005
1996-12-17,1248583.3095167999,36698.5728,805.7083200000001,-4.616583599999997,0.9834612000000043,-8.405502799999997,36698.5728,510312064.5432
1996-12-18,1141619.2026624,36698.5728,805.7357519999999,-5.599924799999997,-0.022102399999997857,-10.0666272,36698.5728,511417003.5924
1996-12-19,1391169.4977024,36698.5728,805.76928,-3.8665775999999976,1.2001296000000004,-8.6277268,36698.5728,512771475.64559996
1996-12-20,1266394.3501824,36698.5728,805.79976,-2.044340799999997,-0.28321559999999835,-3.427685199999999,36698.5728,514001181.1968
1996-12-21,892166.7704832001,36698.5728,805.821096,-2.2998983999999982,1.2445744000000047,-3.994356399999999,36698.5728,514856636.5812
1996-12-22,660451.981824,36698.5728,805.8363360000001,-2.7721243999999974,-0.022102399999997857,-5.611035999999999,36698.5728,515480395.0824
1996-12-23,1997111.8660608,36698.5728,805.8851040000001,5.461274800000002,8.322408800000002,-2.994348399999998,36698.5728,517440814.1856
1996-12-24,1402276.9324031998,36698.5728,805.9186320000001,8.383520400000005,9.194638000000001,7.444624000000001,36698.5728,518806387.5588
1996-12-25,162697.00608,36698.5728,805.92168,6.161280400000006,11.511323200000003,1.3334640000000029,36698.5728,518932399.8756
1996-12-26,2394802.0666368,36698.5728,805.979592,3.7668168000000044,11.027986000000006,0.8056820000000045,36698.5728,521290505.26559997
1996-12-27,2502842.6649599997,36698.5728,806.0405519999999,10.005755600000004,12.555776000000005,7.711292800000006,36698.5728,523756651.1688
1996-12-28,3024843.1644671997,36698.5728,806.1137040000001,8.305742000000006,11.161320400000005,6.572394800000001,36698.5728,526744793.4732
1996-12-29,4877803.0365696,36698.5728,806.232576,14.483569200000005,17.84470720000001,8.583522000000006,36698.5728,531585894.1032
1996-12-30,5808111.8570496,36698.5728,806.372784,8.250186000000003,13.650229200000005,5.222384000000002,36698.5728,537357310.0188
