date,unregulated flow (m3/d),discharge (m3/d),avg air temperature (C),max air temperature (C),min air temperature (C)
1999-03-02,819528.0620544001,594516.87936,1.2445744000000047,6.400171200000006,-3.2110167999999977
1999-03-03,720711.0383615999,596963.45088,3.2779240000000023,7.055732000000006,-1.5943371999999982
1999-03-04,615704.1887232,596963.45088,0.2834555999999999,5.961278800000002,-4.261025199999999
1999-03-05,518208.3136512,596963.45088,-1.9832291999999985,3.077922400000002,-7.272160399999999
1999-03-06,512018.4877056,594516.87936,0.9001272,6.4446160000000035,-4.388803999999997
1999-03-07,484616.8866816,589623.73632,1.9056908000000021,7.489068800000002,-3.644353599999997
1999-03-08,485913.5695872,587177.1648,-0.5943291999999971,3.3390356000000025,-4.872141199999998
1999-03-09,458536.4342784,582284.02176,1.3279084000000019,5.872389200000004,-3.733243199999997
1999-03-10,398522.0348928,582284.02176,-1.666559999999997,4.566823200000002,-6.444375999999998
1999-03-11,398522.0348928,582284.02176,-1.0776663999999982,7.405734800000001,-8.0610556
1999-03-12,368698.32806399994,574944.3072,0.5779024000000028,9.105748400000003,-7.8832764
1999-03-13,616193.5030272,574944.3072,4.627934800000002,8.061295600000001,2.294582800000004
1999-03-14,682397.7283584,577390.87872,4.633490400000007,9.894643600000006,1.155684800000003
1999-03-15,784786.7464703999,582284.02176,4.983493200000002,16.4891408,-1.988784799999996
1999-03-16,894686.7391488,587177.1648,4.7612692000000045,9.633530400000005,-0.5887735999999961
1999-03-17,880839.1443455999,592070.30784,3.505703600000004,10.111312000000005,-2.1165635999999974
1999-03-18,1009430.9434367999,599410.0224,5.072382800000003,12.600220800000002,-1.8998951999999978
1999-03-19,1499479.2188928,609196.30848,7.8557384000000035,17.233591200000006,-1.6832268
1999-03-20,2239860.6922752,626322.30912,10.333536000000006,18.628046800000007,1.0723508000000024
1999-03-21,2848127.3035776,743757.74208,7.627958800000002,11.289099200000003,2.994588400000005
1999-03-22,2319496.5952512,888105.46176,6.344615200000003,15.833580000000005,-3.1221271999999978
1999-03-23,2326640.5840896,915017.74848,8.483521200000006,14.611348,4.039041200000003
1999-03-24,2200250.6993664,1049579.18208,7.105732400000004,13.300226400000003,0.6334584000000021
1999-03-25,2350568.0535552,1137655.7568,8.766856800000003,17.539149200000004,1.3334640000000029
1999-03-26,2578882.1078016,1272217.1904,5.700165600000002,9.894643600000006,0.7667928000000046
1999-03-27,1878771.2016383999,1355400.62208,2.0279140000000027,7.794626800000003,-1.9443399999999968
1999-03-28,1542074.0290559998,1357847.1935999999,4.311265600000002,9.500196000000003,-0.7665527999999959
1999-03-29,1403891.6696064002,1357847.1935999999,8.089073600000006,15.178019200000001,1.0723508000000024
1999-03-30,1424834.3218176,1357847.1935999999,2.566807200000003,8.144629600000002,-2.2054531999999973
1999-03-31,1315986.3548927999,1357847.1935999999,0.37234520000000515,3.3390356000000025,-1.766560799999997
1999-04-01,1178513.501184,1362740.3366399999,2.700141600000002,9.105748400000003,-5.088809599999998
1999-04-02,1100443.4039808,1213499.47392,4.400155200000004,12.555776000000005,-3.9110223999999967
1999-04-03,1074460.8144384,1120529.7561599999,3.3334800000000016,7.444624000000001,-0.8943315999999975
1999-04-04,993087.8456832,1064258.6112,0.8945716000000026,7.316845200000003,-6.049928399999999
1999-04-05,984182.3253504,959056.03584,2.7834756000000027,7.055732000000006,-0.3721052
1999-04-06,933929.7463296,959056.03584,5.772388400000004,12.822444800000003,0.2834555999999999
1999-04-07,1030226.8013567999,959056.03584,5.083494000000002,14.350234800000003,-4.216580399999998
1999-04-08,1212716.5710336,961502.60736,5.0223824000000015,10.766872800000005,2.1612484000000016
1999-04-09,961502.60736,961502.60736,1.027906000000005,5.394607600000004,-4.083245999999999
1999-04-10,933929.7463296,959056.03584,1.5890216000000024,9.022414400000006,-6.705489199999999
1999-04-11,897965.1449855999,738864.59904,7.644625600000001,14.350234800000003,2.0334696
1999-04-12,1054521.2565504,459955.44576,8.233519200000003,17.755817600000007,-3.688798399999998
1999-04-13,1277428.3877376,1047132.61056,6.3057260000000035,11.3779888,-1.5498923999999974
1999-04-14,1400172.880896,1215946.04544,2.8279204000000036,11.944660000000002,-7.444383999999998
1999-04-15,1464052.8632832,1328488.33536,3.9557072000000026,12.600220800000002,-4.522138399999998
1999-04-16,1608106.9943807998,1399438.90944,7.8557384000000035,21.689182400000007,-4.872141199999998
1999-04-17,1841974.7659776,1560912.62976,12.950223600000005,24.611428000000004,1.4223536000000045
1999-04-18,2191100.5218816,1888753.21344,14.605792400000006,23.955867200000007,5.611276000000004
1999-04-19,2610491.81184,2495502.9504,13.028002000000004,18.2335992,7.139066000000003
1999-04-20,2712513.844224,2691228.672,8.905746800000003,15.355798400000005,2.600140800000002
1999-04-21,2508102.793728,2691228.672,6.189058400000004,11.555768,0.6334584000000021
1999-04-22,2154671.0719488002,2691228.672,7.050176400000002,12.166884000000003,-0.499883999999998
1999-04-23,2036305.9418111998,2380514.08896,11.6168796,20.028058,1.2445744000000047
1999-04-24,2181681.2215296,2206807.51104,12.994668400000005,22.866969600000004,2.7723644000000043
1999-04-25,2369944.8999936,2209254.08256,12.322440800000003,23.172527600000002,2.1168036000000043
1999-04-26,2453250.6602496,2219040.36864,9.855754400000006,17.055812000000003,2.8168092000000016
1999-04-27,2278125.070848,2231273.2262399998,5.505719600000003,9.366861600000004,1.155684800000003
1999-04-28,1950211.0900224,2231273.2262399998,5.527942000000003,10.633538400000003,-0.0665471999999987
1999-04-29,1732882.1419008,2052673.50528,7.077954400000003,13.561339600000004,1.3334640000000029
1999-04-30,1554306.8866559998,1370080.0511999999,10.689094400000005,20.200281600000004,0.5445688000000004
1999-05-01,1584986.8935168001,1193926.90176,11.5168788,18.366933600000003,7.227955600000001
1999-05-02,1690996.8374784,1201266.61632,6.583506000000003,10.022422400000004,3.911262400000002
1999-05-03,1694079.5175935999,1208606.33088,6.227947600000004,10.550204400000005,3.3390356000000025
1999-05-04,1471441.5092735998,1215946.04544,5.089049600000003,9.5890856,1.2001296000000004
1999-05-05,1288340.0967168,1215946.04544,7.450179600000002,16.355806400000006,-1.3776687999999986
1999-05-06,1215946.04544,1215946.04544,12.816889200000006,23.344751200000005,2.5556960000000046
1999-05-07,1263140.4100608,1054472.32512,8.616855600000001,14.089121600000002,2.1612484000000016
1999-05-08,1252987.1382527999,976182.03648,4.8834924000000015,10.939096400000004,-1.0721107999999973
1999-05-09,1221132.7770624,985968.32256,3.0056996,9.805754000000004,-4.388803999999997
1999-05-10,1130487.3022464,1034899.75296,4.611268000000003,12.861334000000003,-4.261025199999999
1999-05-11,1059071.8795776,1037346.32448,7.683514800000001,16.311361600000005,-3.033237599999998
1999-05-12,1020513.9124224,1042239.46752,11.605768400000002,17.928041200000003,5.394607600000004
1999-05-13,1044686.03904,1044686.03904,6.627950800000004,11.161320400000005,0.4612348000000033
1999-05-14,1042239.46752,1042239.46752,5.394607600000004,9.977977600000003,2.3834724000000023
1999-05-15,1018605.5866368,1044686.03904,5.816833200000001,11.683546800000006,-2.1165635999999974
1999-05-16,927348.4689408,1044686.03904,8.194630000000004,17.189146400000006,-3.2554615999999967
1999-05-17,929697.1775999999,1044686.03904,12.089105600000003,21.116955600000004,2.466806400000003
1999-05-18,977185.1308032001,1049579.18208,14.022454400000004,21.116955600000004,5.089049600000003
1999-05-19,1062546.011136,1083831.18336,13.589117600000005,22.033629600000005,2.7279196
1999-05-20,1147809.028608,1100957.184,16.400251200000007,24.483649200000002,8.627966800000003
1999-05-21,1272559.7104127998,1110743.4700799999,15.450243600000007,22.822524800000004,7.711292800000006
1999-05-22,1309282.748928,1118083.1846399999,15.655800800000002,24.700317599999998,4.344599200000005
1999-05-23,1405433.009664,1122976.3276799999,19.3502748,28.89479560000001,7.183510800000004
1999-05-24,1550245.5779328,1193926.90176,21.372513200000007,32.47260200000001,10.0668672
1999-05-25,1804737.9474431998,1448370.33984,21.82807240000001,29.155908800000006,14.700237600000001
1999-05-26,1902111.4939392,1737065.7792,17.778040000000004,27.0614476,6.794618800000002
1999-05-27,1951287.5814911998,1903432.64256,20.000280000000004,30.028138000000006,9.672419600000001
1999-05-28,1827417.6654335998,1923005.21472,20.82250880000001,28.850350800000008,11.205765200000005
1999-05-29,1627875.2922624,1771317.78048,17.661372400000005,23.522530400000008,12.383552400000003
1999-05-30,1705578.4037376,1727279.49312,14.678015200000004,19.9836132,7.927961200000006
1999-05-31,1352709.393408,1661222.06208,15.466910400000003,24.222536000000005,3.777928000000003
1999-06-01,1482157.4925312,1556019.48672,15.166908,22.1225192,12.339107600000006
1999-06-02,1483943.4897407999,1436137.48224,10.050200400000005,13.300226400000003,7.055732000000006
1999-06-03,1378545.1886592,1426351.19616,8.383520400000005,11.594657200000004,2.6445856000000028
1999-06-04,1160726.9262336,1421458.05312,14.778016000000008,23.1280828,7.316845200000003
1999-06-05,1090436.926464,1181694.04416,15.116907600000005,20.900287200000008,8.494632400000004
1999-06-06,999326.6030592,1047132.61056,11.744658400000002,16.7946988,7.227955600000001
1999-06-07,972414.3163391999,1020220.32384,10.989096800000006,18.105820400000006,2.6890304000000036
1999-06-08,885194.0416512,959056.03584,9.683530800000003,15.833580000000005,1.4223536000000045
1999-06-09,774364.3517951999,939483.46368,12.577998400000006,19.0224944,5.350162800000003
1999-06-10,746913.8193408,910124.60544,15.266908800000003,23.21697240000001,6.177947200000002
1999-06-11,677724.7767552,907678.03392,18.100264800000005,25.7058812,9.500196000000003
1999-06-12,649735.9985664,905231.4624,21.444736,30.20591720000001,11.900215200000005
1999-06-13,689859.7714944001,902784.89088,23.1614164,30.511475200000007,16.578030400000003
1999-06-14,691670.2344192,900338.31936,24.083646,31.600372800000002,15.133574400000008
1999-06-15,717212.441088,900338.31936,24.555872000000008,33.61150000000001,15.044684800000006
1999-06-16,783538.9949952,902784.89088,21.22251200000001,28.672571600000005,15.222464000000002
1999-06-17,785349.45792,900338.31936,21.728071600000007,29.633690400000006,13.433560800000002
1999-06-18,714790.3352832,897891.74784,21.878072800000005,28.850350800000008,12.339107600000006
1999-06-19,663314.4705024,944376.60672,20.722508000000005,28.06145560000001,10.200201600000003
1999-06-20,642763.2697344001,966395.7504,21.444736,29.505911600000005,11.555768
1999-06-21,572546.6671104,963949.17888,17.878040800000008,22.1225192,13.778008000000003
1999-06-22,569659.7127168,959056.03584,17.178035200000004,25.35587840000001,7.711292800000006
1999-06-23,497779.4414592,954162.8928,19.839167600000003,28.3281244,8.583522000000006
1999-06-24,423452.5986816,946823.17824,20.594729200000003,26.711444800000002,13.822452800000004
1999-06-25,471283.07189759996,973735.46496,14.066899200000005,20.63917400000001,5.961278800000002
1999-06-26,394534.1233152,1005540.89472,15.750246000000004,22.689190400000008,7.622403200000004
1999-06-27,393800.15185920004,998201.18016,15.678023200000005,24.178091200000004,5.611276000000004
1999-06-28,348563.0444544,998201.18016,18.722492000000003,27.933676800000008,7.5779584000000035
1999-06-29,370949.1738624,998201.18016,20.878064800000004,28.239234800000006,12.122439200000002
1999-06-30,342348.7527936,1005540.89472,19.644721600000004,27.800342400000005,9.633530400000005
1999-07-01,282554.54484479997,1010434.03776,17.928041200000003,25.311433600000008,7.489068800000002
1999-07-02,280426.0276224,1007987.46624,15.028018000000003,22.428077200000004,6.050168400000004
1999-07-03,251311.8265344,990861.4656,14.978017600000001,22.211408800000008,8.450187600000003
1999-07-04,260486.4697344,976182.03648,14.683570800000005,19.32805240000001,10.155756800000002
1999-07-05,297796.6854144,973735.46496,16.494696400000002,26.1836628,3.255701600000002
1999-07-06,250798.0465152,956609.46432,22.422521600000003,33.35038680000001,8.755745600000001
1999-07-07,238858.77749759998,944376.60672,19.672499600000002,24.133646400000003,14.872461200000004
1999-07-08,281967.36768,944376.60672,17.916930000000008,27.755897600000004,6.3112816000000045
1999-07-09,255789.052416,944376.60672,22.033629600000005,32.08371,9.544640800000003
1999-07-10,255128.4781056,937036.8921599999,25.139210000000006,34.74484240000001,14.478013600000004
1999-07-11,229953.2571648,934590.3206399999,26.455887200000006,35.750406000000005,14.350234800000003
1999-07-12,251385.22368,927250.6060799999,26.4614428,36.272632400000006,15.616911600000002
1999-07-13,188483.86990080003,927250.6060799999,25.91143840000001,35.88374040000001,14.261345200000008
1999-07-14,170672.8292352,927250.6060799999,21.128066800000006,27.450339600000007,10.939096400000004
1999-07-15,205365.21338879998,927250.6060799999,17.533593600000003,26.928113200000006,5.305718000000002
1999-07-16,187040.392704,927250.6060799999,20.722508000000005,28.544792800000003,10.811317600000002
1999-07-17,178795.4466816,917464.32,19.9002792,26.79477880000001,10.111312000000005
1999-07-18,185866.0383744,910124.60544,17.872485200000007,27.933676800000008,5.6557208000000045
1999-07-19,207028.8820224,895445.17632,21.883628400000006,29.678135200000007,10.983541200000005
1999-07-20,215420.622336,870979.46112,20.155836800000003,28.500348000000002,11.861326000000005
1999-07-21,170819.62352639998,844067.1744,19.339163600000006,28.239234800000006,9.761309200000003
1999-07-22,197144.7330816,831834.3168,22.716968400000006,31.339259600000005,11.861326000000005
1999-07-23,171162.14353919998,831834.3168,24.005867600000002,32.255933600000006,13.516894800000003
1999-07-24,173731.0436352,831834.3168,20.194726000000003,24.700317599999998,12.861334000000003
1999-07-25,172263.10072319998,826941.17376,19.83361200000001,28.672571600000005,8.889080000000003
1999-07-26,181755.7982208,812261.7446399999,23.4836412,32.30037840000001,13.866897600000005
1999-07-27,159125.01166080002,807368.6015999999,24.978097599999998,35.355958400000006,12.122439200000002
1999-07-28,172042.90928639998,800028.88704,25.500324000000006,37.061527600000005,11.333544000000003
1999-07-29,141289.50528,800028.88704,26.711444800000002,34.92262160000001,16.578030400000003
1999-07-30,132335.05351680002,809815.1731199999,24.611428000000004,31.950375600000008,12.427997200000004
1999-07-31,142170.27102719998,814708.31616,23.5614196,32.16704400000001,13.389116000000005
1999-08-01,133387.07927040002,812261.7446399999,24.211424800000003,33.21705240000001,16.4891408
1999-08-02,180728.2381824,807368.6015999999,24.25031400000001,34.31150560000001,10.200201600000003
1999-08-03,135735.7879296,773116.60032,22.616967600000002,28.89479560000001,16.355806400000006
1999-08-04,166073.2747776,726631.74144,21.883628400000006,32.82260480000001,11.466878400000002
1999-08-05,152127.8171136,709505.7408,21.389180000000003,30.639254000000008,12.689110400000004
1999-08-06,140751.2595456,694826.31168,21.528070000000007,27.800342400000005,15.4835772
1999-08-07,164336.2089984,560264.8780799999,16.294694800000002,22.6058564,12.294662800000005
1999-08-08,156849.7001472,496654.01856,18.9002712,29.022574400000003,7.883516400000001
1999-08-09,153742.5543168,496654.01856,24.289203200000003,32.77816000000001,14.000232000000004
1999-08-10,122548.7674368,496654.01856,24.016978800000004,30.944812000000006,16.355806400000006
1999-08-11,213805.8851328,484421.16096,18.3947116,21.7725164,15.439132400000005
1999-08-12,187847.7613056,437936.30208,17.883596400000002,27.233671200000003,10.416870000000003
1999-08-13,146818.7569152,381665.15712,18.722492000000003,24.789207200000007,11.772436400000004
1999-08-14,145546.5397248,362092.58496,16.122471200000007,23.1280828,10.505759600000001
1999-08-15,145546.5397248,362092.58496,15.155796800000005,24.700317599999998,4.955715200000004
1999-08-16,127246.1847552,362092.58496,20.51695080000001,30.467030400000006,10.155756800000002
1999-08-17,142488.3253248,362092.58496,23.800310400000008,33.3948316,13.650229200000005
1999-08-18,132702.0392448,362092.58496,23.105860400000005,33.8281684,10.677983200000003
1999-08-19,115013.3271552,362092.58496,22.544744800000004,32.694826,11.989104800000003
1999-08-20,135833.65079040002,362092.58496,23.77253240000001,33.78372360000001,13.255781600000002
1999-08-21,115013.3271552,362092.58496,24.366981600000003,31.733707200000005,14.700237600000001
1999-08-22,135833.65079040002,362092.58496,22.66141240000001,32.30037840000001,11.816881200000005
1999-08-23,105006.8496384,366985.728,23.155860800000006,33.961502800000005,14.172455600000003
1999-08-24,137766.44229120002,366985.728,22.983637200000004,30.5503644,14.566903200000006
1999-08-25,108432.0497664,366985.728,23.183638800000004,33.567055200000006,12.205773200000003
1999-08-26,113398.589952,366985.728,24.361426,34.61706360000001,13.561339600000004
1999-08-27,110487.16984319998,366985.728,25.089209600000004,32.9559392,15.833580000000005
1999-08-28,125044.2703872,366985.728,23.69475400000001,31.383704400000006,17.928041200000003
1999-08-29,81324.03732480001,366985.728,23.5114192,32.5170468,14.478013600000004
1999-08-30,90645.47481599999,379218.5856,15.478021600000005,25.00587560000001,5.394607600000004
1999-08-31,132016.9992192,352306.29888,10.611316000000006,18.105820400000006,3.077922400000002
1999-09-01,104884.52106239999,335180.29824,13.794674800000003,22.38363240000001,5.7890552000000035
1999-09-02,130524.59059200001,332733.72672,13.994676400000003,21.994740400000005,6.877952800000006
1999-09-03,128445.0048,327840.58368,13.905786800000005,22.9558592,2.8168092000000016
1999-09-04,142488.3253248,327840.58368,15.461354800000002,24.96143080000001,5.6557208000000045
1999-09-05,128445.0048,327840.58368,19.266940800000008,30.289251200000002,6.705729200000004
1999-09-06,142488.3253248,327840.58368,17.350258800000006,24.04475680000001,9.977977600000003
1999-09-07,128445.0048,327840.58368,13.278004000000003,23.6058644,3.4279252000000042
1999-09-08,145571.00544,327840.58368,16.5169188,27.0614476,4.9112704000000065
1999-09-09,115918.5586176,327840.58368,17.850262800000003,27.711452800000004,5.744610400000006
1999-09-10,146182.64832,327840.58368,20.016946800000007,28.805906,11.639102000000005
1999-09-11,115918.5586176,327840.58368,16.228027600000004,26.405886800000005,6.094613200000001
1999-09-12,102144.36096,327840.58368,15.733579200000001,24.52809400000001,4.344599200000005
1999-09-13,132432.9163776,327840.58368,16.700253600000003,28.283679600000006,3.5168148000000024
1999-09-14,115918.5586176,327840.58368,17.905818800000006,30.5503644,5.222384000000002
1999-09-15,130940.50775040001,327840.58368,18.100264800000005,30.422585600000005,5.961278800000002
1999-09-16,146965.5512064,322947.44064,18.133598400000004,29.900359200000004,5.744610400000006
1999-09-17,98229.846528,322947.44064,16.378028800000003,30.289251200000002,3.777928000000003
1999-09-18,114475.0814208,322947.44064,18.20026560000001,30.900367200000005,5.044604800000002
1999-09-19,114475.0814208,322947.44064,17.672483600000007,27.5392292,7.055732000000006
1999-09-20,130720.3163136,322947.44064,17.672483600000007,28.194790000000005,6.266836800000004
1999-09-21,100945.54091519999,322947.44064,19.194718,30.20591720000001,8.450187600000003
1999-09-22,125851.6389888,320500.86912,20.172503600000006,31.905930800000007,10.2446464
1999-09-23,113056.0699392,318054.2976,20.316949200000003,30.5948092,7.316845200000003
1999-09-24,99722.2551552,318054.2976,17.711372800000007,23.911422400000006,6.661284400000003
1999-09-25,129032.18196480001,318054.2976,15.694690000000001,19.0224944,9.150193200000004
1999-09-26,97079.9579136,318054.2976,8.827968400000003,15.833580000000005,0.8501268000000017
1999-09-27,142341.5310336,318054.2976,7.283511600000004,15.966914400000007,-2.466566399999998
1999-09-28,113056.0699392,318054.2976,8.216852400000004,17.500260000000004,-1.244334399999996
1999-09-29,144983.82827519998,318054.2976,11.222432000000005,24.000312000000008,-1.110999999999997
1999-09-30,157583.6716032,318054.2976,14.894683600000008,28.833684000000005,1.666800000000002
1999-10-01,117508.8301056,318054.2976,12.466886400000003,21.389180000000003,2.1668040000000026
1999-10-02,145619.9368704,318054.2976,11.350210800000003,22.88919200000001,-0.7776639999999979
1999-10-03,132555.2449536,318054.2976,11.533545600000004,24.166980000000002,-0.05543599999999671
1999-10-04,129937.4134272,318054.2976,12.816889200000006,25.166988000000003,0.5556800000000024
1999-10-05,161277.9945984,318054.2976,13.833564000000003,23.278084000000007,5.611276000000004
1999-10-06,132555.2449536,318054.2976,12.044660800000003,17.278036000000007,7.722404000000001
1999-10-07,129937.4134272,318054.2976,10.305758,21.50029200000001,-0.27765999999999735
1999-10-08,165804.1519104,318054.2976,14.205789200000005,26.055884000000006,3.0001440000000024
1999-10-09,180899.4981888,318054.2976,14.866905600000003,21.166956,9.111304000000004
1999-10-10,180899.4981888,318054.2976,12.416886000000005,23.000304000000007,3.555704000000002
1999-10-11,180899.4981888,318054.2976,14.628014800000003,27.167004000000006,4.666824000000002
1999-10-12,151247.0513664,303374.86848,13.578006400000003,25.722548000000003,4.222376000000004
1999-10-13,173828.90649599998,296035.15392,14.3724572,26.889224000000006,3.0557000000000016
1999-10-14,146402.8397568,296035.15392,11.6557688,20.778064000000008,5.055716000000004
1999-10-15,143907.3368064,296035.15392,5.0223824000000015,14.000232000000004,-3.4443519999999967
1999-10-16,158880.3545088,296035.15392,4.261265200000004,13.833564000000003,-4.555471999999998
1999-10-17,158880.3545088,296035.15392,5.861278000000002,18.778048000000005,-5.944371999999998
1999-10-18,155186.0315136,100309.43231999999,7.927961200000006,22.05585200000001,-2.611011999999997
1999-10-19,164605.3318656,0.0,8.855746400000001,21.278068000000005,-1.9443399999999968
1999-10-20,164605.3318656,0.0,9.066859200000003,23.389196,-2.7221239999999973
1999-10-21,164605.3318656,0.0,8.739078800000001,23.000304000000007,-2.9999039999999972
1999-10-22,149632.31416319998,0.0,9.539085200000006,22.722524000000007,-2.388787999999998
1999-10-23,164605.3318656,0.0,9.894643600000006,22.166964000000007,-0.1665479999999988
1999-10-24,152127.8171136,0.0,8.955747200000001,21.22251200000001,-0.1665479999999988
1999-10-25,164605.3318656,0.0,9.855754400000006,22.778080000000003,-1.8332279999999983
1999-10-26,164605.3318656,0.0,9.566863200000004,15.055796000000008,1.6112440000000028
1999-10-27,229317.14856960002,0.0,2.505695600000003,7.166844000000001,-2.7776799999999984
1999-10-28,258651.5410944,0.0,8.305742000000006,12.389108000000004,5.000160000000005
1999-10-29,185499.05264639997,0.0,5.566831200000006,13.333560000000006,-1.8332279999999983
1999-10-30,185499.05264639997,0.0,6.1668360000000035,15.833580000000005,-2.4443439999999974
1999-10-31,172434.3607296,0.0,5.800166400000002,14.500236000000008,-1.388779999999997
1999-11-01,130646.919168,0.0,3.1834787999999996,11.444656000000005,-3.166571999999997
1999-11-02,172434.3607296,0.0,3.177923200000002,15.500244000000002,-6.222151999999998
1999-11-03,157559.20588800003,0.0,5.211272800000003,16.555808000000006,-3.222127999999998
1999-11-04,204998.2276608,0.0,9.533529600000001,14.666904000000002,2.5556960000000046
1999-11-05,204998.2276608,0.0,7.539069200000004,10.611316000000006,4.833492000000003
1999-11-06,204998.2276608,0.0,9.144637600000003,18.111376,4.555712000000003
1999-11-07,175884.0265728,171.2600064,9.066859200000003,17.111368000000006,4.833492000000003
1999-11-08,160005.77740800002,269.1228672,8.950191600000004,15.055796000000008,2.333472000000004
1999-11-09,162623.6089344,220.1914368,5.122383200000002,9.222416000000003,0.2779000000000025
1999-11-10,189340.1699328,318.0542976,8.050184400000003,10.500204000000004,5.111272000000003
1999-11-11,177058.3809024,342.5200128,9.022414400000006,14.000232000000004,4.833492000000003
1999-11-12,149240.86272,342.5200128,9.205749200000003,21.000288000000005,0.777904000000003
1999-11-13,192569.6443392,342.5200128,8.011295200000003,20.611396,-0.27765999999999735
1999-11-14,192569.6443392,342.5200128,6.239058800000002,18.389156,-2.7221239999999973
1999-11-15,179040.1038336,342.5200128,3.039033200000002,10.944652000000005,-2.4443439999999974
1999-11-16,165486.0976128,342.5200128,2.9612548000000025,8.111296000000003,-1.0554439999999978
1999-11-17,162819.334656,366.985728,4.777936000000004,9.111304000000004,-1.7776719999999955
1999-11-18,179040.1038336,342.5200128,0.8334600000000023,7.889072000000006,-6.222151999999998
1999-11-19,162794.86894080002,342.5200128,2.5279179999999997,5.555720000000004,-1.8887839999999976
1999-11-20,181315.4153472,415.9171584,3.916818000000003,10.277980000000003,-1.4998919999999956
1999-11-21,168348.58629120002,464.8485888,0.7056812000000043,6.944620000000004,-3.333239999999998
1999-11-22,165510.56332800002,366.985728,-0.8498867999999966,6.500172000000006,-6.999935999999998
1999-11-23,135099.6793344,244.657152,0.027898000000000422,6.277948000000002,-7.722163999999998
1999-11-24,198441.4159872,269.1228672,1.694578,6.111280000000004,-3.333239999999998
1999-11-25,212264.5450752,342.5200128,9.916866000000006,12.500220000000002,6.389060000000004
1999-11-26,303007.882752,244.657152,8.427965200000003,11.389100000000003,1.666800000000002
1999-11-27,226625.9198976,318.0542976,3.5834820000000036,11.166876000000006,-2.7221239999999973
1999-11-28,199738.0988928,342.5200128,2.533473600000004,9.555752000000005,-4.111023999999997
1999-11-29,168886.8320256,391.4514432,5.766832800000003,8.944636000000003,2.6668079999999996
1999-11-30,185817.106944,464.8485888,6.322392800000003,10.889096000000006,1.7779120000000042
1999-12-01,185817.106944,464.8485888,2.5945852000000045,7.666848000000002,-0.9443319999999957
1999-12-02,216790.7023872,538.2457344,1.4723540000000028,5.611276000000004,-0.9443319999999957
1999-12-03,154941.3743616,464.8485888,-0.5998847999999981,6.666840000000004,-4.999919999999998
1999-12-04,107086.4354304,366.985728,-3.694353999999997,2.3890279999999997,-9.499955999999997
1999-12-05,154819.0457856,342.5200128,-2.438788399999998,2.1668040000000026,-5.999927999999999
1999-12-06,204900.3648,342.5200128,-1.1221111999999955,3.777928000000003,-3.9999119999999966
1999-12-07,221879.5711488,342.5200128,-0.872109199999997,3.3890360000000044,-3.4443519999999967
1999-12-08,146084.7854592,342.5200128,-4.733251199999998,0.5556800000000024,-11.999975999999998
1999-12-09,221879.5711488,342.5200128,-1.0943331999999977,3.777928000000003,-3.333239999999998
1999-12-10,178085.9409408,269.1228672,-3.922133599999997,1.0001280000000001,-8.444391999999997
1999-12-11,207224.607744,269.1228672,0.8779048000000031,5.389052000000003,-7.388827999999998
1999-12-12,207298.0048896,342.5200128,0.43345680000000186,3.3890360000000044,-2.1665639999999975
1999-12-13,210282.822144,415.9171584,-0.34988279999999605,3.500148000000003,-6.499931999999998
1999-12-14,161351.391744,660.5743104000001,-1.394335599999998,0.5001240000000031,-7.055491999999997
1999-12-15,212264.5450752,905.2314623999999,1.3279084000000019,4.0001520000000035,-0.05543599999999671
1999-12-16,230124.51717120002,905.2314623999999,3.083478000000003,7.944628000000002,0.6667920000000045
1999-12-17,212264.5450752,905.2314623999999,0.6945700000000024,2.889032000000004,-1.4998919999999956
1999-12-18,212264.5450752,905.2314623999999,4.111264000000002,8.000184,0.5556800000000024
1999-12-19,197389.39023360002,905.2314623999999,0.7001255999999998,6.833508000000002,-5.166587999999999
1999-12-20,179529.41813759998,905.2314623999999,0.8779048000000031,9.500196000000003,-5.111031999999998
1999-12-21,182342.9753856,758.4371712,0.3167892000000023,10.111312000000005,-4.999919999999998
1999-12-22,131674.4792064,685.0400256,-1.9276731999999974,6.333504000000001,-7.277715999999998
1999-12-23,133191.3535488,611.64288,-2.716568399999998,6.666840000000004,-8.777727999999998
1999-12-24,131698.9449216,562.7114496,-3.4887967999999976,4.8890480000000025,-8.944395999999998
1999-12-25,119441.6216064,489.314304,-3.7276875999999977,5.889056000000004,-9.388843999999999
1999-12-26,116261.0786304,366.985728,-5.7499259999999985,-1.8887839999999976,-7.9999439999999975
1999-12-27,152861.7885696,366.985728,-5.716592399999998,-4.3332479999999975,-6.944379999999999
1999-12-28,131527.6849152,366.985728,-6.549932399999998,-5.222143999999997,-7.611051999999997
1999-12-29,134561.4336,366.985728,-6.9221575999999985,-3.4443519999999967,-8.499947999999998
1999-12-30,119319.2930304,366.985728,-6.8999352,-5.111031999999998,-8.999951999999999
1999-12-31,149925.9027456,489.314304,-5.416589999999998,-2.055451999999997,-8.888839999999998
2000-01-01,134683.762176,489.314304,-5.655480799999998,-0.05543599999999671,-11.499971999999998
2000-01-02,201915.5475456,611.64288,-2.855458399999998,0.8334600000000023,-6.277707999999999
2000-01-03,217280.0166912,733.971456,-1.661004399999996,2.055692000000004,-4.999919999999998
2000-01-04,237782.28602879998,856.300032,0.4556792000000023,5.055716000000004,-2.4998999999999985
2000-01-05,206612.964864,856.300032,-0.872109199999997,5.444608000000002,-7.9999439999999975
