date,unregulated flow (m3/d),elevation (m),avg air temperature (C),max air temperature (C),min air temperature (C),storage (m3),canal discharge (m3/d),discharge (m3/d)
1996-11-27,37114.4899584,759.9121200000001,0.5723468000000018,3.0334776000000048,-1.8998951999999978,14499656.0784,0.0,0.0
1996-11-28,38142.0499968,759.92736,3.039033200000002,7.139066000000003,0.5001240000000031,14537795.28,0.0,0.0
1996-11-29,37114.4899584,759.9426000000001,3.122367200000003,6.355726400000002,-0.3721052,14574898.3584,0.0,0.0
1996-11-30,30924.6640128,759.954792,0.6445696000000005,2.466806400000003,-1.4610027999999957,14605821.702,0.0,0.0
1996-12-01,37114.4899584,759.9700320000001,2.8223648000000026,7.100176800000003,-0.8498867999999966,14642924.7804,0.0,0.0
1996-12-02,29897.1039744,759.9822240000001,2.094581200000004,5.177939200000004,-0.11099199999999598,14672824.3356,0.0,0.0
1996-12-03,30900.1982976,759.9944160000001,-0.505439599999999,3.3390356000000025,-4.999919999999998,14703735.344400002,0.0,0.0
1996-12-04,59794.2079488,760.0188,-5.916593999999996,-3.1221271999999978,-9.238842799999999,14763522.120000001,0.0,0.0
1996-12-05,38142.0499968,760.0340400000001,0.1945660000000018,6.266836800000004,-3.2554615999999967,14801661.3216,0.0,0.0
1996-12-06,29897.1039744,760.046232,-2.755457599999998,1.4223536000000045,-7.183270799999997,14831548.542,0.0,0.0
1996-12-07,52576.821964799994,760.0675679999999,-2.0165627999999973,1.3334640000000029,-9.544400799999998,14884119.459600002,0.0,0.0
1996-12-08,45334.9702656,760.0858559999999,1.7334671999999998,5.2612732000000015,-0.14988119999999583,14929462.184400002,0.0,0.0
1996-12-09,59794.2079488,760.1102400000001,2.1612484000000016,3.6890384000000047,0.6334584000000021,14989248.96,0.0,0.0
1996-12-10,444150.5937408,760.2870240000001,4.416822000000003,10.766872800000005,1.1167956000000032,15433388.1036,0.0,0.0
1996-12-11,462646.67443199997,760.469904,1.8945796000000001,5.744610400000006,-0.9387763999999983,15896041.782,0.0,0.0
1996-12-12,245097.5348736,760.564392,3.594593200000002,9.4113064,0.37234520000000515,16141134.258000001,0.0,0.0
1996-12-13,206441.70485759998,760.6436400000001,3.5445928000000038,7.316845200000003,-0.9387763999999983,16347569.4708,0.0,0.0
1996-12-14,174929.86368,760.710696,0.7667928000000046,6.355726400000002,-3.605464399999997,16522489.2696,0.0,0.0
1996-12-15,126047.36471040001,760.759464,-3.088793599999997,-1.3776687999999986,-5.349922799999998,16648526.256000001,0.0,0.0
1996-12-16,113447.5213824,760.8021360000001,1.0056836000000047,5.527942000000003,-2.1165635999999974,16761969.411600001,0.0,0.0
1996-12-17,89348.7919104,760.835664,-3.927689199999998,-0.022102399999997857,-7.533273599999998,16851310.368,0.0,0.0
1996-12-18,81519.7630464,760.8661440000001,-6.138817999999999,-1.766560799999997,-10.327740399999998,16932831.0612,0.0,0.0
1996-12-19,64760.7481344,760.8905280000001,-5.105476399999999,-1.5498923999999974,-9.366621599999998,16997601.096,0.0,0.0
1996-12-20,98278.77795840001,760.9271040000001,-4.033245599999999,-2.816569199999998,-5.305477999999999,17095872.4476,0.0,0.0
1996-12-21,89348.7919104,760.960632,-3.655464799999997,-0.9832211999999956,-5.872149199999997,17185213.404,0.0,0.0
1996-12-22,89348.7919104,760.99416,-3.077682399999997,-1.4165579999999984,-3.9499115999999983,17274554.3604,0.0,0.0
1996-12-23,73690.7341824,761.021592,-0.9832211999999956,4.872381200000003,-8.672171599999999,17348254.7904,0.0,0.0
1996-12-24,73690.7341824,761.049024,1.7390228000000043,5.700165600000002,-0.9832211999999956,17421955.220399998,0.0,0.0
1996-12-25,97153.3550592,761.0856,1.6445776000000016,4.650157200000002,-1.110999999999997,17519116.44,0.0,0.0
1996-12-26,848519.9345664,761.3599200000001,-0.08876959999999912,2.466806400000003,-1.1998895999999988,18367627.332,0.0,0.0
1996-12-27,848519.9345664,761.6342400000001,6.066835200000003,10.155756800000002,0.8501268000000017,19216150.5588,0.0,0.0
1996-12-28,848519.9345664,761.90856,2.283471600000002,4.9112704000000065,0.4612348000000033,20064661.450799998,0.0,0.0
1996-12-29,848519.9345664,762.18288,7.250178000000002,13.255781600000002,1.8556904000000038,20913172.342800003,0.0,0.0
1996-12-30,848519.9345664,762.4572000000001,5.661276400000002,10.155756800000002,3.733483200000002,21761683.2348,0.0,0.0
1996-12-31,848519.9345664,762.73152,7.777960000000004,11.727991600000003,4.477933600000004,22610206.4616,0.0,0.0
1997-01-01,1337834.2385664,763.0058400000001,8.339075600000001,15.878024800000006,4.827936400000002,23458717.3536,0.0,489314.304
1997-01-02,5105554.379366401,763.28016,5.044604800000002,7.100176800000003,3.6890384000000047,24307228.2456,0.0,4257034.4448
1997-01-03,5839525.8353664,763.55448,3.6501492000000013,5.872389200000004,-1.4610027999999957,25155739.1376,0.0,4991005.9008
1997-01-04,4958760.0881664,763.8288,-0.44988359999999616,4.344599200000005,-4.738806799999999,26004262.3644,0.0,4110240.1536
1997-01-05,4958760.0881664,764.1031200000001,0.6501252000000051,5.000160000000005,-2.0332295999999985,26852773.2564,0.0,4110240.1536
1997-01-06,4053528.6257664,764.3774400000001,-1.7887831999999975,1.6390220000000042,-5.566591199999998,27701284.1484,0.0,3205008.6912
1997-01-07,1215407.7997056,764.264664,-0.010991199999995871,3.255701600000002,-1.8110055999999979,27314181.12,0.0,1602504.3456
1997-01-08,949147.421184,764.2311360000001,0.13345440000000508,4.172375600000002,-4.216580399999998,27199060.431599997,0.0,1064258.6112
1997-01-09,809521.5845375999,764.2280880000001,2.050136400000003,7.711292800000006,-0.633218399999997,27188982.900000002,0.0,819601.4592
1997-01-10,723891.5813376,764.2250400000001,3.8890400000000014,10.939096400000004,-0.5443287999999988,27178905.368400004,0.0,733971.456
1997-01-11,692232.9458687999,764.2128480000001,4.016818800000003,8.233519200000003,-2.8610139999999973,27137176.740000002,0.0,733971.456
1997-01-12,555518.5293311999,764.1610320000001,-6.522154399999998,-3.1221271999999978,-9.805513999999999,26958729.188400004,0.0,733971.456
1997-01-13,374178.6482688,764.1488400000001,-6.838823599999998,-0.3721052,-12.122199199999999,26917000.56,0.0,415917.1584
1997-01-14,349712.93306879996,764.1793200000001,-4.622139199999998,0.9390163999999999,-9.8499588,27022056.051599998,0.0,244657.152
1997-01-15,328109.70654720004,764.182368,-4.727695599999999,0.8945716000000026,-10.022182399999998,27032121.248400003,0.0,318054.2976
1997-01-16,315338.60321279994,764.157984,-4.2832475999999975,0.41679000000000244,-10.244406399999999,26948663.9916,0.0,398791.15776
1997-01-17,352599.8874624,764.1396960000001,-1.7610051999999996,-0.28321559999999835,-3.644353599999997,26885337.1284,0.0,415917.1584
1997-01-18,374545.6339968,764.127504,0.2223440000000032,4.477933600000004,-2.2054531999999973,26843966.209200002,0.0,415917.1584
1997-01-19,343767.76427519997,764.106168,0.7223480000000002,4.694602000000003,-3.2999063999999994,26771807.6292,0.0,415917.1584
1997-01-20,323926.069248,764.078736,0.050120400000004395,2.950143600000004,-2.6832347999999975,26679827.0256,0.0,415917.1584
1997-01-21,333834.683904,764.054352,-0.04988039999999572,2.600140800000002,-2.0332295999999985,26597751.266400002,0.0,415917.1584
1997-01-22,322531.52348160004,764.02692,0.30567800000000034,2.2056932000000025,-1.988784799999996,26504364.4956,0.0,415917.1584
1997-01-23,282897.06485759997,763.987296,-2.4054547999999976,4.9112704000000065,-6.094373199999998,26371346.0124,0.0,415917.1584
1997-01-24,261685.2897792,763.941576,-2.9332367999999978,3.6501492000000013,-8.016610799999999,26217111.6732,0.0,415917.1584
1997-01-25,322531.52348160004,763.9141440000001,-3.644353599999997,-0.5887735999999961,-5.044364799999997,26123724.902400002,0.0,415917.1584
1997-01-26,355070.92469759996,763.895856,-0.4443279999999987,4.172375600000002,-3.688798399999998,26062877.334,0.0,415917.1584
1997-01-27,322507.0577664,763.8684240000001,-3.9554671999999975,-0.8943315999999975,-8.277723999999997,25969478.228400003,0.0,415917.1584
1997-01-28,355070.92469759996,763.8501360000001,-0.3221047999999982,3.3001464000000027,-2.7276795999999983,25908642.994799998,0.0,415917.1584
1997-01-29,313185.6202752,763.819656,0.3112336000000049,1.2001296000000004,-0.11099199999999598,25805906.445600003,0.0,415917.1584
1997-01-30,304744.9485312,763.7861280000001,0.550124400000005,2.294582800000004,-0.14988119999999583,25694732.8932,0.0,415917.1584
1997-01-31,711878.9151744001,763.8745200000001,0.8279044000000049,3.2112568000000046,-0.28321559999999835,25990706.419200003,0.0,415917.1584
1997-02-01,1924057.2404735999,764.1336,0.3001224000000029,7.839071600000004,-3.472129999999998,26865194.400000002,0.0,1049579.18208
1997-02-02,1251445.7981952,764.0695920000001,-0.5887735999999961,5.305718000000002,-5.044364799999997,26648693.9904,0.0,1467942.912
1997-02-03,892019.9761920001,763.898904,-0.6054403999999991,2.7279196,-3.033237599999998,26072782.178400002,0.0,1467942.912
1997-02-04,618835.8002688,763.8166080000001,1.0001280000000001,5.7890552000000035,-3.1221271999999978,25796174.2884,0.0,895445.17632
1997-02-05,500470.6701312,763.78308,-1.0832219999999957,5.566831200000006,-5.6999255999999985,25685013.0708,0.0,611642.88
1997-02-06,450315.9539712,763.758696,-2.088785599999998,5.044604800000002,-6.572154799999996,25604417.4876,0.0,530906.01984
1997-02-07,418437.1270656,763.73736,-1.5054475999999966,2.0723588,-6.527709999999997,25533541.7268,0.0,489314.304
1997-02-08,408724.2381312,763.712976,1.577910400000004,4.083486000000004,-0.022102399999997857,25452946.1436,0.0,489314.304
1997-02-09,387879.4487808,763.682496,1.0056836000000047,3.9557072000000026,-1.5054475999999966,25351504.748400003,0.0,489314.304
1997-02-10,347437.62155519996,763.664208,1.6501332000000026,4.216820400000003,0.2834555999999999,25290373.4796,0.0,408577.44384
1997-02-11,336403.584,763.655064,2.3501388,5.483497200000002,-0.28321559999999835,25259795.5104,0.0,366985.728
1997-02-12,337822.59548160003,763.64592,3.9501516000000017,6.527950000000004,0.5001240000000031,25230623.708400004,0.0,366985.728
1997-02-13,315558.7946496,763.63068,3.5890376000000046,9.327972400000004,-0.633218399999997,25179199.9272,0.0,366985.728
1997-02-14,307240.4514816,763.612392,3.6723716000000017,8.450187600000003,-0.022102399999997857,25119450.156,0.0,366985.728
1997-02-15,426731.00451839995,763.63068,4.7501580000000025,13.211336800000005,-0.28321559999999835,25179199.9272,0.0,366985.728
1997-02-16,447575.7938688,763.655064,4.816825200000004,11.161320400000005,-0.633218399999997,25259795.5104,0.0,366985.728
1997-02-17,501742.88732160005,763.64592,6.405726800000004,10.200201600000003,3.255701600000002,25230623.708400004,0.0,530906.01984
1997-02-18,489363.2354304,763.6093440000001,4.827936400000002,9.716864400000006,-2.0332295999999985,25108336.501199998,0.0,611642.88
1997-02-19,460175.6371968,763.5636240000001,5.727943600000003,10.766872800000005,1.2001296000000004,24956865.1572,0.0,611642.88
1997-02-20,460567.08864,763.517904,3.0001440000000024,7.011287200000002,-0.7665527999999959,24805788.5268,0.0,611642.88
1997-02-21,423379.201536,763.459992,0.6890144000000049,6.877952800000006,-4.783251599999998,24617534.8092,0.0,611642.88
1997-02-22,348563.0444544,763.4417040000001,2.7723644000000043,8.672411600000004,-3.033237599999998,24557513.6724,0.0,408577.44384
1997-02-23,338336.3755008,763.43256,4.594601200000003,9.672419600000001,0.7223480000000002,24528872.2668,0.0,366985.728
1997-02-24,336966.2954496,763.4234160000001,4.589045600000002,11.466878400000002,-3.427685199999999,24498861.698400002,0.0,366985.728
1997-02-25,336966.2954496,763.414272,3.833484000000002,9.805754000000004,-2.6832347999999975,24468851.13,0.0,366985.728
1997-02-26,366985.728,763.414272,6.383504400000003,10.111312000000005,2.422361600000002,24468851.13,0.0,366985.728
1997-02-27,317883.0375936,763.399032,3.494592400000002,6.966842400000004,1.0723508000000024,24419746.291199997,0.0,366985.728
1997-02-28,268242.1014528,763.3929360000001,2.566807200000003,7.711292800000006,-1.288779199999997,24399282.858,0.0,288695.43936
1997-03-01,274676.5845504,763.40208,0.6223472000000001,3.4279252000000042,-1.8998951999999978,24429293.426400002,0.0,244657.152
1997-03-02,284218.2134784,763.414272,4.3723772000000025,7.711292800000006,-0.46099479999999815,24468851.13,0.0,244657.152
1997-03-03,265110.4899072,763.4203679999999,2.155692800000004,5.133494400000004,-2.466566399999998,24489314.5632,0.0,244657.152
1997-03-04,218160.7824384,763.43256,1.4723540000000028,6.489060800000004,-2.511011199999997,24528872.2668,0.0,178599.72096
1997-03-05,191909.0700288,763.453896,2.7890312000000037,9.5890856,-3.166571999999997,24598440.5388,0.0,122328.576
1997-03-06,191909.0700288,763.4752320000001,3.705705200000004,10.766872800000005,-1.244334399999996,24668008.8108,0.0,122328.576
1997-03-07,190538.9899776,763.496568,5.105716400000002,13.255781600000002,-2.338787599999998,24736220.2548,0.0,122328.576
1997-03-08,202820.779008,763.520952,4.822380800000001,9.716864400000006,0.4612348000000033,24816704.8248,0.0,122328.576
1997-03-09,113398.589952,763.5392400000001,2.7334752000000044,8.144629600000002,-1.6832268,24876281.908800002,0.0,53824.57344
1997-03-10,141729.8881536,763.5819120000001,11.772436400000004,18.2335992,1.4223536000000045,25018008.7608,0.0,0.0
1997-03-11,212607.065088,763.64592,9.250194000000004,16.0502484,2.7723644000000043,25230623.708400004,0.0,0.0
1997-03-12,211212.5193216,763.7099280000001,4.072374800000002,8.016850800000004,-2.5554559999999977,25441832.4888,0.0,0.0
1997-03-13,182024.921088,763.764792,1.4612428000000044,6.750174000000001,-4.388803999999997,25623869.4672,0.0,0.0
1997-03-14,191762.2757376,763.822704,1.8834684000000017,5.961278800000002,-2.6443455999999994,25815626.268,0.0,0.0
1997-03-15,206221.5134208,763.883664,3.1834787999999996,7.666848000000002,1.2001296000000004,26021839.4544,0.0,0.0
1997-03-16,185376.7240704,763.9385280000001,6.711284800000001,13.694674000000003,0.2834555999999999,26207206.8288,0.0,0.0
1997-03-17,183957.7125888,763.993392,10.855762400000003,16.750254000000005,4.1279308000000015,26391168.036000002,0.0,0.0
1997-03-18,154231.8686208,764.039112,12.066883200000003,22.644745600000007,2.8612540000000024,26545402.375200003,0.0,0.0
1997-03-19,154231.8686208,764.0848320000001,13.572450800000002,22.6058564,7.361290000000004,26699636.714399997,0.0,0.0
1997-03-20,175639.3694208,764.1366480000002,12.066883200000003,15.661356400000003,7.711292800000006,26875271.931599997,0.0,0.0
1997-03-21,188508.335616,764.1915120000001,7.939072400000004,14.433568800000003,1.027906000000005,27063784.68,0.0,0.0
1997-03-22,208668.0849408,764.252472,9.0335256,18.150265200000007,0.6779032000000029,27272452.4916,0.0,0.0
1997-03-23,678532.1453567999,764.3896320000001,10.939096400000004,15.222464000000002,6.177947200000002,27743025.111599997,207958.5792,0.0
1997-03-24,674495.3023488,764.520696,8.494632400000004,14.305790000000002,2.422361600000002,28197340.465200003,220191.4368,0.0
1997-03-25,461398.92295680003,764.645664,9.483529200000003,18.366933600000003,0.8945716000000026,28634276.085600004,24465.7152,0.0
1997-03-26,473289.26054399996,764.77368,11.8946596,21.250290000000007,3.2112568000000046,29083090.118400004,24465.7152,0.0
1997-03-27,380172.74849279993,764.874264,7.083510000000004,12.250218000000004,3.122367200000003,29438801.0808,24465.7152,0.0
1997-03-28,490317.3983232,765.0053280000001,6.4335048000000015,9.761309200000003,3.6890384000000047,29904649.472400002,24465.7152,0.0
1997-03-29,1001308.3259903999,765.1821120000001,5.455719200000004,11.3779888,-3.338795599999999,30538966.562400002,366985.728,0.0
1997-03-30,1173326.7695616,765.371088,10.939096400000004,20.94473200000001,2.8612540000000024,31222968.2268,489314.304,0.0
1997-03-31,1011192.4749312,765.529584,5.316829200000004,7.622403200000004,1.944580000000002,31806009.5532,428150.016,0.0
1997-04-01,858771.0692352,765.6728400000001,3.6612604000000033,8.494632400000004,-1.3776687999999986,32334481.7244,330287.1552,0.0
1997-04-02,811332.0474624,765.800856,7.722404000000001,14.044676800000005,1.0723508000000024,32815514.2548,330287.1552,0.0
1997-04-03,809741.7759744001,765.928872,8.550188400000003,17.889152000000003,-0.19432599999999667,33294967.9308,330287.1552,0.0
1997-04-04,817815.4619904,766.0568880000001,3.1945900000000016,6.527950000000004,-0.7665527999999959,33782500.9008,330287.1552,0.0
1997-04-05,737983.8332928,766.1544240000001,3.983485200000004,9.5890856,-0.3721052,34153507.015200004,330287.1552,36698.5728
1997-04-06,773948.4346368,766.264152,4.639046000000004,12.600220800000002,-5.1776991999999975,34572692.8584,318054.2976,36698.5728
1997-04-07,787502.4408576,766.3708320000001,8.811301600000004,14.828016400000003,2.466806400000003,34988313.9444,318054.2976,53824.57344
1997-04-08,783294.3378432001,766.48056,7.877960800000004,11.900215200000005,4.9112704000000065,35415628.4208,305821.44,50154.716159999996
1997-04-09,699817.3175808,766.568952,8.061295600000001,13.389116000000005,4.605712400000002,35759460.9708,293588.5824,62387.57376
1997-04-10,571763.7642239999,766.6360080000001,6.966842400000004,11.466878400000002,2.7723644000000043,36024190.448400006,244657.152,62387.57376
1997-04-11,502207.7359104,766.6878240000001,4.416822000000003,9.544640800000003,-0.4165499999999973,36229133.1504,220191.4368,77067.00288
1997-04-12,402412.08360959997,766.721352,5.689054400000003,12.600220800000002,-1.8998951999999978,36362422.9992,195725.7216,73397.1456
1997-04-13,365762.44224,766.7457360000001,6.594617200000002,12.778000000000002,1.9001352000000047,36459066.1572,195725.7216,73397.1456
1997-04-14,200007.22176,766.7579280000001,9.739086800000003,15.394687600000005,4.216820400000003,36507393.9036,78290.28864,73397.1456
1997-04-15,66106.3624704,766.748784,11.083542000000005,19.0224944,2.7723644000000043,36470734.878,28135.57248,74620.43136
1997-04-16,34863.644159999996,766.736592,14.228011600000002,21.728071600000007,6.527950000000004,36422407.1316,25689.00096,57494.43072
1997-04-17,36649.6413696,766.721352,14.922461600000005,20.422505600000008,10.594649200000003,36362422.9992,28135.57248,68504.00256
1997-04-18,34814.7127296,766.7061120000001,12.661332400000003,18.844715200000003,7.272400400000006,36302438.8668,18960.92928,75843.71712
1997-04-19,46484.85888,766.69392,12.872445200000005,17.539149200000004,9.455751200000005,36254123.4552,18960.92928,75843.71712
1997-04-20,22092.540825599997,766.6756320000001,12.166884000000003,15.616911600000002,7.316845200000003,36180805.404,19572.57216,75843.71712
1997-04-21,15291.072,766.6512480000001,10.3835364,15.394687600000005,3.3390356000000025,36084174.5808,19572.57216,92358.07488
1997-04-22,91624.103424,766.642104,12.011327200000004,18.01693080000001,4.694602000000003,36049180.7532,19572.57216,107037.504
1997-04-23,273526.695936,766.6512480000001,9.205749200000003,13.955787200000003,6.616839600000002,36084174.5808,117435.43296,121105.29024
1997-04-24,443954.8680192,766.6695360000001,9.911310400000005,16.005803600000007,2.8612540000000024,36157480.2972,244657.152,125998.43328
1997-04-25,420908.16430079995,766.6878240000001,12.0335496,19.372497200000005,3.0334776000000048,36229133.1504,244657.152,104590.93248
1997-04-26,209744.5764096,766.672584,14.439124400000004,21.6447376,5.872389200000004,36169149.018,154134.00576,115600.50432
1997-04-27,34252.00128,766.6482000000001,12.944668000000004,16.883588400000008,9.061303600000006,36072505.86,15291.072,115600.50432
1997-04-28,103905.89245439999,766.642104,8.905746800000003,13.255781600000002,6.355726400000002,36049180.7532,15291.072,111930.64704
1997-04-29,259336.58112,766.654296,8.972414000000004,14.172455600000003,3.4279252000000042,36097496.164799996,100309.43231999999,110707.36128
1997-04-30,344354.94143999997,766.67868,8.783523600000006,14.478013600000004,3.9557072000000026,36194139.3228,137008.00512,110707.36128
1997-05-01,288768.8365056,766.684776,7.333512000000006,11.466878400000002,1.4223536000000045,36217464.4296,161473.72032,103979.2896
1997-05-02,343792.2299904,766.700016,7.805738000000002,15.044684800000006,-1.155444799999998,36277448.562,183492.864,100309.43231999999
1997-05-03,343792.2299904,766.715256,13.550228400000005,22.428077200000004,4.216820400000003,36337432.6944,183492.864,100309.43231999999
1997-05-04,357126.0447744,766.733544,14.339123600000008,20.244726400000005,8.977969600000002,36410750.7456,183492.864,100309.43231999999
1997-05-05,303325.9370496,766.742688,14.861350000000002,23.083638,6.3112816000000045,36447409.7712,171260.00639999998,95416.28928
1997-05-06,273428.83307520003,766.7457360000001,15.378020800000002,20.072502800000002,11.072430800000003,36459066.1572,159027.1488,102756.00384
1997-05-07,248987.5835904,766.748784,13.016890800000002,20.028058,6.616839600000002,36470734.878,122328.576,114988.86144
1997-05-08,202992.03901439998,766.742688,14.055788000000003,22.211408800000008,4.955715200000004,36447409.7712,110095.7184,116212.14719999999
1997-05-09,159076.0802304,766.733544,16.52803,25.79477080000001,6.400171200000006,36410750.7456,78290.28864,117435.43296
1997-05-10,157192.22016,766.721352,19.9336128,28.978129600000003,10.155756800000002,36362422.9992,78290.28864,127221.71904
1997-05-11,120542.5787904,766.700016,22.0947412,29.505911600000005,12.205773200000003,36277448.562,78290.28864,127221.71904
1997-05-12,80736.86016,766.6756320000001,20.589173600000002,28.10590040000001,10.811317600000002,36180805.404,48931.4304,128445.0048
1997-05-13,53163.9991296,766.6482000000001,23.544752800000005,31.167036000000003,15.789135200000004,36072505.86,31805.42976,129668.29056
1997-05-14,44062.7530752,766.614672,23.105860400000005,29.633690400000006,14.261345200000008,35939203.6764,36698.5728,140677.86239999998
1997-05-15,21994.6779648,766.5750480000002,23.244750400000008,30.944812000000006,12.861334000000003,35782588.7208,36698.5728,141901.14816
1997-05-16,37261.2842496,766.544568,22.989192800000005,29.067019200000004,16.139138000000003,35664495.3456,7339.71456,148017.57696
1997-05-17,-25542.206668799998,766.4988480000001,21.528070000000007,26.839223600000004,16.139138000000003,35486035.4592,2446.57152,150464.14848
1997-05-18,-11229.7632768,766.456176,17.878040800000008,23.1280828,10.594649200000003,35320675.1304,3669.85728,150464.14848
1997-05-19,-17762.109235199998,766.413504,17.333592000000003,24.96143080000001,7.183510800000004,35153674.2732,4893.14304,144347.71968
1997-05-20,-31707.566899200003,766.3647360000001,18.905826800000007,26.100328800000007,10.983541200000005,34965395.886,4893.14304,151687.43424
1997-05-21,-8587.4660352,766.322064,17.272480400000006,25.444768000000003,5.744610400000006,34798382.694,4893.14304,153522.36288
1997-05-22,-17590.8492288,766.2763440000001,18.133598400000004,24.483649200000002,8.9335248,34619935.142400004,4893.14304,155968.9344
1997-05-23,30264.089702399997,766.239768,14.978017600000001,20.594729200000003,10.855762400000003,34479540.448800005,4893.14304,165755.22048
1997-05-24,106034.4096768,766.215384,10.611316000000006,14.611348,7.405734800000001,34388003.898,24465.7152,173094.93504
1997-05-25,34961.507020799996,766.172712,11.566879200000002,16.533585600000002,6.750174000000001,34224185.4192,25689.00096,173094.93504
1997-05-26,59035.770777599995,766.1361360000001,14.228011600000002,19.9836132,8.450187600000003,34084444.47,25689.00096,173094.93504
1997-05-27,76651.0857216,766.108704,15.766912800000007,21.250290000000007,11.161320400000005,33980055.0576,26912.28672,154134.00576
1997-05-28,96321.5207424,766.093464,15.6835788,20.378060800000007,10.416870000000003,33922241.85,26912.28672,127221.71904
1997-05-29,134928.419328,766.087368,18.105820400000006,23.389196,12.166884000000003,33898139.6508,48931.4304,110095.7184
1997-05-30,172263.10072319998,766.08432,21.361402000000005,28.283679600000006,13.955787200000003,33886902.648,85630.00319999999,97862.8608
1997-05-31,132016.9992192,766.072128,22.30585400000001,29.37257720000001,15.661356400000003,33840326.4432,78290.28864,100309.43231999999
1997-06-01,30166.2268416,766.044696,18.778048000000005,24.000312000000008,14.128010800000006,33735937.0308,34252.00128,100309.43231999999
1997-06-02,51206.741913599995,766.0203120000001,18.655824800000005,24.833652000000008,12.077994400000005,33642784.621199995,34252.00128,110095.7184
1997-06-03,14850.6891264,765.9898320000001,19.6280548,25.922549600000004,14.350234800000003,33525530.0124,22019.14368,110095.7184
1997-06-04,-4721.8830336,765.959352,15.611356000000008,18.978049600000006,13.211336800000005,33410100.954,611.64288,110095.7184
1997-06-05,-3841.1172864,765.925824,16.122471200000007,20.900287200000008,11.333544000000003,33283928.284799997,611.64288,121716.93312
1997-06-06,-14239.046246400001,765.892296,18.27804400000001,24.700317599999998,9.150193200000004,33157755.6156,0.0,111930.64704
1997-06-07,60846.2337024,765.87096,20.511395200000003,27.100336800000008,10.2446464,33077320.3848,28135.57248,113153.9328
1997-06-08,24074.2637568,765.84048,20.250282000000006,26.2281076,13.694674000000003,32963766.216000002,24465.7152,113153.9328
1997-06-09,5309.0601983999995,765.803904,21.150289200000003,27.450339600000007,11.594657200000004,32826553.9008,24465.7152,118047.07584
1997-06-10,-19156.6550016,765.7673280000001,19.994724400000003,25.489212800000004,13.211336800000005,32689341.585600004,0.0,118047.07584
1997-06-11,-3229.4744064,765.7338000000001,16.900255200000004,23.872533200000007,11.289099200000003,32563168.9164,0.0,122940.21888
1997-06-12,180287.8553088,765.745992,15.172463600000007,19.15582880000001,12.250218000000004,32608906.354799997,12232.8576,122328.576
1997-06-13,63904.4481024,765.724656,18.911382400000008,25.094765200000005,14.216900400000007,32528471.123999998,31805.42976,112542.28992
1997-06-14,98621.29797120001,765.712464,21.039177200000005,27.189226400000003,15.222464000000002,32482733.6856,31805.42976,112542.28992
1997-06-15,76528.7571456,765.694176,22.350298800000004,29.7670248,11.727991600000003,32414916.9552,31805.42976,112542.28992
1997-06-16,54069.230592,765.6667440000001,23.733643200000003,29.461466800000004,16.272472400000005,32312402.432400003,31805.42976,124775.14752
1997-06-17,44234.013081599995,765.636264,21.200289600000005,29.41702200000001,15.355798400000005,32198835.9288,31805.42976,125998.43328
1997-06-18,-22997.772288,765.5905440000001,20.644729600000005,26.667,15.044684800000006,32030256.2172,2446.57152,143124.43392
1997-06-19,-28331.2982016,765.541776,18.9947164,25.489212800000004,12.555776000000005,31850858.886,1834.92864,149240.86272
1997-06-20,-30166.2268416,765.493008,17.289147200000002,23.389196,10.677983200000003,31671461.5548,0.0,149240.86272
1997-06-21,-15486.7977216,765.4442400000001,18.389156,27.450339600000007,10.022422400000004,31492064.2236,1223.28576,162697.00608
1997-06-22,-60944.0965632,765.38328,16.405806800000008,22.689190400000008,9.327972400000004,31267817.5596,611.64288,162697.00608
1997-06-23,-45555.1617024,765.319272,16.300250400000003,20.244726400000005,11.466878400000002,31035096.888,0.0,187162.72128
1997-06-24,-2642.2972416000002,765.26136,16.439140400000007,23.21697240000001,5.7890552000000035,30825713.658,2446.57152,204288.72192
1997-06-25,-6312.1545216,765.2034480000001,19.866945600000008,28.978129600000003,7.794626800000003,30616342.7628,2446.57152,200618.86463999999
1997-06-26,-5186.731622400001,765.148584,22.516966800000006,29.983693200000005,15.878024800000006,30419109.3108,3669.85728,188386.00704
1997-06-27,-38019.7214208,765.0876240000001,21.766960800000007,27.800342400000005,12.994668400000005,30197588.6376,2446.57152,181046.29248
1997-06-28,-26789.958143999997,765.029712,22.705857200000004,29.2836876,14.044676800000005,29990980.7376,1223.28576,178599.72096
1997-06-29,-66253.1567616,764.9626559999999,20.6891744,26.405886800000005,13.255781600000002,29752845.088800002,611.64288,171260.00639999998
1997-06-30,-11816.9404416,764.9108400000001,16.261361200000003,20.900287200000008,9.939088400000003,29569771.9872,0.0,171260.00639999998
1997-07-01,-10838.311833599999,764.8590240000001,15.555800000000005,21.116955600000004,10.416870000000003,29385231.0444,2446.57152,171260.00639999998
1997-07-02,-22483.992268799997,764.80416,19.133606400000005,25.489212800000004,11.772436400000004,29190254.860799998,3669.85728,168813.43488
1997-07-03,-19768.2978816,764.7492960000001,20.044724800000004,26.489220800000012,11.205765200000005,28996771.187999997,3669.85728,170036.72063999998
1997-07-04,-8440.671744000001,764.69748,21.972518,31.033701600000008,11.511323200000003,28814623.1964,3669.85728,170036.72063999998
1997-07-05,-10887.243264,764.6395679999999,24.222536000000005,34.394839600000005,13.472450000000006,28612283.137199998,6116.4288,185327.79264
