date,avg gain (m3/d),computed inflow (m3/d),unregulated flow (m3/d),elevation (m),discharge (m3/d),total avg discharge (m3/d),spillway discharge (m3/d),storage (m3)
2007-12-08,,609196.30848,2371828.7600640003,901.3118880000001,609196.30848,608315.5427328,14948.5519872,73027110.27239999
2007-12-09,,554221.8464256,1965330.902016,901.3027440000001,609196.30848,606333.8198016001,13505.074790399998,72972134.0688
2007-12-10,,561561.5609856,2067646.5229824,901.2936000000001,616536.02304,612401.3171712,17126.00064,72917170.2
2007-12-11,,482072.45230079995,1574931.4845696,901.272264,609196.30848,606333.8198016001,12453.0490368,72790035.4164
2007-12-12,,454548.5227008,1440100.9281024,901.24788,599410.0224,597844.2166272,13578.471936,72645175.5252
2007-12-13,,583703.0332416,2019473.5297535998,901.2448320000001,601856.59392,599630.2138368,13040.2262016,72627018.6996
2007-12-14,,599410.0224,1889633.9791872,901.2448320000001,599410.0224,597966.5452032,11401.0232832,72627018.6996
2007-12-15,,578809.8902016,1815992.1764352,901.241784,596963.45088,595740.16512,12453.0490368,72608861.874
2007-12-16,,649002.0271103999,2139037.479936,901.250928,594516.87936,593171.265024,14703.894835199999,72663344.6856
2007-12-17,,669161.7764352,2320793.2781568,901.2631200000001,596963.45088,595446.5765376,12428.5833216,72735552.6048
2007-12-18,,757972.3226112,2642737.6244736,901.2905519999999,594516.87936,594247.7564928,13969.9233792,72899013.3744
2007-12-19,,800811.7899264,2806437.7248767996,901.32408,599410.0224,597379.3680384,12771.103334399999,73100403.654
2007-12-20,,834721.2711936,2168102.7495935997,901.3637040000001,596963.45088,596156.0822784,11865.871872,73338144.5892
2007-12-21,,709334.4807936,2159906.7350016,901.3819920000001,599410.0224,597232.5737472001,13774.1976576,73448084.6616
2007-12-22,,560313.8095104,1491601.2585983998,901.375896,596963.45088,594590.2765056,14606.031974399999,73411437.9708
2007-12-23,,686116.5170687999,2178647.4728448,901.3911360000001,594516.87936,592902.1421568,14263.5119616,73503048.53040001
2007-12-24,,738204.0247296001,2462621.0291712,901.4155200000001,592070.30784,591311.8706688,11694.6118656,73649191.2408
2007-12-25,,743537.5506432,1952364.07296,901.4399040000001,596963.45088,595177.4536704,11180.8318464,73795765.6692
2007-12-26,,647044.7698944,1863259.9382016,901.4490480000001,592070.30784,591801.1849728,12012.6661632,73850741.87280001
2007-12-27,,701994.7662336,1836812.5000703998,901.467336,592070.30784,591385.2678144,11572.2832896,73960669.6104
2007-12-28,,738204.0247296001,2021039.3355264,901.4917200000001,592070.30784,591678.8563968,13015.7604864,74106812.3208
2007-12-29,,683669.9455487999,2183589.5473152,901.5069599999999,592070.30784,590357.707776,11621.21472,74198422.8804
2007-12-30,,727683.7671936,2110412.593152,901.5282960000001,599410.0224,596302.8765696,14997.4834176,74326680.1308
2007-12-31,,706887.9092736,2039046.1019135998,901.546584,596963.45088,594516.87936,12844.50048,74436620.2032
2008-01-01,,578638.6301952,1533364.2344448,901.5435360000001,596963.45088,595519.9736832,14336.909107200001,74418290.6904
2008-01-02,,578638.6301952,1359437.4650879998,901.540488,596963.45088,594174.3593472,11719.0775808,74399973.5124
2008-01-03,,704441.3377536,2019351.2011776,901.558776,594516.87936,593782.907904,12624.3090432,74509901.25
2008-01-04,,699107.81184,2551798.5610752,901.577064,589623.73632,588963.1620096,11743.543296,74619397.2696
2008-01-05,,770841.2888064,2242380.6609408,901.6075440000001,587177.1648,585122.0447232,10593.654681600001,74803074.7764
2008-01-06,,773875.0374912,2404539.4212864,901.6380240000001,589623.73632,589281.2163072,11156.366131199999,74987319.684
2008-01-07,,763207.9856639999,2219945.6001024,901.665456,596963.45088,596009.2879872001,12379.6518912,75153568.11840001
2008-01-08,,756969.228288,2308682.7491328,901.6898400000001,609196.30848,608511.2684544,12428.5833216,75301339.02239999
2008-01-09,,740944.184832,2239616.0351231997,901.711176,611642.88,610884.4428288,13872.0605184,75430632.396
2008-01-10,,719585.6154624,2283629.856768,901.729464,609196.30848,609049.5141888,10691.5175424,75541004.1864
2008-01-11,,680636.1968639999,2249622.51264,901.741656,606749.73696,606554.0112384,13847.5948032,75614889.6384
2008-01-12,,736051.0417920001,2101507.0728192,901.762992,606749.73696,605746.6426368,12673.240473599999,75744183.01200001
2008-01-13,,754522.656768,2154524.2776576,901.787376,606749.73696,606358.2855168,11082.9689856,75891953.916
2008-01-14,,772529.4231552,2023290.1813248,901.8148080000001,606749.73696,606260.422656,12844.50048,76057733.628
2008-01-15,,643692.9669120001,1782205.0237440001,901.820904,606749.73696,604572.2883072001,12306.254745600001,76094676.354
2008-01-16,,606749.73696,1533095.1115776,901.820904,606749.73696,606529.5455232,12330.7204608,76094676.354
2008-01-17,,590724.693504,1578748.1361407998,901.817856,609196.30848,607581.5712768,13089.157631999999,76076211.1584
2008-01-18,,770547.7002239999,2010176.5579776,901.845288,604303.16544,602884.1539584,11963.7347328,76242447.258
2008-01-19,,680636.1968639999,2012794.389504,901.85748,606749.73696,605991.2997888,12281.7890304,76316332.71000001
2008-01-20,,717139.0439424,2303373.6889344,901.875768,606749.73696,604621.2197376,11082.9689856,76426704.5004
2008-01-21,,720025.998336,2066985.948672,901.894056,609196.30848,606749.73696,12330.7204608,76537532.67840001
2008-01-22,,739084.7904768,1780149.9036672,901.915392,609196.30848,606969.9283968,14190.114816,76667418.1224
2008-01-23,,646433.1270144001,1562918.8184064,901.9214880000001,609196.30848,606798.6683904,14973.0177024,76704656.8836
2008-01-24,,604303.16544,1339448.9757696001,901.9214880000001,604303.16544,602174.6482176,14581.566259199999,76704656.8836
2008-01-25,,690055.497216,2144322.0744192,901.9367280000001,596963.45088,596009.2879872001,12917.8976256,76797747.6192
2008-01-26,,745470.342144,2356390.8937728,901.9611120000001,596963.45088,596082.6851327999,11988.200448000001,76946246.2764
2008-01-27,,729738.8872704,2350543.58784,901.9824480000001,599410.0224,597721.8880512,12183.926169600001,77076575.77319999
2008-01-28,,795380.4011520001,2259531.127296,902.0129280000001,609196.30848,606602.9426688,11841.4061568,77262769.5792
2008-01-29,,765042.914304,2332781.4786048,902.037312,616536.02304,613967.122944,12306.254745600001,77411268.23640001
2008-01-30,,760590.1541376,2114963.2161792,902.061696,611642.88,611520.551424,12012.6661632,77560223.2812
2008-01-31,,758143.5826176,2464040.0406528,902.08608,609196.30848,607557.1055616001,16636.686336,77709178.32599999
2008-02-01,,718019.8096896,2019326.7354624,902.104368,606749.73696,604963.7397504001,12673.240473599999,77820438.222
2008-02-02,,795380.4011520001,2356978.0709376,902.1348480000001,609196.30848,607018.8598272001,14190.114816,78006619.69319999
2008-02-03,,771868.8488448,2548079.7723648,902.16228,604303.16544,604425.4940160001,10251.134668800001,78174200.286
2008-02-04,,722912.9527296,2042715.9591935999,902.180568,611642.88,610492.9913856,12477.514752,78285460.182
2008-02-05,,669944.6793216,1899738.3195648,902.1897120000001,614089.45152,613624.6029312,13529.5405056,78341312.1564
2008-02-06,,786988.6608384,2265941.1446784,902.2171440000001,618982.59456,615532.9287168,13676.3347968,78509324.4672
2008-02-07,,747916.913664,2369944.8999936,902.23848,616536.02304,614016.0543744,15046.414848,78640702.422
2008-02-08,,763770.6971136,2195846.8706304,902.262864,614089.45152,612303.4543104001,13407.2119296,78790385.22
2008-02-09,,761788.9741824,2140823.4771456,902.2872480000001,611642.88,610468.5256704,12697.7061888,78940512.0708
2008-02-10,,724234.1013503999,2198244.51072,902.3055360000001,611642.88,609122.9113344,12771.103334399999,79053116.46000001
2008-02-11,,740112.3505151999,2127783.250944,902.326872,609196.30848,607973.02272,12477.514752,79184038.0272
2008-02-12,,799319.3812991999,2226453.4803456,902.357352,611642.88,609759.0199296,12501.980467200001,79371712.0092
2008-02-13,,667938.4906752,2224594.0859904,902.366496,611642.88,609269.7056256,11449.954713599998,79428008.0364
2008-02-14,,646726.7155968,2160200.323584,902.372592,609196.30848,608535.7341696,12306.254745600001,79465542.8328
2008-02-15,,684257.1227136,2129911.7681664,902.384784,609196.30848,608291.0770176,11743.543296,79540612.4256
2008-02-16,,635301.2265984,2124113.393664,902.3878320000001,616536.02304,613526.7400704001,13407.2119296,79559373.6564
2008-02-17,,705028.5149184,2328279.787008,902.403072,611642.88,610077.0742272,12281.7890304,79652760.4272
2008-02-18,,649173.2871168,2242845.5095296,902.409168,611642.88,609661.1570688,15070.8805632,79690295.2236
2008-02-19,,667914.02496,2240594.6637311997,902.418312,611618.4142848001,610126.0056576,13627.4033664,79746591.2508
2008-02-20,,672831.6337152,2318297.7752064,902.427456,616536.02304,613600.137216,15119.811993599998,79802899.6128
2008-02-21,,705468.8977920001,2395340.3123712,902.4426960000001,611642.88,610639.7856768,13994.3890944,79896730.4364
2008-02-22,,686703.6942336,2506096.6050815997,902.454888,611642.88,608706.994176,14312.443392,79971800.0292
2008-02-23,,756430.9825536,2538807.2663040003,902.479272,606749.73696,604621.2197376,13113.6233472,80121482.8272
2008-02-24,,794426.2382591999,2973978.9425664,902.5097519999999,606749.73696,606211.4912256,15658.057728,80309156.8092
2008-02-25,,790976.5724160001,2971777.0281984,902.5402320000001,601856.59392,600780.1024512,13651.8690816,80498273.9628
2008-02-26,,868826.4781824,3040990.5364992,902.5829040000001,604303.16544,602688.4282368,12575.377612799999,80762793.7488
2008-02-27,,1535737.4088192,2822267.0426112,902.732256,609196.30848,606333.8198016001,12281.7890304,81689334.5856
2008-02-28,,3176555.0644223997,3008793.6552959997,903.1437360000001,606749.73696,603691.52256,16196.3034624,84259129.8132
2008-02-29,,3183576.7246848,3236618.3952384,903.552168,604303.16544,603397.9339776,14973.0177024,86838410.50199999
2008-03-01,,3228446.8463616,3455415.2862719996,903.9636480000001,604303.16544,603030.9482496,12795.5690496,89462552.8584
2008-03-02,,3168628.1726976004,3474523.0098432,904.3629360000001,596963.45088,597428.2994688,12746.637619199999,92034210.64080001
2008-03-03,,3146046.3175680004,3270625.7393663996,904.7530800000001,606749.73696,603740.4539904001,12746.637619199999,94573514.2428
2008-03-04,,3106362.9275136003,3218611.6288512,905.13408,604303.16544,603275.6054016,13113.6233472,97075566.7488
2008-03-05,,3128553.3312,3092784.4555776003,905.51508,604303.16544,603300.0711168,11939.2690176,99599821.89479999
2008-03-06,,3088135.9696896,2910514.8773376,905.8869360000001,601856.59392,601293.8824704001,12746.637619199999,102086085.8568
2008-03-07,,3116907.6507648,3073750.129152,906.2587920000001,606749.73696,604841.4111744,12599.843328,104596254.6612
2008-03-08,,2990860.2860544,3116662.9936128003,906.609312,604303.16544,602394.8396544,13309.3490688,106982804.10000001
2008-03-09,,3220250.8317696,3381822.4149504,906.990312,604303.16544,602884.1539584,15144.2777088,109598743.8144
2008-03-10,,3223578.1690367996,3549216.8383488,907.368264,604303.16544,603006.4825344,14312.443392,112218026.25960001
2008-03-11,,3480174.5900544,3705919.7442048,907.779744,599410.0224,599214.2966784,13847.5948032,115098794.13
2008-03-12,,3858805.9984896,4534769.2437504,908.239992,604303.16544,602786.2910976,12966.829055999999,118353306.44039999
2008-03-13,,4235920.532582399,4851428.995584,908.74596,616536.02304,614823.422976,13872.0605184,121972694.4696
2008-03-14,,4594441.1231232,5042212.6427136,909.2946000000001,621429.16608,620597.3317632,13284.883353599998,125945708.88
2008-03-15,,4368475.777536,4481972.2303488,909.806664,616536.02304,617074.2687744,12697.7061888,129697659.00479999
2008-03-16,,4327202.1159936,3965794.5710592,910.306536,618982.59456,618762.4031231999,13823.129088000002,133405869.9288
2008-03-17,,4299286.7349504,3898391.5256832,910.797264,621429.16608,618835.8002688,13896.5262336,137083724.91
2008-03-18,,4432845.0742272,4369943.720448,911.3001840000001,621429.16608,620817.5231999999,13774.1976576,140895141.1056
2008-03-19,,4591358.443008,4569143.5736064,911.8183440000001,618982.59456,618566.6774016,11792.4747264,144867514.10639998
2008-03-20,,4683373.9978752,5152088.1696768,912.3426000000001,621429.16608,621013.2489216,12526.4461824,148929450.09
2008-03-21,,4703019.9671808,5058262.1518848,912.8638080000001,618982.59456,617000.8716287999,13823.129088000002,153013490.0352
2008-03-22,,4551185.7386496,4702922.10432,913.3606320000001,614089.45152,612327.9200256,13920.991948800001,156950597.8428
2008-03-23,,4518352.7488512,4637990.0961792,913.8483120000001,616536.02304,614407.5058176,18226.957824,160852415.7876
2008-03-24,,4582110.402662399,4770838.9297152,914.3390400000001,614089.45152,613331.0143488,13382.7462144,164820434.604
2008-03-25,,4568874.4507392,4927810.9584384,914.823672,611642.88,610908.908544,12086.063308800001,168777660.4704
2008-03-26,,4635323.3332223995,5231112.4297728,915.3113519999999,614089.45152,612181.1257344,15511.2634368,172798903.9488
2008-03-27,,4721467.1164416,5080403.6241408,915.704544,1445923.76832,1445728.0425983998,20086.352179200003,176074447.0932
2008-03-28,,4351227.4483199995,4177300.6789632,916.0764,1230625.47456,1228643.7516288,20673.529344,179195040.48
2008-03-29,,4613622.24384,4661746.3056384,916.5488400000002,616536.02304,615312.73728,14190.114816,183192132.42000002
2008-03-30,,4230415.7466624,3766619.1836159998,916.969464,636108.5952,634958.7065855999,14018.854809600001,186786431.46600002
2008-03-31,,4396489.02144,4070850.352128,917.3748480000002,905231.4624,904619.81952,14116.7176704,190277685.5928
2008-04-01,,4206830.7972096,3354494.2110719997,917.746704,981075.17952,980610.3309312,18226.957824,193503445.4844
2008-04-02,,4278417.4798848,3651801.5821823995,918.1094160000001,1105850.32704,1105042.9584384,20844.7893504,196676017.7184
2008-04-03,,4285463.6058624,3747658.254336,918.466032,1144995.47136,1143356.2684416,17859.972095999998,199816470.1332
2008-04-04,,4360573.3515264,3931322.3783424,918.8287440000001,1144995.47136,1145656.0456704,16612.2206208,203032041.48
2008-04-05,,4354530.319871999,4158413.1468288,919.1884080000001,1144995.47136,1143698.7884544001,21187.309363200002,206241581.10959998
2008-04-06,,4363117.7859072,4072000.2407424,919.541976,1186587.1872,1186024.4757504,17077.069209600002,209418100.47959998
2008-04-07,,4385406.0524544,4386629.3382144,919.87116,1409225.19552,1409494.3183872001,15584.6605824,212394265.6932
2008-04-08,,4386702.73536,4305280.8351744,920.0845200000001,2446571.52,2449067.0229504,26789.958143999997,214334394.05040002
2008-04-09,,4550769.8214912,4597646.1318144,920.17596,3718788.7103999997,3726544.3421184,23854.07232,215166376.3104
2008-04-10,,5186168.9109504,4650834.5966592,920.3070240000001,3987911.5776,3980792.0544768,22508.457983999997,216364628.12160003
2008-04-11,,5623248.9129984,4555051.3216512,920.4777120000001,4061308.7232,4053846.680064,18104.629248,217926559.17600003
2008-04-12,,5921241.324134399,5394567.873024,920.645352,4379363.0208,4375399.574937601,27205.875302399996,219468446.1804
2008-04-13,,6464062.1472768,8099668.6055424,920.855664,4526157.312,4532347.1379456,22459.5265536,221406366.6084
2008-04-14,,7212394.9780992,12428779.047321599,921.129984,4672951.6032,4683814.3807488,22826.5122816,223945805.8932
2008-04-15,,7499818.2002688,13783176.5750784,921.370776,5260128.768,5266514.319667201,30802.3354368,226185497.2032
2008-04-16,,7010161.376256,11143546.0964352,921.529272,5529251.6352,5527123.117977601,30410.8839936,227666413.2912
2008-04-17,,8097662.4168960005,10219255.841894401,921.7304400000002,6214291.6608,6203698.0061184,31340.5811712,229549776.8988
2008-04-18,,8880442.97472,11316567.634329598,921.925512,7046125.9776,7036657.7458176,41200.2643968,231384097.34160003
2008-04-19,,9102640.6001664,12990560.799743999,922.1175360000001,7290783.1296,7285474.0694015995,47316.6931968,233195943.7788
2008-04-20,,8909630.572953599,12713682.3008256,922.291272,7266317.4144,7276495.151923199,38802.6243072,234839247.5088
2008-04-21,,10011468.5227008,10923012.1396224,922.4924400000001,8098151.7312,8089857.8537472,45114.7788288,236752572.3456
2008-04-22,,10712117.6745984,9625424.002559999,922.6692240000001,9027848.9088,9024741.7629696,45628.55884799999,238436827.6116
2008-04-23,,10901555.707392002,10204649.80992,922.836864,9296971.776,9293252.9872896,40613.087232000005,240041412.4044
2008-04-24,,11023027.98336,10345865.9180544,923.016696,9296971.776,9292690.27584,40074.8414976,241767482.6424
2008-04-25,,10822947.3644544,9887965.5923712,923.175192,9296971.776,9297730.213171199,50105.7847296,243293445.42000002
2008-04-26,,10739666.0699136,9662832.0811008,923.3245440000001,9296971.776,9299296.018943999,49616.470425600004,244736135.9628
2008-04-27,,10861456.4001792,10507461.966950402,923.486088,9296971.776,9297803.6103168,46900.77603840001,246300632.6556
2008-04-28,,11252394.06336,12609213.6969216,923.6872559999999,9296971.776,9287454.6127872,40735.415808,248256043.83
2008-04-29,,12351858.838732801,17800153.422336,923.967672,9615026.0736,9623907.1282176,52160.9048064,250992889.25399998
2008-04-30,,12435678.379007999,18076371.346944,924.205416,10104340.3776,10106713.5519744,58815.579340799995,253324215.7932
2008-05-01,,12017167.8547968,15079883.9463936,924.3822,10275600.384,10268994.640896,61922.72517119999,255065778.54
2008-05-02,,11665644.4588032,13457904.8914944,924.525456,10251134.6688,10260651.8320128,59084.702207999995,256480296.3996
2008-05-03,,11633692.234752001,13712128.1381376,924.6626160000001,10275600.384,10276065.2325888,69433.69973759999,257838394.884
2008-05-04,,11696373.3970944,14393987.6207616,924.805872,10275600.384,10273814.3867904,58521.9907584,259259166.48720002
2008-05-05,,11852684.8515072,16737264.891187198,924.97656,10153271.808,10145540.6419968,53579.91628799999,260958581.2224
2008-05-06,,12936834.0891648,20588119.5322368,925.2722160000001,9982011.8016,9976580.412825601,54974.4620544,263913394.89720002
2008-05-07,,13948662.6726912,23352720.8841216,925.683696,9810751.7952,9813149.435289599,56148.816384,268051313.2488
2008-05-08,,14211326.5910784,23145422.879232,926.122608,9761820.3648,9761477.8447872,44062.7530752,272500820.9832
2008-05-09,,13993630.6572288,22156812.2594304,926.5371360000001,9761820.3648,9767251.7535744,54387.2848896,276732644.1672
2008-05-10,,13679221.7511936,19783711.282176,926.9181360000001,9761820.3648,9760743.8733312,57054.0478464,280650040.9644
2008-05-11,,13452718.159872001,19029286.4882688,927.274752,9761820.3648,9761746.9676544,51744.987647999995,284340946.164
2008-05-12,,14080435.0147584,18387746.5042944,927.68928,9761820.3648,9762162.8848128,59280.4279296,288659544.666
2008-05-13,,16123469.028249599,17335989.8735616,928.1556240000001,11229763.2768,11218264.390656,72124.9284096,293553265.5528
2008-05-14,,16993885.77792,17809230.2026752,928.469568,13676334.7968,13664444.4592128,68552.9339904,296870821.026
2008-05-15,,17579472.671232,20807479.13472,928.6067280000001,16122906.3168,14843740.8632832,82816.44595200001,298327388.2188
2008-05-16,,19869072.162508797,26811096.5219328,928.6646400000001,19254517.8624,14946032.0185344,76895.7428736,298941932.6244
2008-05-17,,22322053.6998912,32769648.0617472,928.6494,22483992.268799998,14933040.7237632,86486.303232,298780001.37
2008-05-18,,24141862.527897596,36607413.5451648,928.6189200000001,24465715.2,14919878.1689856,80957.05159680001,298456138.86120003
2008-05-19,,24692414.5170432,42084504.2755584,928.640256,24465715.2,14966436.4250112,69286.9054464,298682840.15040004
2008-05-20,,24919113.8340864,41003706.840883195,928.6829280000001,24465715.2,14958411.6704256,459710.78860800003,299136242.7288
2008-05-21,,24602380.6851072,38597454.8195328,928.698168,24441249.4848,14924502.1891584,78877.4658048,299297384.556
2008-05-22,,23571297.5837184,31130078.157619197,928.6737840000001,23829606.6048,14917431.597465599,101973.10095359999,299039093.844
2008-05-23,,19982617.546752002,25625781.5519232,928.5488160000001,21309637.9392,16426403.513856,1557854.41536,297712054.38600004
2008-05-24,,19003426.2273024,22333821.7089024,928.621968,18226957.824,15242189.5010304,350128.8502272,298488530.046
2008-05-25,,18876473.6311296,20430658.1892096,928.78656,17126000.64,15246152.9468928,355804.8961536,300238998.5184
2008-05-26,,18427062.9086208,20231629.596057598,928.90848,17126000.64,15224672.048947198,365248.66222079995,301540048.5528
2008-05-27,,16918311.183667198,22208704.0413696,929.079168,15095346.2784,14157648.811929598,71342.0255232,303363020.9796
2008-05-28,,15083260.2150912,23422815.158169597,929.417496,11449954.7136,11443348.970496,73788.5970432,306996310.3284
2008-05-29,,13343674.4672256,22060661.998694398,929.704008,10251134.6688,10260113.5862784,57592.2935808,310088829.71040004
2008-05-30,,11566729.572249599,21709652.38272,929.841168,10079874.6624,10086676.131225599,61360.01372159999,311575703.5068
2008-05-31,,11125294.672896,20746437.175295997,929.96004,9835217.5104,9845884.5622272,54583.0106112,312865763.2344
2008-06-01,,10923941.8368,21244485.739622403,930.06672,9761820.3648,9758713.2189696,52968.273407999994,314027898.7512
2008-06-02,,11417684.4352512,21360771.283967998,930.23436,9590560.3584,9592860.1356288,48368.7189504,315855028.00560004
2008-06-03,,11264651.3866752,20851272.764928,930.4050480000001,9394834.6368,9392094.4766976,67158.388224,317724848.0028
2008-06-04,,11322684.063129598,20092737.7308672,930.5117280000001,10153271.808,10160146.6739712,60895.1651328,318894261.05160004
2008-06-05,,11348201.8040832,18031207.636684798,930.58488,10544723.2512,10535157.1565568,49592.0047104,319697737.5888
2008-06-06,,11652555.3011712,16940501.587353602,930.685464,10544723.2512,10542129.885388799,59647.413657599995,320805575.31600004
2008-06-07,,11619771.2428032,16013422.24128,930.783,10544723.2512,10540392.8196096,52797.013401599994,321880614.81
2008-06-08,,11485796.986367999,14689142.008934401,930.8683440000001,10544723.2512,10550692.8857088,64907.542425600004,322821686.0412
2008-06-09,,11007663.5142144,14169074.300927998,930.907968,10569188.9664,10558326.1888512,57151.9107072,323260163.5116
2008-06-10,,9759520.5875712,15228782.2891008,930.923208,9590560.3584,9594499.3385472,51744.987647999995,323429137.93679994
2008-06-11,,9958108.7978496,14641629.590016,931.0116,8978917.4784,8986208.2615296,54460.6820352,324408323.7
2008-06-12,,10199903.4611712,13615390.700236801,931.0268400000001,10030943.232,10021230.343065599,54069.230592,324577273.45559996
2008-06-13,,10265055.660748798,12493955.7126144,930.999408,10569188.9664,10577189.255270401,64344.830976,324273146.6268
2008-06-14,,10216124.2303488,12630058.486272,930.971976,10520257.536,10519425.701683199,56246.6792448,323969007.46320003
2008-06-15,,10250743.217356801,14173209.0067968,930.947592,10520257.536,10525297.4733312,56515.802112000005,323699492.08320004
2008-06-16,,10055800.3986432,15637310.801510401,930.971976,9786286.08,9792671.6316672,42129.9615744,323969007.46320003
2008-06-17,,9670979.1642624,16712921.5045632,930.990264,9468231.782399999,9457173.2791296,55243.58492159999,324171766.90559995
2008-06-18,,9738602.401075201,17583533.9799552,931.0146480000001,9468231.782399999,9460671.8764032,52576.821964799994,324442133.3868
2008-06-19,,9722185.906176,16593920.265830401,931.017696,9688423.2192,9699775.3110528,54460.6820352,324475893.73440003
2008-06-20,,10209273.8300928,15271474.962124798,931.035984,10006477.5168,10014844.7913984,60479.247974399994,324678690.1812
2008-06-21,,10638402.4747008,15151690.820505599,931.0908480000002,10030943.232,10028447.729049599,42863.933030399996,325286142.0768
2008-06-22,,10469417.7798144,15947291.4130944,931.130472,10030943.232,10040949.709516801,54191.55916799999,325724607.2124
2008-06-23,,10911537.7191936,15892316.95104,931.2097200000001,10030943.232,10034074.843545599,46313.5988736,326605188.58440006
2008-06-24,,10497137.435136,14201295.647846399,931.2493440000001,10055408.9472,10053892.0728576,61017.4937088,327046934.7768
2008-06-25,,9681621.7503744,13759518.22848,931.215816,10055408.9472,10054307.990016,52748.081971199994,326673153.3324
2008-06-26,,9454139.530444799,11979074.736230401,931.1640000000001,10030943.232,10037671.303679999,59622.9479424,326096341.08
2008-06-27,,9447949.7044992,12041976.090009598,931.1091360000001,10055408.9472,10053427.2242688,52576.821964799994,325488889.1844
2008-06-28,,9379543.5648,11503583.5613184,931.048176,10055408.9472,10059396.8587776,54411.75060479999,324813016.15320003
2008-06-29,,9380350.9334016,11318157.9058176,930.9872160000001,10055408.9472,10050393.475583998,52699.150540799994,324137957.2188
2008-06-30,,10841174.3222784,10593263.2301568,931.060368,10030943.232,10040460.395212801,53335.259136,324948205.5612
2008-07-01,,11526189.882163199,9693242.965094399,931.1335200000001,10715983.2576,10711652.8260096,61922.72517119999,325758404.5644
2008-07-02,,11788388.9519616,9358454.1182976,931.2036240000001,11009571.84,11019137.9346432,54998.9277696,326537236.17120004
2008-07-03,,10738589.5784448,8201323.6521984,931.17924,11009571.84,11020459.083263999,56075.419238400005,326266252.95
2008-07-04,,10467925.371187199,8432671.4551296,931.130472,11009571.84,11010232.414310401,53897.9705856,325724607.2124
2008-07-05,,10435924.2157056,7537250.744524799,931.078656,11009571.84,11013290.6287104,52992.7391232,325150952.6688
2008-07-06,,10300751.139225598,6782850.4163328,931.0146480000001,11009571.84,11018966.6746368,57641.2250112,324442133.3868
2008-07-07,,10637839.7632512,6114667.2685056,930.98112,11009571.84,11019920.8375296,58081.607884799996,324070387.1844
2008-07-08,,11550264.14592,5688768.098304,931.029888,11009571.84,10996042.2994944,49151.6218368,324611083.1424
2008-07-09,,11211511.8532608,5539967.6184576005,931.048176,11009571.84,11016006.3230976,55879.6935168,324813016.15320003
2008-07-10,,11043383.4584064,4984522.486272,931.051224,11009571.84,11012483.260108799,75452.2656768,324846825.84000003
2008-07-11,,11077146.145382399,4790093.4475776,931.0573200000001,11009571.84,11007810.308505598,53800.10772479999,324914395.8744
2008-07-12,,11009571.84,4467194.938368,931.0573200000001,11009571.84,11001204.565401599,49861.1275776,324914395.8744
2008-07-13,,11009571.84,4341367.7650944,931.0573200000001,11009571.84,11013364.025856,67403.045376,324914395.8744
2008-07-14,,10877897.3607936,4156676.0810496,931.054272,10911708.9792,10919171.022336,69433.69973759999,324880598.5224
2008-07-15,,10862777.548799999,3691313.7122303997,931.054272,10862777.548799999,10869456.6890496,57274.2392832,324880598.5224
2008-07-16,,10746271.8130176,3795611.0561280004,931.048176,10813846.1184,10803570.518016001,45799.81885439999,324813016.15320003
2008-07-17,,10832488.9933824,3807819.4480128004,931.054272,10764914.688,10757110.1248512,71733.4769664,324880598.5224
2008-07-18,,10664385.0642432,3396722.0355072,931.0451280000001,10764914.688,10762517.047910402,59133.6336384,324780069.9024
2008-07-19,,10393182.611251201,3284620.1284608,931.0116,10764914.688,10757795.1648768,54362.8191744,324408323.7
2008-07-20,,10764914.688,3335655.6103680003,931.0116,10764914.688,10764449.839411201,54069.230592,324408323.7
2008-07-21,,10860477.7715712,3195613.8565632002,931.0268400000001,10691517.5424,10684862.8678656,69825.15118079999,324577273.45559996
2008-07-22,,11022807.791923199,3544225.832448,931.0634160000001,10618120.3968,10630891.500134401,67525.37395200001,324981965.9088
2008-07-23,,10888491.0154752,3501166.1736959997,931.0878,10618120.3968,10629692.680089599,64662.8852736,325252332.39
2008-07-24,,10787080.6259712,3114828.0649728,931.1030400000001,10618120.3968,10623429.4569984,55194.6534912,325421282.14559996
2008-07-25,,10547023.028428799,3053639.3112576003,931.0878,10715983.2576,10715714.134732801,70999.50551039999,325252332.39
2008-07-26,,10470078.3541248,2786742.8241407997,931.0634160000001,10740448.9728,10749892.738867199,47683.6789248,324981965.9088
2008-07-27,,10394014.445567999,2769885.946368,931.029888,10764914.688,10773746.811187198,73984.32276479999,324611083.1424
2008-07-28,,10258034.0004864,2382251.1547392,930.984168,10764914.688,10765110.4137216,56344.542105600005,324104196.8712
2008-07-29,,10731103.0695936,2574111.2933376003,930.98112,10764914.688,10762052.1993216,58350.730752,324070387.1844
2008-07-30,,11406968.451993601,3142670.0488704,931.0390320000001,10764914.688,10755519.8533632,49885.593292800004,324712450.5288
2008-07-31,,10764914.688,2488261.0987008,931.0390320000001,10764914.688,10769514.2424576,50325.9761664,324712450.5288
2008-08-01,,11068240.625049599,2435097.0995711996,931.066464,10764914.688,10767777.1766784,55463.776358400006,325015775.59559995
2008-08-02,,10967662.0698624,2318493.500928,931.084752,10764914.688,10775434.945536,59500.6193664,325218522.70320004
2008-08-03,,10900087.76448,2402655.561216,931.0969440000001,10764914.688,10761367.159296,56711.5278336,325353712.11120003
