Date,Month,DayOfMonth,WaterTemp,LandTemp,NDVI,ClimateClass,Width,ReachID,ReachName,InsituTemp,DayOfYear,GranD_ID,rel_dist,dels,sarea,DayOfMonth_scaled,Month_scaled,LandTemp_scaled,WaterTemp_scaled,Width_scaled,NDVI_scaled,ClimateClass_scaled,dels_scaled,sarea_scaled,rel_dist_scaled
2017-04-01,4,1,8.88,16.96,0.3,7,432.0,214,Columbia_River_59,5.22,91,310.0,2.0,0.0,0.0,0.0,0.2727272727272727,-0.20427455396691538,-0.6097647302594797,0.11394557823129252,-0.9967773554494418,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2017-04-01,4,1,13.51,15.79,0.34,7,30.0,1327,Okanogan_River_29,7.18,91,291.0,2.0,0.0,0.0,0.0,0.2727272727272727,-0.2916500194729164,-0.19973129327281922,0.0,-0.769140263027078,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2017-04-01,4,1,8.61,9.88,0.5,9,72.0,609,Willamette_River_15,9.96,91,,0.0,0.0,0.0,0.0,0.2727272727272727,-0.7330081401057928,-0.6336759674055702,0.011904761904761906,0.14140810666237588,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2019-04-01,4,1,8.86,19.7,0.25,7,432.0,214,Columbia_River_59,3.35,91,310.0,2.0,0.0,0.0,0.0,0.2727272727272727,0.0003483310642319896,-0.611535933011042,0.11394557823129252,-1.2813237209773962,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2019-04-01,4,1,16.53,18.82,0.3,7,30.0,1327,Okanogan_River_29,6.54,91,291.0,2.0,0.0,0.0,0.0,0.2727272727272727,-0.0653699677778883,0.06772032221308046,0.0,-0.9967773554494418,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2020-04-01,4,1,7.02,14.56,0.26,7,432.0,214,Columbia_River_59,4.86,92,310.0,2.0,-2017964.82906,241.43875,0.0,0.2727272727272727,-0.3835062780817891,-0.774486586154769,0.11394557823129252,-1.2244144478718053,0.2068965517241379,0.25349005620434123,0.6498444936433322,0.4
2020-04-01,4,1,23.28,26.15,0.35,7,30.0,1327,Okanogan_River_29,7.84,92,291.0,2.0,-406094.0606106242,24.3175,0.0,0.2727272727272727,0.482033589622955,0.6655012508653394,0.0,-0.7122309899214875,0.2068965517241379,0.25903540032990996,0.09674867019074716,0.4
2021-04-01,4,1,10.71,21.89,0.29,7,432.0,214,Columbia_River_59,4.39,91,310.0,2.0,1296558.1997233252,270.58050000000003,0.0,0.2727272727272727,0.16389727931905435,-0.44769967849153397,0.11394557823129252,-1.0536866285550328,0.2068965517241379,0.2648930614368313,0.7240803421063425,0.4
2021-04-01,4,1,18.38,20.61,0.33,7,30.0,1327,Okanogan_River_29,8.09,91,291.0,2.0,-774191.9623001837,24.05725,0.0,0.2727272727272727,0.06830702645778829,0.23155657673258825,0.0,-0.8260495361326691,0.2068965517241379,0.25776902738195206,0.09608570796087085,0.4
2022-04-01,4,1,9.93,19.74,0.28,7,432.0,214,Columbia_River_59,4.71,91,310.0,2.0,-3500.353424883898,30.66725,0.0,0.2727272727272727,0.003335526466146488,-0.5167765858024618,0.11394557823129252,-1.1105959016606235,0.2068965517241379,0.2604204497351307,0.11292405700787378,0.4
2022-04-01,4,1,18.21,20.39,0.35,7,30.0,1327,Okanogan_River_29,8.62,91,291.0,2.0,-202397.58847969997,24.45833333333333,0.0,0.2727272727272727,0.051877451747258274,0.2165013533443093,0.0,-0.7122309899214875,0.2068965517241379,0.25973618047757463,0.0971074297707955,0.4
2022-04-01,4,1,15.71,18.77,0.58,9,72.0,609,Willamette_River_15,10.41,91,,0.0,0.0,0.0,0.0,0.2727272727272727,-0.06910396203028155,-0.004898990600971771,0.011904761904761906,0.5966822915071027,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2023-04-01,4,1,8.45,16.34,0.22,7,432.0,214,Columbia_River_59,3.91,91,310.0,2.0,0.0,0.0,0.0,0.2727272727272727,-0.25057608269659115,-0.6478455894180681,0.11394557823129252,-1.452051540294169,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2023-04-01,4,1,14.67,16.37,0.31,7,30.0,1327,Okanogan_River_29,7.51,91,291.0,2.0,0.0,0.0,0.0,0.2727272727272727,-0.24833568614515517,-0.09700153368220879,0.0,-0.9398680823438509,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2014-05-01,5,1,16.44,28.62,0.34,7,432.0,214,Columbia_River_59,8.77,121,310.0,2.0,0.0,0.0,0.0,0.36363636363636365,0.6664929056911794,0.059749909831050343,0.11394557823129252,-0.769140263027078,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2014-05-01,5,1,14.95,17.49,0.51,7,30.0,1327,Okanogan_River_29,13.57,121,291.0,2.0,0.0,0.0,0.0,0.36363636363636365,-0.16469421489154762,-0.07220469516033735,0.0,0.19831737976796682,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2015-05-01,5,1,16.76,31.86,0.39,7,432.0,214,Columbia_River_59,9.06,121,310.0,2.0,0.0,0.0,0.0,0.36363636363636365,0.9084557332462588,0.08808915385604635,0.11394557823129252,-0.48459389749912374,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2015-05-01,5,1,22.24,26.13,0.56,7,30.0,1327,Okanogan_River_29,14.36,121,291.0,2.0,0.0,0.0,0.0,0.36363636363636365,0.48053999192199776,0.5733987077841022,0.0,0.4828637452959215,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2015-05-01,5,1,15.36,14.56,0.63,9,72.0,609,Willamette_River_15,15.2,121,,0.0,0.0,0.0,0.0,0.36363636363636365,-0.3835062780817891,-0.03589503875331125,0.011904761904761906,0.8812286570350574,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2016-05-01,5,1,17.53,30.25,0.4,7,432.0,214,Columbia_River_59,10.83,122,310.0,2.0,0.0,0.0,0.0,0.36363636363636365,0.7882211183191977,0.15628045979119287,0.11394557823129252,-0.42768462439353283,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2016-05-01,5,1,23.01,26.84,0.64,7,30.0,1327,Okanogan_River_29,15.74,122,291.0,2.0,0.0,0.0,0.0,0.36363636363636365,0.5335627103059813,0.6415900137192491,0.0,0.9381379301406484,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2017-05-01,5,1,16.42,29.23,0.37,7,432.0,214,Columbia_River_59,8.29,121,310.0,2.0,0.0,0.0,0.0,0.36363636363636365,0.7120476355703764,0.057978707079488136,0.11394557823129252,-0.5984124437103057,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2017-05-01,5,1,17.91,19.62,0.55,7,30.0,1327,Okanogan_River_29,12.56,121,291.0,2.0,0.0,0.0,0.0,0.36363636363636365,-0.005626059739597007,0.18993331207087552,0.0,0.42595447219033056,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2018-05-01,5,1,21.02,23.99,0.74,9,72.0,609,Willamette_River_15,13.76,121,,0.0,0.0,0.0,0.0,0.36363636363636365,0.3207250379195687,0.4653553399388051,0.011904761904761906,1.5072306611965571,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2019-05-01,5,1,15.35,23.98,0.29,7,432.0,214,Columbia_River_59,7.61,121,310.0,2.0,-1494094.9267376,267.7,0.0,0.36363636363636365,0.3199782390690902,-0.03678064012909236,0.11394557823129252,-1.0536866285550328,0.2068965517241379,0.25529233399377,0.7167425411335903,0.4
2019-05-01,5,1,26.8,31.5,0.54,7,30.0,1327,Okanogan_River_29,15.11,121,291.0,2.0,46784.89223977682,23.106333333333332,0.0,0.36363636363636365,0.8815709746290278,0.9772329351402951,0.0,0.36904519908473965,0.2068965517241379,0.26059344684948216,0.09366333780233137,0.4
2019-05-01,5,1,17.87,20.92,0.63,9,72.0,609,Willamette_River_15,14.59,121,,0.0,0.0,0.0,0.0,0.36363636363636365,0.09145779082262631,0.1863909065677511,0.011904761904761906,0.8812286570350574,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2020-05-01,5,1,13.74,28.57,0.32,7,432.0,214,Columbia_River_59,8.44,122,310.0,2.0,921716.6941742004,241.96033333333327,0.0,0.36363636363636365,0.6627589114387862,-0.17936246162985334,0.11394557823129252,-0.88295880923826,0.2068965517241379,0.26360348836341685,0.651173177792162,0.4
2021-05-01,5,1,15.07,30.88,0.33,7,432.0,214,Columbia_River_59,7.85,121,310.0,2.0,-1281825.1438962666,273.73266666666666,0.0,0.36363636363636365,0.835269445899352,-0.06157747865096378,0.11394557823129252,-0.8260495361326691,0.2068965517241379,0.25602260903588603,0.7321101881861701,0.4
2022-05-01,5,1,14.98,27.9,0.36,7,432.0,214,Columbia_River_59,7.39,121,310.0,2.0,195152.49303111152,31.2415,0.0,0.36363636363636365,0.6127233884567171,-0.06954789103299389,0.11394557823129252,-0.6553217168158966,0.2068965517241379,0.2611038782187814,0.1143869045026153,0.4
2022-05-01,5,1,20.88,24.32,0.5,7,30.0,1327,Okanogan_River_29,12.63,121,291.0,2.0,-92570.99674940002,23.5104,0.0,0.36363636363636365,0.3453693999853639,0.45295692067786936,0.0,0.14140810666237588,0.2068965517241379,0.26011401861274275,0.09469265937140736,0.4
2022-05-01,5,1,11.21,10.99,0.55,9,72.0,609,Willamette_River_15,10.69,121,,0.0,0.0,0.0,0.0,0.36363636363636365,-0.6501134677026638,-0.40341960970247775,0.011904761904761906,0.42595447219033056,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2023-05-01,5,1,18.85,34.4,0.33,7,432.0,214,Columbia_River_59,7.72,121,310.0,2.0,0.0,0.0,0.0,0.36363636363636365,1.0981426412678335,0.27317984139430135,0.11394557823129252,-0.8260495361326691,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2023-05-01,5,1,26.6,30.81,0.54,7,30.0,1327,Okanogan_River_29,15.21,121,291.0,2.0,0.0,0.0,0.0,0.36363636363636365,0.8300418539460015,0.9595209076246727,0.0,0.36904519908473965,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2023-05-01,5,1,19.24,21.6,0.62,9,72.0,609,Willamette_River_15,12.38,121,,0.0,0.0,0.0,0.0,0.36363636363636365,0.14224011265517383,0.3077182950497649,0.011904761904761906,0.8243193839294665,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2013-06-01,6,1,21.87,33.53,0.3,7,432.0,214,Columbia_River_59,12.15,152,310.0,2.0,0.0,0.0,0.0,0.4545454545454545,1.033171141276192,0.5406314568802009,0.11394557823129252,-0.9967773554494418,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2013-06-01,6,1,25.42,29.3,0.65,7,30.0,1327,Okanogan_River_29,18.3,152,291.0,2.0,0.0,0.0,0.0,0.4545454545454545,0.717275227523727,0.8550199452825,0.0,0.9950472032462393,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2013-06-01,6,1,18.08,18.54,0.62,9,72.0,609,Willamette_River_15,17.49,152,,0.0,0.0,0.0,0.0,0.4545454545454545,-0.08628033559129031,0.20498853545915446,0.011904761904761906,0.8243193839294665,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2014-06-01,6,1,21.87,38.43,0.3,7,432.0,214,Columbia_River_59,12.39,152,310.0,2.0,0.0,0.0,0.0,0.4545454545454545,1.3991025780107256,0.5406314568802009,0.11394557823129252,-0.9967773554494418,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2014-06-01,6,1,24.87,29.32,0.63,7,30.0,1327,Okanogan_River_29,19.94,152,291.0,2.0,0.0,0.0,0.0,0.4545454545454545,0.7187688252246842,0.8063118696145382,0.0,0.8812286570350574,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2014-06-01,6,1,18.99,20.97,0.69,9,72.0,609,Willamette_River_15,16.81,152,,0.0,0.0,0.0,0.0,0.4545454545454545,0.0951917850750193,0.2855782606552368,0.011904761904761906,1.2226842956686024,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2015-06-01,6,1,24.66,41.27,0.28,7,432.0,214,Columbia_River_59,13.16,152,310.0,2.0,0.0,0.0,0.0,0.4545454545454545,1.6111934515466597,0.7877142407231345,0.11394557823129252,-1.1105959016606235,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2015-06-01,6,1,31.93,36.2,0.66,7,30.0,1327,Okanogan_River_29,22.63,152,291.0,2.0,0.0,0.0,0.0,0.4545454545454545,1.232566434353989,1.4315464409160117,0.0,1.0519564763518303,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2015-06-01,6,1,26.95,29.96,0.75,9,72.0,609,Willamette_River_15,19.41,152,,0.0,0.0,0.0,0.0,0.4545454545454545,0.7665639516553172,0.9905169557770118,0.011904761904761906,1.564139934302148,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2016-06-01,6,1,16.79,26.15,0.36,7,432.0,214,Columbia_River_59,13.43,153,310.0,2.0,0.0,0.0,0.0,0.4545454545454545,0.482033589622955,0.09074595798338951,0.11394557823129252,-0.6553217168158966,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2016-06-01,6,1,26.86,28.51,0.68,7,30.0,1327,Okanogan_River_29,20.61,153,291.0,2.0,0.0,0.0,0.0,0.4545454545454545,0.6582781183359144,0.9825465433949817,0.0,1.1657750225630121,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2017-06-01,6,1,19.12,31.11,0.35,7,432.0,214,Columbia_River_59,11.99,152,310.0,2.0,0.0,0.0,0.0,0.4545454545454545,0.8524458194603608,0.29709107854039163,0.11394557823129252,-0.7122309899214875,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2017-06-01,6,1,22.15,25.22,0.65,7,30.0,1327,Okanogan_River_29,18.28,152,291.0,2.0,0.0,0.0,0.0,0.4545454545454545,0.4125812965284415,0.5654282954020721,0.0,0.9950472032462393,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2018-06-01,6,1,19.15,27.57,0.31,7,432.0,214,Columbia_River_59,12.86,152,310.0,2.0,0.0,0.0,0.0,0.4545454545454545,0.5880790263909221,0.2997478826677348,0.11394557823129252,-0.9398680823438509,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2018-06-01,6,1,24.56,24.37,0.54,7,30.0,1327,Okanogan_River_29,17.82,152,291.0,2.0,0.0,0.0,0.0,0.4545454545454545,0.3491033942377572,0.7788582269653231,0.0,0.36904519908473965,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2019-06-01,6,1,23.65,39.73,0.3,7,432.0,214,Columbia_River_59,11.7,152,310.0,2.0,3750119.042051402,284.1895,0.0,0.4545454545454545,1.4961864285729487,0.6982685017692407,0.11394557823129252,-0.9967773554494418,0.2068965517241379,0.273334085041235,0.7587479808628724,0.4
